Time,Price,%,SD
28/03 09:44,"1,438.00",-0.72,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
28/03 12:10,"1,434.40",-0.97,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4470,4470,1390,22,9,30,17
4824,4030,3490,3490,1400,34,19,48,31
3745,3060,2510,2510,1410,58,38,94,44
2817,2100,1560,1580,1420,120,76,220,78
1910,1600,730,760,1430,300,180,330,134
1050,530,210,230,1440,770,500,780,290
401,140,46,48,1450,1580,1110,1620,638
141,48,13,15,1460,2550,2020,2590,1365
43,16,6,7,1470,3560,3000,3560,2264
18,8,2,4,1480,4530,4000,4560,3250
Time,Price,%,SD
28/03 12:13,"1,434.40",-0.97,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4470,4430,1390,22,9,30,17
4824,4030,3490,3410,1400,38,19,48,31
3745,3060,2510,2480,1410,74,38,94,44
2817,2100,1560,1550,1420,145,76,220,78
1910,1600,730,740,1430,330,180,330,134
1050,530,210,220,1440,820,500,780,290
401,140,46,52,1450,1650,1110,1620,638
141,48,13,16,1460,2610,2020,2590,1365
43,16,6,7,1470,3600,3000,3560,2264
18,8,2,5,1480,4600,4000,4560,3250
Time,Price,%,SD
28/03 12:17,"1,432.91",-1.08,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4320,4430,1390,22,9,36,17
4824,4030,3320,3410,1400,38,19,60,31
3745,3060,2370,2480,1410,74,38,105,44
2817,2100,1450,1550,1420,145,76,220,78
1910,1600,680,740,1430,330,180,430,134
1050,530,200,220,1440,820,500,960,290
401,140,46,52,1450,1650,1110,1790,638
141,48,12,16,1460,2610,2020,2760,1365
43,16,5,7,1470,3600,3000,3750,2264
18,8,2,5,1480,4600,4000,4750,3250
Time,Price,%,SD
28/03 12:18,"1,432.91",-1.08,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4320,4320,1390,36,9,36,17
4824,4030,3320,3320,1400,60,19,60,31
3745,3060,2370,2370,1410,105,38,105,44
2817,2100,1450,1460,1420,190,76,220,78
1910,1600,680,700,1430,420,180,430,134
1050,530,200,210,1440,940,500,960,290
401,140,46,50,1450,1780,1110,1790,638
141,48,12,16,1460,2740,2020,2760,1365
43,16,5,6,1470,3730,3000,3750,2264
18,8,2,4,1480,4730,4000,4750,3250
Time,Price,%,SD
28/03 12:20,"1,431.64",-1.16,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4320,4320,1390,36,9,36,17
4824,4030,3320,3320,1400,60,19,60,31
3745,3060,2370,2370,1410,105,38,105,44
2817,2100,1450,1460,1420,190,76,220,78
1910,1600,680,700,1430,420,180,430,134
1050,530,200,210,1440,940,500,960,290
401,140,46,50,1450,1780,1110,1790,638
141,48,12,16,1460,2740,2020,2760,1365
43,16,5,6,1470,3730,3000,3750,2264
18,8,2,4,1480,4730,4000,4750,3250
Time,Price,%,SD
28/03 12:23,"1,431.64",-1.16,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4190,4190,1390,60,9,60,17
4824,4030,3220,3220,1400,86,19,90,31
3745,3060,2270,2290,1410,155,38,155,44
2817,2100,1330,1350,1420,270,76,270,78
1910,1600,610,630,1430,550,180,560,134
1050,530,190,195,1440,1110,500,1120,290
401,140,44,46,1450,1970,1110,1980,638
141,48,12,15,1460,2880,2020,2900,1365
43,16,5,7,1470,3920,3000,3920,2264
18,8,2,4,1480,4870,4000,4870,3250
Time,Price,%,SD
28/03 12:25,"1,431.87",-1.15,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4190,4190,1390,60,9,60,17
4824,4030,3220,3220,1400,86,19,90,31
3745,3060,2270,2290,1410,155,38,155,44
2817,2100,1330,1350,1420,270,76,270,78
1910,1600,610,630,1430,550,180,560,134
1050,530,190,195,1440,1110,500,1120,290
401,140,44,46,1450,1970,1110,1980,638
141,48,12,15,1460,2880,2020,2900,1365
43,16,5,7,1470,3920,3000,3920,2264
18,8,2,4,1480,4870,4000,4870,3250
Time,Price,%,SD
28/03 12:27,"1,431.87",-1.15,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4190,4190,1390,60,9,62,17
4824,4030,3220,3220,1400,86,19,90,31
3745,3060,2270,2290,1410,155,38,155,44
2817,2100,1330,1350,1420,270,76,270,78
1910,1600,610,630,1430,550,180,560,134
1050,530,185,195,1440,1110,500,1120,290
401,140,44,46,1450,1970,1110,1980,638
141,48,12,15,1460,2880,2020,2910,1365
43,16,5,7,1470,3920,3000,3920,2264
18,8,2,4,1480,4870,4000,4900,3250
Time,Price,%,SD
28/03 12:28,"1,431.87",-1.15,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4210,1390,48,9,62,17
4824,4030,3160,3240,1400,70,19,94,31
3745,3060,2250,2260,1410,120,38,155,44
2817,2100,1330,1390,1420,240,76,270,78
1910,1600,610,650,1430,520,180,560,134
1050,530,185,195,1440,1060,500,1120,290
401,140,44,48,1450,1920,1110,1980,638
141,48,12,19,1460,2860,2020,2910,1365
43,16,5,7,1470,3850,3000,3920,2264
18,8,2,3,1480,4850,4000,4900,3250
Time,Price,%,SD
28/03 12:39,"1,432.77",-1.09,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4260,1390,34,9,62,17
4824,4030,3160,3250,1400,56,19,94,31
3745,3060,2250,2320,1410,110,38,155,44
2817,2100,1330,1410,1420,210,76,270,78
1910,1600,610,660,1430,460,180,560,134
1050,530,185,190,1440,990,500,1120,290
401,140,38,38,1450,1820,1110,1980,638
141,48,12,12,1460,2790,2020,2910,1365
43,16,5,6,1470,3780,3000,3920,2264
18,8,2,4,1480,4830,4000,4900,3250
Time,Price,%,SD
28/03 12:41,"1,431.86",-1.15,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4260,1390,34,9,62,17
4824,4030,3160,3250,1400,56,19,94,31
3745,3060,2250,2320,1410,110,38,155,44
2817,2100,1330,1410,1420,210,76,270,78
1910,1600,610,660,1430,460,180,560,134
1050,530,185,190,1440,990,500,1120,290
401,140,38,38,1450,1820,1110,1980,638
141,48,12,12,1460,2790,2020,2910,1365
43,16,5,6,1470,3780,3000,3920,2264
18,8,2,4,1480,4830,4000,4900,3250
Time,Price,%,SD
28/03 12:43,"1,431.86",-1.15,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4230,1390,38,9,62,17
4824,4030,3160,3230,1400,58,19,94,31
3745,3060,2250,2320,1410,115,38,155,44
2817,2100,1330,1420,1420,220,76,270,78
1910,1600,610,670,1430,470,180,560,134
1050,530,185,190,1440,990,500,1120,290
401,140,38,32,1450,1850,1110,1980,638
141,48,12,13,1460,2810,2020,2910,1365
43,16,5,6,1470,3830,3000,3920,2264
18,8,2,4,1480,4820,4000,4900,3250
Time,Price,%,SD
28/03 12:47,"1,433.06",-1.07,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4300,1390,36,9,62,17
4824,4030,3160,3330,1400,54,19,94,31
3745,3060,2250,2400,1410,110,38,155,44
2817,2100,1330,1510,1420,220,76,270,78
1910,1600,610,730,1430,440,180,560,134
1050,530,185,230,1440,940,500,1120,290
401,140,30,42,1450,1750,1110,1980,638
141,48,11,17,1460,2720,2020,2910,1365
43,16,5,6,1470,3700,3000,3920,2264
18,8,2,4,1480,4740,4000,4900,3250
Time,Price,%,SD
28/03 12:51,"1,433.78",-1.02,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4300,1390,36,9,62,17
4824,4030,3160,3330,1400,54,19,94,31
3745,3060,2250,2400,1410,110,38,155,44
2817,2100,1330,1510,1420,220,76,270,78
1910,1600,610,730,1430,440,180,560,134
1050,530,185,230,1440,940,500,1120,290
401,140,30,42,1450,1750,1110,1980,638
141,48,11,17,1460,2720,2020,2910,1365
43,16,5,6,1470,3700,3000,3920,2264
18,8,2,4,1480,4740,4000,4900,3250
Time,Price,%,SD
28/03 12:55,"1,433.47",-1.04,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4340,1390,30,9,62,17
4824,4030,3160,3370,1400,58,19,94,31
3745,3060,2250,2400,1410,105,38,155,44
2817,2100,1330,1500,1420,210,76,270,78
1910,1600,610,720,1430,430,180,560,134
1050,530,185,230,1440,930,500,1120,290
401,140,30,40,1450,1760,1110,1980,638
141,48,11,20,1460,2700,2020,2910,1365
43,16,5,7,1470,3700,3000,3920,2264
18,8,2,5,1480,4740,4000,4900,3250
Time,Price,%,SD
28/03 12:57,"1,433.47",-1.04,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4320,1390,28,9,62,17
4824,4030,3160,3320,1400,44,19,94,31
3745,3060,2250,2370,1410,94,38,155,44
2817,2100,1330,1490,1420,190,76,270,78
1910,1600,610,710,1430,420,180,560,134
1050,530,185,220,1440,930,500,1120,290
401,140,30,40,1450,1750,1110,1980,638
141,48,11,19,1460,2720,2020,2910,1365
43,16,5,6,1470,3730,3000,3920,2264
18,8,2,5,1480,4740,4000,4900,3250
Time,Price,%,SD
28/03 13:00,"1,433.77",-1.02,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4320,1390,28,9,62,17
4824,4030,3160,3320,1400,44,19,94,31
3745,3060,2250,2370,1410,94,38,155,44
2817,2100,1330,1490,1420,190,76,270,78
1910,1600,610,710,1430,420,180,560,134
1050,530,185,220,1440,930,500,1120,290
401,140,30,40,1450,1750,1110,1980,638
141,48,11,19,1460,2720,2020,2910,1365
43,16,5,6,1470,3730,3000,3920,2264
18,8,2,5,1480,4740,4000,4900,3250
Time,Price,%,SD
28/03 13:02,"1,433.77",-1.02,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4320,1390,26,9,62,17
4824,4030,3160,3360,1400,40,19,94,31
3745,3060,2250,2370,1410,92,38,155,44
2817,2100,1330,1480,1420,195,76,270,78
1910,1600,610,720,1430,410,180,560,134
1050,530,185,230,1440,920,500,1120,290
401,140,30,48,1450,1770,1110,1980,638
141,48,11,19,1460,2720,2020,2910,1365
43,16,5,8,1470,3730,3000,3920,2264
18,8,2,5,1480,4740,4000,4900,3250
Time,Price,%,SD
28/03 13:04,"1,433.77",-1.02,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4320,1390,26,9,62,17
4824,4030,3160,3360,1400,40,19,94,31
3745,3060,2250,2370,1410,92,38,155,44
2817,2100,1330,1480,1420,195,76,270,78
1910,1600,610,720,1430,410,180,560,134
1050,530,185,230,1440,920,500,1120,290
401,140,30,48,1450,1770,1110,1980,638
141,48,11,19,1460,2720,2020,2910,1365
43,16,5,8,1470,3730,3000,3920,2264
18,8,2,5,1480,4740,4000,4900,3250
Time,Price,%,SD
28/03 13:06,"1,433.82",-1.01,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4320,1390,26,9,62,17
4824,4030,3160,3360,1400,40,19,94,31
3745,3060,2250,2370,1410,92,38,155,44
2817,2100,1330,1480,1420,195,76,270,78
1910,1600,610,720,1430,410,180,560,134
1050,530,185,230,1440,920,500,1120,290
401,140,30,48,1450,1770,1110,1980,638
141,48,11,19,1460,2720,2020,2910,1365
43,16,5,8,1470,3730,3000,3920,2264
18,8,2,5,1480,4740,4000,4900,3250
Time,Price,%,SD
28/03 13:17,"1,433.48",-1.04,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4290,1390,26,9,62,17
4824,4030,3160,3370,1400,46,19,94,31
3745,3060,2250,2340,1410,94,38,155,44
2817,2100,1330,1540,1420,200,76,270,78
1910,1600,610,730,1430,380,180,560,134
1050,530,185,220,1440,900,500,1120,290
401,140,30,46,1450,1760,1110,1980,638
141,48,11,18,1460,2690,2020,2910,1365
43,16,5,6,1470,3690,3000,3920,2264
18,8,2,4,1480,4700,4000,4900,3250
Time,Price,%,SD
28/03 13:19,"1,433.48",-1.04,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4290,1390,26,9,62,17
4824,4030,3160,3370,1400,46,19,94,31
3745,3060,2250,2340,1410,94,38,155,44
2817,2100,1330,1540,1420,200,76,270,78
1910,1600,610,730,1430,380,180,560,134
1050,530,185,220,1440,900,500,1120,290
401,140,30,46,1450,1760,1110,1980,638
141,48,11,18,1460,2690,2020,2910,1365
43,16,5,6,1470,3690,3000,3920,2264
18,8,2,4,1480,4700,4000,4900,3250
Time,Price,%,SD
28/03 13:20,"1,434.31",-0.98,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4290,1390,26,9,62,17
4824,4030,3160,3370,1400,46,19,94,31
3745,3060,2250,2340,1410,94,38,155,44
2817,2100,1330,1540,1420,200,76,270,78
1910,1600,610,730,1430,380,180,560,134
1050,530,185,220,1440,900,500,1120,290
401,140,30,46,1450,1760,1110,1980,638
141,48,11,18,1460,2690,2020,2910,1365
43,16,5,6,1470,3690,3000,3920,2264
18,8,2,4,1480,4700,4000,4900,3250
Time,Price,%,SD
28/03 13:22,"1,434.31",-0.98,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4290,1390,26,9,62,17
4824,4030,3160,3370,1400,46,19,94,31
3745,3060,2250,2340,1410,94,38,155,44
2817,2100,1330,1540,1420,200,76,270,78
1910,1600,610,730,1430,380,180,560,134
1050,530,185,220,1440,900,500,1120,290
401,140,30,46,1450,1760,1110,1980,638
141,48,11,18,1460,2690,2020,2910,1365
43,16,5,6,1470,3690,3000,3920,2264
18,8,2,4,1480,4700,4000,4900,3250
Time,Price,%,SD
28/03 13:26,"1,436.13",-0.85,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4400,1390,20,9,62,17
4824,4030,3160,3400,1400,36,19,94,31
3745,3060,2250,2510,1410,80,38,155,44
2817,2100,1330,1600,1420,165,76,270,78
1910,1600,610,750,1430,330,180,560,134
1050,530,185,210,1440,790,500,1120,290
401,140,30,40,1450,1610,1110,1980,638
141,48,11,19,1460,2600,2020,2910,1365
43,16,5,5,1470,3580,3000,3920,2264
18,8,2,4,1480,4620,4000,4900,3250
Time,Price,%,SD
28/03 13:28,"1,436.13",-0.85,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4540,1390,20,9,62,17
4824,4030,3160,3550,1400,34,19,94,31
3745,3060,2250,2560,1410,66,38,155,44
2817,2100,1330,1640,1420,140,76,270,78
1910,1600,610,780,1430,270,180,560,134
1050,530,185,230,1440,710,500,1120,290
401,140,30,38,1450,1540,1110,1980,638
141,48,11,14,1460,2500,2020,2910,1365
43,16,5,5,1470,3480,3000,3920,2264
18,8,2,3,1480,4490,4000,4900,3250
Time,Price,%,SD
28/03 13:33,"1,435.45",-0.90,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4560,1390,26,9,62,17
4824,4030,3160,3570,1400,42,19,94,31
3745,3060,2250,2610,1410,66,38,155,44
2817,2100,1330,1700,1420,135,76,270,78
1910,1600,610,810,1430,240,180,560,134
1050,530,185,230,1440,650,500,1120,290
401,140,30,38,1450,1470,1110,1980,638
141,48,11,18,1460,2450,2020,2910,1365
43,16,5,6,1470,3480,3000,3920,2264
18,8,2,4,1480,4450,4000,4900,3250
Time,Price,%,SD
28/03 13:37,"1,435.65",-0.89,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4570,1390,26,9,62,17
4824,4030,3160,3580,1400,38,19,94,31
3745,3060,2250,2600,1410,68,38,155,44
2817,2100,1330,1690,1420,130,76,270,78
1910,1600,610,820,1430,250,180,560,134
1050,530,185,230,1440,680,500,1120,290
401,140,30,42,1450,1490,1110,1980,638
141,48,11,16,1460,2460,2020,2910,1365
43,16,5,6,1470,3450,3000,3920,2264
18,8,2,3,1480,4450,4000,4900,3250
Time,Price,%,SD
28/03 13:39,"1,435.65",-0.89,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4570,1390,26,9,62,17
4824,4030,3160,3580,1400,38,19,94,31
3745,3060,2250,2600,1410,68,38,155,44
2817,2100,1330,1690,1420,130,76,270,78
1910,1600,610,820,1430,250,180,560,134
1050,530,185,230,1440,680,500,1120,290
401,140,30,42,1450,1490,1110,1980,638
141,48,11,16,1460,2460,2020,2910,1365
43,16,5,6,1470,3450,3000,3920,2264
18,8,2,3,1480,4450,4000,4900,3250
Time,Price,%,SD
28/03 13:41,"1,435.73",-0.88,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4570,1390,26,9,62,17
4824,4030,3160,3580,1400,38,19,94,31
3745,3060,2250,2600,1410,68,38,155,44
2817,2100,1330,1690,1420,130,76,270,78
1910,1600,610,820,1430,250,180,560,134
1050,530,185,230,1440,680,500,1120,290
401,140,30,42,1450,1490,1110,1980,638
141,48,11,16,1460,2460,2020,2910,1365
43,16,5,6,1470,3450,3000,3920,2264
18,8,2,3,1480,4450,4000,4900,3250
Time,Price,%,SD
28/03 13:45,"1,436.11",-0.86,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4570,1390,26,9,62,17
4824,4030,3160,3600,1400,46,19,94,31
3745,3060,2250,2610,1410,88,38,155,44
2817,2100,1330,1650,1420,155,76,270,78
1910,1600,610,790,1430,280,180,560,134
1050,530,185,240,1440,730,500,1120,290
401,140,30,40,1450,1530,1110,1980,638
141,48,11,14,1460,2500,2020,2910,1365
43,16,5,6,1470,3420,3000,3920,2264
18,8,2,3,1480,4460,4000,4900,3250
Time,Price,%,SD
28/03 13:47,"1,436.11",-0.86,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4570,1390,24,9,62,17
4824,4030,3160,3600,1400,38,19,94,31
3745,3060,2250,2600,1410,68,38,155,44
2817,2100,1330,1700,1420,125,76,270,78
1910,1600,610,840,1430,250,180,560,134
1050,530,185,250,1440,660,500,1120,290
401,140,30,44,1450,1450,1110,1980,638
141,48,11,17,1460,2440,2020,2910,1365
43,16,5,6,1470,3480,3000,3920,2264
18,8,2,4,1480,4430,4000,4900,3250
Time,Price,%,SD
28/03 13:48,"1,436.11",-0.86,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4570,1390,24,9,62,17
4824,4030,3160,3600,1400,38,19,94,31
3745,3060,2250,2600,1410,68,38,155,44
2817,2100,1330,1700,1420,125,76,270,78
1910,1600,610,840,1430,250,180,560,134
1050,530,185,250,1440,660,500,1120,290
401,140,30,44,1450,1450,1110,1980,638
141,48,11,17,1460,2440,2020,2910,1365
43,16,5,6,1470,3480,3000,3920,2264
18,8,2,4,1480,4430,4000,4900,3250
Time,Price,%,SD
28/03 13:51,"1,436.97",-0.80,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4570,1390,24,9,62,17
4824,4030,3160,3600,1400,38,19,94,31
3745,3060,2250,2600,1410,68,38,155,44
2817,2100,1330,1700,1420,125,76,270,78
1910,1600,610,840,1430,250,180,560,134
1050,530,185,250,1440,660,500,1120,290
401,140,30,44,1450,1450,1110,1980,638
141,48,11,17,1460,2440,2020,2910,1365
43,16,5,6,1470,3480,3000,3920,2264
18,8,2,4,1480,4430,4000,4900,3250
Time,Price,%,SD
28/03 13:52,"1,436.97",-0.80,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4570,1390,24,9,62,17
4824,4030,3160,3600,1400,38,19,94,31
3745,3060,2250,2600,1410,68,38,155,44
2817,2100,1330,1700,1420,125,76,270,78
1910,1600,610,840,1430,250,180,560,134
1050,530,185,250,1440,660,500,1120,290
401,140,30,44,1450,1450,1110,1980,638
141,48,11,17,1460,2440,2020,2910,1365
43,16,5,6,1470,3480,3000,3920,2264
18,8,2,4,1480,4430,4000,4900,3250
Time,Price,%,SD
28/03 13:56,"1,437.54",-0.76,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4730,1390,20,9,62,17
4824,4030,3160,3690,1400,28,19,94,31
3745,3060,2250,2730,1410,56,38,155,44
2817,2100,1330,1790,1420,105,76,270,78
1910,1600,610,880,1430,200,180,560,134
1050,530,185,260,1440,580,500,1120,290
401,140,30,42,1450,1370,1110,1980,638
141,48,11,14,1460,2380,2020,2910,1365
43,16,5,8,1470,3300,3000,3920,2264
18,8,2,3,1480,4390,4000,4900,3250
Time,Price,%,SD
28/03 13:58,"1,437.54",-0.76,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4730,1390,20,9,62,17
4824,4030,3160,3690,1400,28,19,94,31
3745,3060,2250,2730,1410,56,38,155,44
2817,2100,1330,1790,1420,105,76,270,78
1910,1600,610,880,1430,200,180,560,134
1050,530,185,260,1440,580,500,1120,290
401,140,30,42,1450,1370,1110,1980,638
141,48,11,14,1460,2380,2020,2910,1365
43,16,5,8,1470,3300,3000,3920,2264
18,8,2,3,1480,4390,4000,4900,3250
Time,Price,%,SD
28/03 14:08,"1,437.66",-0.75,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4720,1390,19,9,62,17
4824,4030,3160,3740,1400,34,19,94,31
3745,3060,2250,2770,1410,64,38,155,44
2817,2100,1330,1780,1420,105,76,270,78
1910,1600,610,920,1430,200,180,560,134
1050,530,185,270,1440,550,500,1120,290
401,140,30,40,1450,1340,1110,1980,638
141,48,11,16,1460,2350,2020,2910,1365
43,16,5,7,1470,3300,3000,3920,2264
18,8,2,2,1480,4300,4000,4900,3250
Time,Price,%,SD
28/03 14:11,"1,438.00",-0.72,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4720,1390,19,9,62,17
4824,4030,3160,3740,1400,34,19,94,31
3745,3060,2250,2770,1410,64,38,155,44
2817,2100,1330,1780,1420,105,76,270,78
1910,1600,610,920,1430,200,180,560,134
1050,530,185,270,1440,550,500,1120,290
401,140,30,40,1450,1340,1110,1980,638
141,48,11,16,1460,2350,2020,2910,1365
43,16,5,7,1470,3300,3000,3920,2264
18,8,2,2,1480,4300,4000,4900,3250
Time,Price,%,SD
28/03 14:15,"1,438.47",-0.69,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4750,1390,18,9,62,17
4824,4030,3160,3760,1400,30,19,94,31
3745,3060,2250,2780,1410,58,38,155,44
2817,2100,1330,1830,1420,100,76,270,78
1910,1600,610,920,1430,195,180,560,134
1050,530,185,280,1440,550,500,1120,290
401,140,30,46,1450,1330,1110,1980,638
141,48,11,16,1460,2290,2020,2910,1365
43,16,5,7,1470,3300,3000,3920,2264
18,8,2,3,1480,4280,4000,4900,3250
Time,Price,%,SD
28/03 14:17,"1,438.47",-0.69,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4750,1390,18,9,62,17
4824,4030,3160,3760,1400,30,19,94,31
3745,3060,2250,2780,1410,58,38,155,44
2817,2100,1330,1830,1420,100,76,270,78
1910,1600,610,920,1430,195,175,560,134
1050,530,185,280,1440,550,500,1120,290
401,140,30,46,1450,1330,1110,1980,638
141,48,11,16,1460,2290,2020,2910,1365
43,16,5,7,1470,3300,3000,3920,2264
18,8,2,3,1480,4280,4000,4900,3250
Time,Price,%,SD
28/03 14:21,"1,438.37",-0.70,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4750,1390,18,9,62,17
4824,4030,3160,3770,1400,28,19,94,31
3745,3060,2250,2830,1410,56,38,155,44
2817,2100,1330,1880,1420,94,76,270,78
1910,1600,610,950,1430,175,175,560,134
1050,530,185,300,1440,520,500,1120,290
401,140,30,50,1450,1280,1110,1980,638
141,48,11,19,1460,2250,2020,2910,1365
43,16,5,8,1470,3240,3000,3920,2264
18,8,2,3,1480,4280,4000,4900,3250
Time,Price,%,SD
28/03 14:22,"1,438.37",-0.70,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4770,1390,19,9,62,17
4824,4030,3160,3800,1400,30,19,94,31
3745,3060,2250,2830,1410,60,38,155,44
2817,2100,1330,1860,1420,105,76,270,78
1910,1600,610,960,1430,190,175,560,134
1050,530,185,300,1440,530,500,1120,290
401,140,30,52,1450,1270,1110,1980,638
141,48,11,19,1460,2240,2020,2910,1365
43,16,5,8,1470,3240,3000,3920,2264
18,8,2,3,1480,4230,4000,4900,3250
Time,Price,%,SD
28/03 14:25,"1,439.45",-0.62,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4770,1390,19,9,62,17
4824,4030,3160,3800,1400,30,19,94,31
3745,3060,2250,2830,1410,60,38,155,44
2817,2100,1330,1860,1420,105,76,270,78
1910,1600,610,960,1430,190,175,560,134
1050,530,185,300,1440,530,500,1120,290
401,140,30,52,1450,1270,1110,1980,638
141,48,11,19,1460,2240,2020,2910,1365
43,16,5,8,1470,3240,3000,3920,2264
18,8,2,3,1480,4230,4000,4900,3250
Time,Price,%,SD
28/03 14:27,"1,439.45",-0.62,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4770,1390,19,9,62,17
4824,4030,3160,3800,1400,30,19,94,31
3745,3060,2250,2830,1410,60,38,155,44
2817,2100,1330,1860,1420,105,76,270,78
1910,1600,610,960,1430,190,145,560,134
1050,530,185,300,1440,530,430,1120,290
401,140,30,52,1450,1270,1110,1980,638
141,48,11,19,1460,2240,2020,2910,1365
43,16,5,8,1470,3240,3000,3920,2264
18,8,2,3,1480,4230,4000,4900,3250
Time,Price,%,SD
28/03 14:29,"1,439.45",-0.62,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4770,1390,18,9,62,17
4824,4030,3160,3900,1400,28,19,94,31
3745,3060,2250,2970,1410,52,38,155,44
2817,2100,1330,2000,1420,82,76,270,78
1910,1600,610,1080,1430,145,145,560,134
1050,530,185,350,1440,430,430,1120,290
401,140,30,58,1450,1140,1110,1980,638
141,48,11,20,1460,2100,2020,2910,1365
43,16,5,9,1470,3090,3000,3920,2264
18,8,2,4,1480,4100,4000,4900,3250
Time,Price,%,SD
28/03 14:30,"1,439.07",-0.65,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4770,1390,18,9,62,17
4824,4030,3160,3900,1400,28,19,94,31
3745,3060,2250,2970,1410,52,38,155,44
2817,2100,1330,2000,1420,82,76,270,78
1910,1600,610,1080,1430,145,145,560,134
1050,530,185,350,1440,430,430,1120,290
401,140,30,58,1450,1140,1110,1980,638
141,48,11,20,1460,2100,2020,2910,1365
43,16,5,9,1470,3090,3000,3920,2264
18,8,2,4,1480,4100,4000,4900,3250
Time,Price,%,SD
28/03 14:33,"1,439.07",-0.65,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4770,1390,18,9,62,17
4824,4030,3160,3880,1400,28,19,94,31
3745,3060,2250,2900,1410,52,38,155,44
2817,2100,1330,1950,1420,90,76,270,78
1910,1600,610,1010,1430,155,145,560,134
1050,530,185,330,1440,460,430,1120,290
401,140,30,54,1450,1210,1110,1980,638
141,48,11,22,1460,2180,2020,2910,1365
43,16,5,8,1470,3120,3000,3920,2264
18,8,2,3,1480,4150,4000,4900,3250
Time,Price,%,SD
28/03 14:39,"1,438.88",-0.66,11.89
Base,High,Low,CALL,,PUT,Low,High,Base
5866,4820,4160,4850,1390,17,9,62,17
4824,4030,3160,3870,1400,30,19,94,31
3745,3060,2250,2880,1410,60,38,155,44
2817,2100,1330,1920,1420,100,76,270,78
1910,1600,610,1000,1430,180,145,560,134
1050,530,185,330,1440,510,430,1120,290
401,140,30,60,1450,1220,1110,1980,638
141,48,11,22,1460,2190,2020,2910,1365
43,16,5,8,1470,3170,3000,3920,2264
