Time,Price,%,SD
08/03 09:25,"1,778.33",20.20,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
Base,High,Low,CALL,,PUT,Low,High,Base
878,0,0,980,1500,2904,0,0,2904
550,0,0,630,1510,3200,0,0,3599
330,0,0,370,1520,4496,0,0,4496
182,0,0,210,1530,4950,0,0,5414
110,0,0,110,1540,6408,0,0,6408
56,0,0,64,1550,7334,0,0,7334
34,0,0,34,1560,8499,0,0,8499
22,0,0,22,1570,9447,0,0,9447
15,0,0,15,1580,10443,0,0,10443
11,0,0,11,1590,4913,0,0,4913
Time,Price,%,SD
08/03 09:39,"1,542.29",4.25,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
878,0,0,980,1500,2904,0,0,2904
550,0,0,630,1510,3200,0,0,3599
330,0,0,370,1520,4496,0,0,4496
182,0,0,210,1530,4950,0,0,5414
110,0,0,110,1540,6408,0,0,6408
56,0,0,64,1550,7334,0,0,7334
34,0,0,34,1560,8499,0,0,8499
22,0,0,22,1570,9447,0,0,9447
15,0,0,15,1580,10443,0,0,10443
11,0,0,11,1590,4913,0,0,4913
Time,Price,%,SD
08/03 09:43,"1,482.63",0.21,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,0,0,4950,1440,700,610,720,790
3790,0,0,3790,1450,870,850,890,980
3156,3400,3400,3320,1460,1080,1050,1100,1209
2482,2710,2640,2570,1470,1350,1250,1330,1499
1854,2060,1950,1930,1480,1690,1590,1740,1860
1317,1470,1350,1380,1490,2120,2000,2070,2322
878,980,930,920,1500,2660,0,0,2904
550,630,570,580,1510,3320,3200,3250,3599
330,370,350,340,1520,4496,0,0,4496
182,210,210,195,1530,4940,4950,4950,5414
Time,Price,%,SD
08/03 09:45,"1,482.63",0.21,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,5070,4950,4950,1440,700,610,720,790
3790,0,0,3790,1450,870,810,890,980
3156,3440,3310,3320,1460,1080,1000,1120,1209
2482,2720,2570,2570,1470,1350,1250,1400,1499
1854,2060,1920,1930,1480,1690,1580,1740,1860
1317,1470,1350,1380,1490,2120,1990,2180,2322
878,990,910,920,1500,2660,2510,2730,2904
550,630,570,580,1510,3320,3170,3370,3599
330,370,340,340,1520,4496,0,0,4496
182,210,190,195,1530,4940,4790,4960,5414
Time,Price,%,SD
08/03 09:49,"1,482.63",0.21,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,5070,4950,4950,1440,700,610,720,790
3790,0,0,3790,1450,870,810,890,980
3156,3440,3310,3320,1460,1080,1000,1120,1209
2482,2720,2570,2570,1470,1350,1250,1400,1499
1854,2060,1920,1930,1480,1690,1580,1740,1860
1317,1470,1350,1380,1490,2120,1990,2180,2322
878,990,910,920,1500,2660,2510,2730,2904
550,630,570,580,1510,3320,3170,3370,3599
330,370,340,340,1520,4496,0,0,4496
182,210,190,195,1530,4940,4790,4960,5414
Time,Price,%,SD
08/03 09:51,"1,482.63",0.21,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,5070,4950,4950,1440,700,610,720,790
3790,0,0,3790,1450,870,810,890,980
3156,3440,3310,3320,1460,1080,1000,1120,1209
2482,2720,2570,2570,1470,1350,1250,1400,1499
1854,2060,1920,1930,1480,1690,1580,1740,1860
1317,1470,1350,1380,1490,2120,1990,2180,2322
878,990,910,920,1500,2660,2510,2730,2904
550,630,570,580,1510,3320,3170,3370,3599
330,370,340,340,1520,4496,0,0,4496
182,210,190,195,1530,4940,4790,4960,5414
Time,Price,%,SD
08/03 09:53,"1,482.63",0.21,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,5070,4950,4950,1440,700,610,720,790
3790,0,0,3790,1450,870,810,890,980
3156,3440,3310,3320,1460,1080,1000,1120,1209
2482,2720,2570,2570,1470,1350,1250,1400,1499
1854,2060,1920,1930,1480,1690,1580,1740,1860
1317,1470,1350,1380,1490,2120,1990,2180,2322
878,990,910,920,1500,2660,2510,2730,2904
550,630,570,580,1510,3320,3170,3370,3599
330,370,340,340,1520,4496,0,0,4496
182,210,190,195,1530,4940,4790,4960,5414
Time,Price,%,SD
08/03 09:55,"1,482.63",0.21,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,5070,4950,4950,1440,700,610,720,790
3790,0,0,3790,1450,870,810,890,980
3156,3440,3310,3320,1460,1080,1000,1120,1209
2482,2720,2570,2570,1470,1350,1250,1400,1499
1854,2060,1920,1930,1480,1690,1580,1740,1860
1317,1470,1350,1380,1490,2120,1990,2180,2322
878,990,910,920,1500,2660,2510,2730,2904
550,630,570,580,1510,3320,3170,3370,3599
330,370,340,340,1520,4496,0,0,4496
182,210,190,195,1530,4940,4790,4960,5414
Time,Price,%,SD
08/03 09:59,"1,482.63",0.21,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,5070,4950,4950,1440,700,610,720,790
3790,0,0,3790,1450,870,810,890,980
3156,3440,3310,3320,1460,1080,1000,1120,1209
2482,2720,2570,2570,1470,1350,1250,1400,1499
1854,2060,1920,1930,1480,1690,1580,1740,1860
1317,1470,1350,1380,1490,2120,1990,2180,2322
878,990,910,920,1500,2660,2510,2730,2904
550,630,570,580,1510,3320,3170,3370,3599
330,370,340,340,1520,4496,0,0,4496
182,210,190,195,1530,4940,4790,4960,5414
Time,Price,%,SD
08/03 10:01,"1,482.63",0.21,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,5070,4950,4950,1440,700,610,720,790
3790,0,0,3790,1450,870,810,890,980
3156,3440,3310,3320,1460,1080,1000,1120,1209
2482,2720,2570,2570,1470,1350,1250,1400,1499
1854,2060,1920,1930,1480,1690,1580,1740,1860
1317,1470,1350,1380,1490,2120,1990,2180,2322
878,990,910,920,1500,2660,2510,2730,2904
550,630,570,580,1510,3320,3170,3370,3599
330,370,340,340,1520,4496,0,0,4496
182,210,190,195,1530,4940,4790,4960,5414
Time,Price,%,SD
08/03 10:03,"1,482.63",0.21,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,5070,4950,4950,1440,700,610,720,790
3790,0,0,3790,1450,870,810,890,980
3156,3440,3310,3320,1460,1080,1000,1120,1209
2482,2720,2570,2570,1470,1350,1250,1400,1499
1854,2060,1920,1930,1480,1690,1580,1740,1860
1317,1470,1350,1380,1490,2120,1990,2180,2322
878,990,910,920,1500,2660,2510,2730,2904
550,630,570,580,1510,3320,3170,3370,3599
330,370,340,340,1520,4496,0,0,4496
182,210,190,195,1530,4940,4790,4960,5414
Time,Price,%,SD
08/03 10:05,"1,481.75",0.15,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,5070,4950,4950,1440,700,610,720,790
3790,0,0,3790,1450,870,810,890,980
3156,3440,3310,3320,1460,1080,1000,1120,1209
2482,2720,2570,2570,1470,1350,1250,1400,1499
1854,2060,1920,1930,1480,1690,1580,1740,1860
1317,1470,1350,1380,1490,2120,1990,2180,2322
878,990,910,920,1500,2660,2510,2730,2904
550,630,570,580,1510,3320,3170,3370,3599
330,370,340,340,1520,4496,0,0,4496
182,210,190,195,1530,4940,4790,4960,5414
Time,Price,%,SD
08/03 10:09,"1,481.75",0.15,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,5070,4950,4880,1440,720,610,720,790
3790,0,0,4070,1450,900,810,890,980
3156,3440,3310,3300,1460,1100,1000,1120,1209
2482,2720,2570,2570,1470,1390,1250,1400,1499
1854,2060,1920,1910,1480,1750,1580,1740,1860
1317,1470,1350,1360,1490,2170,1990,2180,2322
878,990,910,910,1500,2690,2510,2730,2904
550,630,570,570,1510,3390,3170,3370,3599
330,370,340,340,1520,4496,0,0,4496
182,210,190,190,1530,5010,4790,4960,5414
Time,Price,%,SD
08/03 10:11,"1,482.94",0.23,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,5070,4880,4880,1440,720,610,720,790
3790,4090,4070,4070,1450,900,810,900,980
3156,3440,3300,3300,1460,1100,1000,1120,1209
2482,2720,2570,2570,1470,1390,1250,1400,1499
1854,2060,1910,1910,1480,1750,1580,1750,1860
1317,1470,1350,1360,1490,2170,1990,2180,2322
878,990,910,910,1500,2690,2510,2730,2904
550,630,570,570,1510,3390,3170,3390,3599
330,370,340,340,1520,4496,0,0,4496
182,210,190,190,1530,5010,4790,5010,5414
Time,Price,%,SD
08/03 10:15,"1,482.14",0.18,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,5070,4880,4900,1440,690,610,720,790
3790,4100,4070,4100,1450,870,810,900,980
3156,3440,3300,3310,1460,1080,1000,1120,1209
2482,2720,2570,2580,1470,1350,1250,1400,1499
1854,2060,1910,1930,1480,1700,1580,1750,1860
1317,1470,1350,1370,1490,2140,1990,2180,2322
878,990,910,920,1500,2670,2510,2730,2904
550,630,570,580,1510,3350,3170,3390,3599
330,370,330,340,1520,4496,0,0,4496
182,210,190,195,1530,5000,4790,5010,5414
Time,Price,%,SD
08/03 10:17,"1,482.14",0.18,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,5070,4880,4900,1440,690,610,720,790
3790,4100,4070,4100,1450,870,810,900,980
3156,3440,3310,3310,1460,1080,1000,1120,1209
2482,2720,2560,2580,1470,1350,1250,1400,1499
1854,2060,1910,1930,1480,1700,1580,1750,1860
1317,1470,1350,1370,1490,2140,1990,2180,2322
878,990,890,920,1500,2670,2510,2730,2904
550,630,570,580,1510,3350,3170,3390,3599
330,370,330,340,1520,4496,0,0,4496
182,210,190,195,1530,5000,4790,5010,5414
Time,Price,%,SD
08/03 10:19,"1,482.14",0.18,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,5070,4880,4900,1440,710,610,720,790
3790,4100,4070,4070,1450,890,810,900,980
3156,3440,3310,3290,1460,1100,1000,1120,1209
2482,2720,2560,2560,1470,1350,1250,1400,1499
1854,2060,1910,1910,1480,1730,1580,1750,1860
1317,1470,1350,1350,1490,2170,1990,2180,2322
878,990,890,890,1500,2700,2510,2730,2904
550,630,570,570,1510,3360,3170,3390,3599
330,370,330,340,1520,4496,0,0,4496
182,210,190,190,1530,5000,4790,5010,5414
Time,Price,%,SD
08/03 10:25,"1,481.73",0.15,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,5070,4820,4820,1440,730,610,730,790
3790,4100,4040,4040,1450,910,810,910,980
3156,3440,3230,3240,1460,1130,1000,1140,1209
2482,2720,2520,2520,1470,1420,1250,1420,1499
1854,2060,1870,1870,1480,1770,1580,1770,1860
1317,1470,1320,1330,1490,2190,1990,2220,2322
878,990,870,880,1500,2750,2510,2750,2904
550,630,550,550,1510,3410,3170,3410,3599
330,370,320,320,1520,4200,4200,4200,4496
182,210,180,180,1530,5060,4790,5060,5414
Time,Price,%,SD
08/03 10:27,"1,481.73",0.15,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,5070,4820,4820,1440,730,610,730,790
3790,4100,4040,4040,1450,910,810,910,980
3156,3440,3230,3240,1460,1130,1000,1140,1209
2482,2720,2520,2520,1470,1420,1250,1420,1499
1854,2060,1870,1870,1480,1770,1580,1770,1860
1317,1470,1320,1330,1490,2190,1990,2220,2322
878,990,870,880,1500,2750,2510,2750,2904
550,630,550,550,1510,3410,3170,3410,3599
330,370,320,320,1520,4200,4200,4200,4496
182,210,180,180,1530,5060,4790,5060,5414
Time,Price,%,SD
08/03 10:29,"1,481.73",0.15,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,5070,4820,4820,1440,730,610,730,790
3790,4100,4040,4040,1450,910,810,910,980
3156,3440,3230,3240,1460,1130,1000,1140,1209
2482,2720,2520,2520,1470,1420,1250,1420,1499
1854,2060,1870,1870,1480,1770,1580,1770,1860
1317,1470,1320,1330,1490,2190,1990,2220,2322
878,990,870,880,1500,2750,2510,2750,2904
550,630,550,550,1510,3410,3170,3410,3599
330,370,320,320,1520,4200,4200,4200,4496
182,210,180,180,1530,5060,4790,5060,5414
Time,Price,%,SD
08/03 10:31,"1,481.60",0.14,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,5070,4820,4820,1440,730,610,730,790
3790,4100,4030,4030,1450,910,810,910,980
3156,3440,3230,3240,1460,1130,1000,1140,1209
2482,2720,2520,2530,1470,1400,1250,1420,1499
1854,2060,1870,1880,1480,1760,1580,1770,1860
1317,1470,1320,1330,1490,2200,1990,2220,2322
878,990,870,880,1500,2750,2510,2750,2904
550,630,540,550,1510,3420,3170,3440,3599
330,370,320,330,1520,4190,4190,4200,4496
182,210,180,185,1530,5050,4790,5060,5414
Time,Price,%,SD
08/03 10:33,"1,481.60",0.14,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,5070,4820,4820,1440,730,610,730,790
3790,4100,4040,4030,1450,910,810,910,980
3156,3440,3230,3240,1460,1130,1000,1140,1209
2482,2720,2520,2530,1470,1400,1250,1420,1499
1854,2060,1870,1880,1480,1760,1580,1770,1860
1317,1470,1320,1330,1490,2200,1990,2220,2322
878,990,870,880,1500,2750,2510,2760,2904
550,630,540,550,1510,3420,3170,3440,3599
330,370,320,330,1520,4190,4190,4210,4496
182,210,180,185,1530,5050,4790,5060,5414
Time,Price,%,SD
08/03 10:35,"1,481.40",0.13,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,5070,4820,4820,1440,720,610,730,790
3790,4100,4030,4030,1450,900,810,910,980
3156,3440,3230,3240,1460,1120,1000,1140,1209
2482,2720,2510,2530,1470,1410,1250,1420,1499
1854,2060,1870,1880,1480,1760,1580,1770,1860
1317,1470,1320,1330,1490,2200,1990,2220,2322
878,990,870,890,1500,2760,2510,2760,2904
550,630,540,550,1510,3420,3170,3440,3599
330,370,320,330,1520,4210,4190,4210,4496
182,210,180,185,1530,5050,4790,5060,5414
Time,Price,%,SD
08/03 10:37,"1,481.40",0.13,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,5070,4820,4820,1440,720,610,730,790
3790,4100,4030,4030,1450,900,810,910,980
3156,3440,3230,3240,1460,1120,1000,1140,1209
2482,2720,2510,2530,1470,1410,1250,1420,1499
1854,2060,1870,1880,1480,1760,1580,1770,1860
1317,1470,1320,1330,1490,2200,1990,2220,2322
878,990,870,890,1500,2760,2510,2760,2904
550,630,540,550,1510,3420,3170,3440,3599
330,370,320,330,1520,4210,4190,4210,4496
182,210,180,185,1530,5050,4790,5060,5414
Time,Price,%,SD
08/03 10:39,"1,481.40",0.13,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,5070,4820,4820,1440,720,610,730,790
3790,4100,4000,4030,1450,900,810,920,980
3156,3440,3210,3240,1460,1120,1000,1140,1209
2482,2720,2500,2530,1470,1410,1250,1420,1499
1854,2060,1850,1880,1480,1760,1580,1780,1860
1317,1470,1310,1330,1490,2200,1990,2230,2322
878,990,870,890,1500,2760,2510,2790,2904
550,630,540,550,1510,3420,3170,3460,3599
330,370,320,330,1520,4210,4190,4210,4496
182,210,180,185,1530,5050,4790,5060,5414
Time,Price,%,SD
08/03 10:41,"1,482.04",0.17,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,5070,4820,4820,1440,730,610,730,790
3790,4100,4000,4000,1450,910,810,920,980
3156,3440,3210,3210,1460,1130,1000,1140,1209
2482,2720,2500,2500,1470,1420,1250,1420,1499
1854,2060,1850,1850,1480,1780,1580,1780,1860
1317,1470,1310,1310,1490,2230,1990,2230,2322
878,990,870,870,1500,2780,2510,2790,2904
550,630,540,540,1510,3460,3170,3460,3599
330,370,320,320,1520,4240,4180,4240,4496
182,210,180,180,1530,5050,4790,5060,5414
Time,Price,%,SD
08/03 10:43,"1,482.04",0.17,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,5070,4820,4820,1440,710,610,730,790
3790,4100,4000,4000,1450,890,810,920,980
3156,3440,3210,3250,1460,1100,1000,1140,1209
2482,2720,2500,2530,1470,1370,1250,1420,1499
1854,2060,1850,1880,1480,1730,1580,1780,1860
1317,1470,1310,1330,1490,2170,1990,2230,2322
878,990,870,880,1500,2730,2510,2790,2904
550,630,540,550,1510,3420,3170,3460,3599
330,370,320,320,1520,4240,4180,4240,4496
182,210,180,180,1530,5050,4790,5060,5414
Time,Price,%,SD
08/03 10:45,"1,481.98",0.17,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,5070,4820,4820,1440,710,610,730,790
3790,4100,4000,4000,1450,890,810,920,980
3156,3440,3210,3250,1460,1100,1000,1140,1209
2482,2720,2500,2530,1470,1370,1250,1420,1499
1854,2060,1850,1880,1480,1730,1580,1780,1860
1317,1470,1310,1330,1490,2170,1990,2230,2322
878,990,870,880,1500,2730,2510,2790,2904
550,630,540,550,1510,3420,3170,3460,3599
330,370,320,320,1520,4240,4180,4240,4496
182,210,180,180,1530,5050,4790,5060,5414
Time,Price,%,SD
08/03 10:47,"1,481.98",0.17,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,5070,4820,4820,1440,710,610,730,790
3790,4100,4000,4000,1450,890,810,920,980
3156,3440,3210,3250,1460,1100,1000,1140,1209
2482,2720,2500,2530,1470,1370,1250,1420,1499
1854,2060,1850,1880,1480,1730,1580,1780,1860
1317,1470,1310,1330,1490,2170,1990,2230,2322
878,990,870,880,1500,2730,2510,2790,2904
550,630,540,550,1510,3420,3170,3460,3599
330,370,320,320,1520,4240,4180,4240,4496
182,210,180,180,1530,5050,4790,5060,5414
Time,Price,%,SD
08/03 10:49,"1,481.98",0.17,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,5070,4820,4820,1440,700,610,730,790
3790,4100,4000,4060,1450,870,810,920,980
3156,3440,3210,3250,1460,1110,1000,1140,1209
2482,2720,2500,2530,1470,1360,1250,1420,1499
1854,2060,1850,1900,1480,1710,1580,1780,1860
1317,1470,1310,1350,1490,2180,1990,2230,2322
878,990,870,890,1500,2700,2510,2790,2904
550,630,540,550,1510,3390,3170,3460,3599
330,370,320,330,1520,4240,4180,4240,4496
182,210,180,180,1530,4990,4790,5060,5414
Time,Price,%,SD
08/03 10:51,"1,482.13",0.18,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,5070,4820,4820,1440,700,610,730,790
3790,4100,4000,4060,1450,880,810,920,980
3156,3440,3210,3250,1460,1090,1000,1140,1209
2482,2720,2500,2530,1470,1370,1250,1420,1499
1854,2060,1850,1890,1480,1720,1580,1780,1860
1317,1470,1310,1330,1490,2150,1990,2230,2322
878,990,870,880,1500,2710,2510,2790,2904
550,630,540,550,1510,3360,3170,3460,3599
330,370,320,330,1520,4240,4180,4240,4496
182,210,180,185,1530,4990,4790,5060,5414
Time,Price,%,SD
08/03 10:53,"1,482.13",0.18,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,5070,4820,4820,1440,700,610,730,790
3790,4100,4000,4060,1450,880,810,920,980
3156,3440,3210,3250,1460,1090,1000,1140,1209
2482,2720,2500,2530,1470,1370,1250,1420,1499
1854,2060,1850,1890,1480,1720,1580,1780,1860
1317,1470,1310,1330,1490,2150,1990,2230,2322
878,990,870,880,1500,2710,2510,2790,2904
550,630,540,550,1510,3360,3170,3460,3599
330,370,320,330,1520,4240,4180,4240,4496
182,210,180,185,1530,4990,4790,5060,5414
Time,Price,%,SD
08/03 10:55,"1,481.49",0.14,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,5070,4820,4820,1440,700,610,730,790
3790,4100,4000,4060,1450,880,810,920,980
3156,3440,3210,3250,1460,1090,1000,1140,1209
2482,2720,2500,2530,1470,1370,1250,1420,1499
1854,2060,1850,1890,1480,1720,1580,1780,1860
1317,1470,1310,1330,1490,2150,1990,2230,2322
878,990,870,880,1500,2710,2510,2790,2904
550,630,540,550,1510,3360,3170,3460,3599
330,370,320,330,1520,4240,4180,4240,4496
182,210,180,185,1530,4990,4790,5060,5414
Time,Price,%,SD
08/03 10:57,"1,481.49",0.14,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,5070,4820,4860,1440,720,610,730,790
3790,4100,4000,4060,1450,890,810,920,980
3156,3440,3210,3250,1460,1120,1000,1140,1209
2482,2720,2500,2540,1470,1390,1250,1420,1499
1854,2060,1850,1880,1480,1740,1580,1780,1860
1317,1470,1310,1330,1490,2170,1990,2230,2322
878,990,870,880,1500,2740,2510,2790,2904
550,630,540,540,1510,3400,3170,3460,3599
330,370,320,330,1520,4170,4170,4240,4496
182,210,180,185,1530,4990,4790,5060,5414
Time,Price,%,SD
08/03 10:59,"1,481.49",0.14,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,5070,4820,4860,1440,720,610,730,790
3790,4100,4000,4060,1450,890,810,920,980
3156,3440,3210,3250,1460,1120,1000,1140,1209
2482,2720,2500,2540,1470,1390,1250,1420,1499
1854,2060,1850,1880,1480,1740,1580,1780,1860
1317,1470,1310,1330,1490,2170,1990,2230,2322
878,990,870,880,1500,2740,2510,2790,2904
550,630,540,540,1510,3400,3170,3460,3599
330,370,320,330,1520,4170,4170,4240,4496
182,210,180,185,1530,4990,4790,5060,5414
Time,Price,%,SD
08/03 11:01,"1,481.33",0.13,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,5070,4820,4860,1440,720,610,730,790
3790,4100,4000,4060,1450,900,810,920,980
3156,3440,3210,3250,1460,1110,1000,1140,1209
2482,2720,2500,2530,1470,1400,1250,1420,1499
1854,2060,1850,1880,1480,1750,1580,1780,1860
1317,1470,1310,1320,1490,2200,1990,2230,2322
878,990,870,880,1500,2750,2510,2790,2904
550,630,540,550,1510,3430,3170,3460,3599
330,370,320,320,1520,4170,4170,4240,4496
182,210,180,185,1530,4990,4790,5060,5414
Time,Price,%,SD
08/03 11:03,"1,481.33",0.13,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,5070,4820,4860,1440,720,610,730,790
3790,4100,4000,4060,1450,900,810,920,980
3156,3440,3210,3250,1460,1110,1000,1140,1209
2482,2720,2500,2530,1470,1400,1250,1420,1499
1854,2060,1850,1880,1480,1750,1580,1780,1860
1317,1470,1310,1320,1490,2200,1990,2230,2322
878,990,870,880,1500,2750,2510,2790,2904
550,630,540,550,1510,3430,3170,3460,3599
330,370,320,320,1520,4170,4170,4240,4496
182,210,180,185,1530,4990,4790,5060,5414
Time,Price,%,SD
08/03 11:05,"1,481.27",0.12,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,5070,4820,4860,1440,720,610,730,790
3790,4100,4000,4060,1450,900,810,920,980
3156,3440,3210,3250,1460,1110,1000,1140,1209
2482,2720,2500,2530,1470,1400,1250,1420,1499
1854,2060,1850,1880,1480,1750,1580,1780,1860
1317,1470,1310,1320,1490,2200,1990,2230,2322
878,990,870,880,1500,2750,2510,2790,2904
550,630,540,550,1510,3430,3170,3460,3599
330,370,320,320,1520,4170,4170,4240,4496
182,210,180,185,1530,4990,4790,5060,5414
Time,Price,%,SD
08/03 11:09,"1,481.27",0.12,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,5070,4820,4820,1440,730,610,730,790
3790,4100,4000,4030,1450,910,810,920,980
3156,3440,3210,3230,1460,1120,1000,1140,1209
2482,2720,2500,2520,1470,1410,1250,1420,1499
1854,2060,1850,1860,1480,1770,1580,1780,1860
1317,1470,1310,1330,1490,2200,1990,2230,2322
878,990,870,870,1500,2760,2510,2790,2904
550,630,540,540,1510,3430,3170,3460,3599
330,370,320,320,1520,4200,4170,4240,4496
182,210,180,185,1530,4990,4790,5060,5414
Time,Price,%,SD
08/03 11:13,"1,481.33",0.13,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,5070,4820,4820,1440,730,610,730,790
3790,4100,4000,4030,1450,910,810,920,980
3156,3440,3210,3230,1460,1120,1000,1140,1209
2482,2720,2500,2520,1470,1410,1250,1420,1499
1854,2060,1850,1860,1480,1770,1580,1780,1860
1317,1470,1310,1330,1490,2200,1990,2230,2322
878,990,870,870,1500,2760,2510,2790,2904
550,630,540,540,1510,3430,3170,3460,3599
330,370,320,320,1520,4200,4170,4240,4496
182,210,180,185,1530,4990,4790,5060,5414
Time,Price,%,SD
08/03 11:15,"1,481.87",0.16,10.46
Base,High,Low,CALL,,PUT,Low,High,Base
4640,5070,4820,4820,1440,720,610,730,790
3790,4100,4000,4030,1450,910,810,920,980
3156,3440,3210,3230,1460,1130,1000,1140,1209
2482,2720,2500,2520,1470,1400,1250,1420,1499
1854,2060,1850,1870,1480,1750,1580,1780,1860
1317,1470,1310,1330,1490,2220,1990,2230,2322
878,990,870,880,1500,2760,2510,2790,2904
550,630,540,550,1510,3430,3170,3460,3599
330,370,320,320,1520,4200,4170,4240,4496
