Time,Price,%,SD
26/03 10:38,"1,440.06",0.87,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
70,110,76,84,1470,2970,2930,3410,4340
34,44,32,34,1480,3850,3850,4320,5144
17,22,15,19,1490,4840,4840,5200,6256
Time,Price,%,SD
26/03 10:56,"1,442.87",1.06,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4240,3910,4240,1400,94,90,195,388
2258,3300,2950,3260,1410,135,135,290,576
1528,2380,2020,2380,1420,240,240,460,842
934,1620,1320,1570,1430,410,110,710,1250
555,980,780,910,1440,750,710,1160,1849
296,530,400,460,1450,1290,1220,1760,2602
146,290,185,200,1460,2050,1980,2550,3438
70,110,76,84,1470,2970,2860,3410,4340
34,44,32,34,1480,3850,3800,4320,5144
17,22,15,19,1490,4840,4800,5200,6256
Time,Price,%,SD
26/03 10:59,"1,442.87",1.06,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4330,3910,4330,1400,92,90,195,388
2258,3350,2950,3350,1410,140,135,290,576
1528,2450,2020,2450,1420,240,230,460,842
934,1620,1320,1620,1430,380,110,710,1250
555,980,780,940,1440,710,710,1160,1849
296,530,400,460,1450,1220,1220,1760,2602
146,290,185,200,1460,1980,1980,2550,3438
70,110,76,84,1470,2880,2860,3410,4340
34,44,32,34,1480,3800,3800,4320,5144
17,22,15,20,1490,4800,4800,5200,6256
Time,Price,%,SD
26/03 11:00,"1,443.60",1.12,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4330,3910,4330,1400,92,90,195,388
2258,3350,2950,3350,1410,140,135,290,576
1528,2450,2020,2450,1420,240,230,460,842
934,1620,1320,1620,1430,380,110,710,1250
555,1010,780,940,1440,710,660,1160,1849
296,530,400,460,1450,1220,1220,1760,2602
146,290,185,200,1460,1980,1870,2550,3438
70,110,76,84,1470,2880,2740,3410,4340
34,44,32,34,1480,3800,3800,4320,5144
17,24,15,20,1490,4800,4690,5200,6256
Time,Price,%,SD
26/03 11:07,"1,444.46",1.18,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4330,3910,4600,1400,86,90,195,388
2258,3350,2950,3570,1410,115,135,290,576
1528,2560,2020,2680,1420,185,220,460,842
934,1700,1320,1830,1430,310,110,710,1250
555,1010,780,1090,1440,560,660,1160,1849
296,530,400,550,1450,1010,1140,1760,2602
146,290,185,240,1460,1720,1870,2550,3438
70,110,76,100,1470,2560,2560,3410,4340
34,50,32,44,1480,3570,3560,4320,5144
17,24,15,22,1490,4480,4480,5200,6256
Time,Price,%,SD
26/03 11:19,"1,446.67",1.33,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4710,3910,4700,1400,68,68,195,388
2258,3720,2950,3710,1410,96,94,290,576
1528,2830,2020,2830,1420,155,150,460,842
934,1950,1320,1940,1430,260,110,710,1250
555,1180,780,1170,1440,480,470,1160,1849
296,600,400,590,1450,900,900,1760,2602
146,290,185,260,1460,1570,1560,2550,3438
70,110,76,100,1470,2420,2400,3410,4340
34,50,32,50,1480,3370,3370,4320,5144
17,24,15,22,1490,4330,4330,5200,6256
Time,Price,%,SD
26/03 11:20,"1,446.81",1.34,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4710,3910,4700,1400,68,68,195,388
2258,3720,2950,3710,1410,96,94,290,576
1528,2830,2020,2830,1420,155,150,460,842
934,1950,1320,1940,1430,260,110,710,1250
555,1180,780,1170,1440,480,470,1160,1849
296,600,400,590,1450,900,900,1760,2602
146,290,185,260,1460,1570,1560,2550,3438
70,110,76,100,1470,2420,2400,3410,4340
34,50,32,50,1480,3370,3370,4320,5144
17,24,15,22,1490,4330,4330,5200,6256
Time,Price,%,SD
26/03 11:23,"1,446.81",1.34,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4710,3910,4800,1400,78,68,195,388
2258,3720,2950,3840,1410,105,94,290,576
1528,2830,2020,2900,1420,170,150,460,842
934,1950,1320,1990,1430,270,110,710,1250
555,1180,780,1200,1440,490,470,1160,1849
296,630,400,630,1450,890,890,1760,2602
146,290,185,280,1460,1560,1550,2550,3438
70,115,76,110,1470,2410,2400,3410,4340
34,50,32,48,1480,3380,3350,4320,5144
17,24,15,24,1490,4300,4300,5200,6256
Time,Price,%,SD
26/03 11:25,"1,446.81",1.34,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4800,1400,78,68,195,388
2258,3720,2950,3840,1410,105,94,290,576
1528,2830,2020,2900,1420,170,150,460,842
934,1950,1320,1990,1430,270,110,710,1250
555,1220,780,1200,1440,490,470,1160,1849
296,630,400,630,1450,890,890,1760,2602
146,290,185,280,1460,1560,1550,2550,3438
70,115,76,110,1470,2410,2400,3410,4340
34,50,32,48,1480,3380,3350,4320,5144
17,24,15,24,1490,4300,4300,5200,6256
Time,Price,%,SD
26/03 11:27,"1,447.53",1.39,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4800,1400,78,68,195,388
2258,3840,2950,3840,1410,105,94,290,576
1528,2900,2020,2900,1420,170,150,460,842
934,2000,1320,1990,1430,270,110,710,1250
555,1220,780,1200,1440,490,470,1160,1849
296,630,400,630,1450,890,890,1760,2602
146,290,185,280,1460,1560,1550,2550,3438
70,115,76,110,1470,2410,2400,3410,4340
34,50,32,48,1480,3380,3350,4320,5144
17,24,15,24,1490,4300,4300,5200,6256
Time,Price,%,SD
26/03 11:29,"1,447.53",1.39,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4760,1400,84,68,195,388
2258,3840,2950,3820,1410,120,94,290,576
1528,2900,2020,2830,1420,185,150,460,842
934,2020,1320,1960,1430,300,110,710,1250
555,1250,780,1190,1440,540,470,1160,1849
296,650,400,610,1450,960,880,1760,2602
146,290,185,280,1460,1620,1550,2550,3438
70,115,76,115,1470,2460,2400,3410,4340
34,50,32,54,1480,3380,3350,4320,5144
17,24,15,26,1490,4330,4300,5200,6256
Time,Price,%,SD
26/03 11:35,"1,445.39",1.24,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4720,1400,92,68,195,388
2258,3840,2950,3820,1410,135,94,290,576
1528,2900,2020,2810,1420,200,150,460,842
934,2020,1320,1940,1430,320,110,710,1250
555,1250,780,1180,1440,560,470,1160,1849
296,650,400,600,1450,1000,880,1760,2602
146,290,185,260,1460,1660,1530,2550,3438
70,120,76,110,1470,2500,2370,3410,4340
34,54,32,50,1480,3450,3350,4320,5144
17,28,15,24,1490,4390,4300,5200,6256
Time,Price,%,SD
26/03 11:36,"1,445.39",1.24,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4660,1400,94,68,195,388
2258,3840,2950,3730,1410,135,94,290,576
1528,2900,2020,2810,1420,210,150,460,842
934,2020,1320,1910,1430,330,110,710,1250
555,1250,780,1150,1440,570,470,1160,1849
296,650,400,590,1450,1000,880,1760,2602
146,290,185,260,1460,1660,1530,2550,3438
70,120,76,105,1470,2490,2370,3410,4340
34,54,32,48,1480,3460,3350,4320,5144
17,28,15,24,1490,4440,4300,5200,6256
Time,Price,%,SD
26/03 11:38,"1,445.39",1.24,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4660,1400,94,68,195,388
2258,3840,2950,3730,1410,135,94,290,576
1528,2900,2020,2810,1420,210,150,460,842
934,2020,1320,1910,1430,330,110,710,1250
555,1250,780,1150,1440,570,470,1160,1849
296,650,400,590,1450,1000,880,1760,2602
146,290,185,260,1460,1660,1530,2550,3438
70,120,76,105,1470,2490,2370,3410,4340
34,54,32,48,1480,3460,3350,4320,5144
17,28,15,24,1490,4440,4300,5200,6256
Time,Price,%,SD
26/03 11:49,"1,445.18",1.23,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4570,1400,94,68,195,388
2258,3840,2950,3610,1410,140,94,290,576
1528,2900,2020,2670,1420,210,150,460,842
934,2020,1320,1800,1430,350,110,710,1250
555,1250,780,1060,1440,600,470,1160,1849
296,650,400,510,1450,1060,880,1760,2602
146,290,185,220,1460,1760,1530,2550,3438
70,120,76,86,1470,2600,2370,3410,4340
34,54,32,42,1480,3560,3350,4320,5144
17,28,15,20,1490,4520,4300,5200,6256
Time,Price,%,SD
26/03 11:51,"1,444.39",1.17,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4570,1400,94,68,195,388
2258,3840,2950,3610,1410,140,94,290,576
1528,2900,2020,2670,1420,210,150,460,842
934,2020,1320,1800,1430,350,110,710,1250
555,1250,780,1060,1440,600,470,1160,1849
296,650,400,510,1450,1060,880,1760,2602
146,290,185,220,1460,1760,1530,2550,3438
70,120,76,86,1470,2600,2370,3410,4340
34,54,32,42,1480,3560,3350,4320,5144
17,28,15,20,1490,4520,4300,5200,6256
Time,Price,%,SD
26/03 11:57,"1,445.26",1.23,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4480,1400,98,68,195,388
2258,3840,2950,3510,1410,145,94,290,576
1528,2900,2020,2580,1420,220,150,460,842
934,2020,1320,1700,1430,360,110,710,1250
555,1250,780,950,1440,620,470,1160,1849
296,650,400,440,1450,1120,880,1760,2602
146,290,185,190,1460,1850,1530,2550,3438
70,120,76,76,1470,2720,2370,3410,4340
34,54,32,34,1480,3640,3350,4320,5144
17,28,15,18,1490,4700,4300,5200,6256
Time,Price,%,SD
26/03 11:58,"1,445.26",1.23,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4480,1400,98,68,195,388
2258,3840,2950,3510,1410,145,94,290,576
1528,2900,2020,2580,1420,220,150,460,842
934,2020,1320,1700,1430,360,110,710,1250
555,1250,780,950,1440,620,470,1160,1849
296,650,400,440,1450,1120,880,1760,2602
146,290,185,190,1460,1850,1530,2550,3438
70,120,76,76,1470,2720,2370,3410,4340
34,54,32,34,1480,3640,3350,4320,5144
17,28,15,18,1490,4700,4300,5200,6256
Time,Price,%,SD
26/03 12:00,"1,443.78",1.13,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4480,1400,98,68,195,388
2258,3840,2950,3510,1410,145,94,290,576
1528,2900,2020,2580,1420,220,150,460,842
934,2020,1320,1700,1430,360,110,710,1250
555,1250,780,950,1440,620,470,1160,1849
296,650,400,440,1450,1120,880,1760,2602
146,290,185,190,1460,1850,1530,2550,3438
70,120,76,76,1470,2720,2370,3410,4340
34,54,32,34,1480,3640,3350,4320,5144
17,28,15,18,1490,4700,4300,5200,6256
Time,Price,%,SD
26/03 12:02,"1,443.78",1.13,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4480,1400,98,68,195,388
2258,3840,2950,3510,1410,145,94,290,576
1528,2900,2020,2580,1420,220,150,460,842
934,2020,1320,1700,1430,360,110,710,1250
555,1250,780,950,1440,620,470,1160,1849
296,650,400,440,1450,1120,880,1760,2602
146,290,185,190,1460,1850,1530,2550,3438
70,120,74,76,1470,2720,2370,3410,4340
34,54,32,34,1480,3640,3350,4320,5144
17,28,15,18,1490,4700,4300,5200,6256
Time,Price,%,SD
26/03 12:05,"1,443.95",1.14,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4480,1400,98,68,195,388
2258,3840,2950,3510,1410,150,94,290,576
1528,2900,2020,2530,1420,230,150,460,842
934,2020,1320,1660,1430,370,110,710,1250
555,1250,780,940,1440,640,470,1160,1849
296,650,400,430,1450,1120,880,1760,2602
146,290,180,185,1460,1880,1530,2550,3438
70,120,72,74,1470,2770,2370,3410,4340
34,54,32,34,1480,3640,3350,4320,5144
17,28,15,17,1490,4720,4300,5200,6256
Time,Price,%,SD
26/03 12:09,"1,443.95",1.14,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4480,1400,86,68,195,388
2258,3840,2950,3520,1410,130,94,290,576
1528,2900,2020,2600,1420,200,150,460,842
934,2020,1320,1740,1430,330,110,710,1250
555,1250,780,990,1440,590,470,1160,1849
296,650,400,470,1450,1060,880,1760,2602
146,290,180,195,1460,1790,1530,2550,3438
70,120,72,80,1470,2660,2370,3410,4340
34,54,32,38,1480,3630,3350,4320,5144
17,28,15,20,1490,4720,4300,5200,6256
Time,Price,%,SD
26/03 12:11,"1,444.94",1.21,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4480,1400,86,68,195,388
2258,3840,2950,3520,1410,130,94,290,576
1528,2900,2020,2600,1420,200,150,460,842
934,2020,1320,1740,1430,330,110,710,1250
555,1250,780,990,1440,590,470,1160,1849
296,650,400,470,1450,1060,880,1760,2602
146,290,180,195,1460,1790,1530,2550,3438
70,120,72,80,1470,2660,2370,3410,4340
34,54,32,38,1480,3630,3350,4320,5144
17,28,15,20,1490,4720,4300,5200,6256
Time,Price,%,SD
26/03 12:15,"1,444.94",1.21,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4480,1400,88,68,195,388
2258,3840,2950,3540,1410,135,94,290,576
1528,2900,2020,2620,1420,210,150,460,842
934,2020,1320,1750,1430,340,110,710,1250
555,1250,780,1000,1440,580,470,1160,1849
296,650,400,460,1450,1040,880,1760,2602
146,290,180,195,1460,1770,1530,2550,3438
70,120,72,76,1470,2680,2370,3410,4340
34,54,32,38,1480,3610,3350,4320,5144
17,28,15,22,1490,4620,4300,5200,6256
Time,Price,%,SD
26/03 12:17,"1,443.93",1.14,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4530,1400,90,68,195,388
2258,3840,2950,3570,1410,140,94,290,576
1528,2900,2020,2640,1420,220,150,460,842
934,2020,1320,1770,1430,350,110,710,1250
555,1250,780,1020,1440,610,470,1160,1849
296,650,400,490,1450,1070,880,1760,2602
146,290,180,210,1460,1800,1530,2550,3438
70,120,72,84,1470,2630,2370,3410,4340
34,54,32,40,1480,3610,3350,4320,5144
17,28,15,20,1490,4620,4300,5200,6256
Time,Price,%,SD
26/03 12:19,"1,443.93",1.14,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4530,1400,90,68,195,388
2258,3840,2950,3570,1410,140,94,290,576
1528,2900,2020,2640,1420,220,150,460,842
934,2020,1320,1770,1430,350,110,710,1250
555,1250,780,1020,1440,610,470,1160,1849
296,650,400,490,1450,1070,880,1760,2602
146,290,180,210,1460,1800,1530,2550,3438
70,120,72,84,1470,2630,2370,3410,4340
34,54,32,40,1480,3610,3350,4320,5144
17,28,15,20,1490,4620,4300,5200,6256
Time,Price,%,SD
26/03 12:20,"1,444.64",1.19,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4530,1400,90,68,195,388
2258,3840,2950,3570,1410,140,94,290,576
1528,2900,2020,2640,1420,220,150,460,842
934,2020,1320,1770,1430,350,110,710,1250
555,1250,780,1020,1440,610,470,1160,1849
296,650,400,490,1450,1070,880,1760,2602
146,290,180,210,1460,1800,1530,2550,3438
70,120,72,84,1470,2630,2370,3410,4340
34,54,32,40,1480,3610,3350,4320,5144
17,28,15,20,1490,4620,4300,5200,6256
Time,Price,%,SD
26/03 12:23,"1,444.64",1.19,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4530,1400,76,68,195,388
2258,3840,2950,3600,1410,120,94,290,576
1528,2900,2020,2640,1420,190,150,460,842
934,2020,1320,1790,1430,310,110,710,1250
555,1250,780,1040,1440,560,470,1160,1849
296,650,400,500,1450,1010,880,1760,2602
146,290,180,210,1460,1780,1530,2550,3438
70,120,72,82,1470,2660,2370,3410,4340
34,54,32,40,1480,3620,3350,4320,5144
17,28,15,20,1490,4600,4300,5200,6256
Time,Price,%,SD
26/03 12:25,"1,444.64",1.19,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4530,1400,76,68,195,388
2258,3840,2950,3600,1410,120,94,290,576
1528,2900,2020,2640,1420,190,150,460,842
934,2020,1320,1790,1430,310,110,710,1250
555,1250,780,1040,1440,560,470,1160,1849
296,650,400,500,1450,1010,880,1760,2602
146,290,180,210,1460,1780,1530,2550,3438
70,120,72,82,1470,2660,2370,3410,4340
34,54,32,40,1480,3620,3350,4320,5144
17,28,15,20,1490,4600,4300,5200,6256
Time,Price,%,SD
26/03 12:28,"1,445.08",1.22,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4570,1400,78,68,195,388
2258,3840,2950,3580,1410,125,94,290,576
1528,2900,2020,2660,1420,195,150,460,842
934,2020,1320,1810,1430,330,110,710,1250
555,1250,780,1050,1440,580,470,1160,1849
296,650,400,500,1450,1030,880,1760,2602
146,290,180,220,1460,1740,1530,2550,3438
70,120,72,82,1470,2600,2370,3410,4340
34,54,32,38,1480,3570,3350,4320,5144
17,28,15,22,1490,4540,4300,5200,6256
Time,Price,%,SD
26/03 12:33,"1,444.58",1.18,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4570,1400,78,68,195,388
2258,3840,2950,3580,1410,125,94,290,576
1528,2900,2020,2660,1420,195,150,460,842
934,2020,1320,1810,1430,330,110,710,1250
555,1250,780,1050,1440,580,470,1160,1849
296,650,400,500,1450,1030,880,1760,2602
146,290,180,220,1460,1740,1530,2550,3438
70,120,72,82,1470,2600,2370,3410,4340
34,54,32,38,1480,3570,3350,4320,5144
17,28,15,22,1490,4540,4300,5200,6256
Time,Price,%,SD
26/03 12:34,"1,444.59",1.19,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4570,1400,82,68,195,388
2258,3840,2950,3570,1410,120,94,290,576
1528,2900,2020,2650,1420,190,150,460,842
934,2020,1320,1790,1430,320,110,710,1250
555,1250,780,1040,1440,580,470,1160,1849
296,650,400,490,1450,1010,880,1760,2602
146,290,180,210,1460,1720,1530,2550,3438
70,120,72,80,1470,2620,2370,3410,4340
34,54,32,38,1480,3570,3350,4320,5144
17,28,15,19,1490,4540,4300,5200,6256
Time,Price,%,SD
26/03 12:37,"1,444.59",1.19,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4570,1400,82,68,195,388
2258,3840,2950,3570,1410,120,94,290,576
1528,2900,2020,2650,1420,190,150,460,842
934,2020,1320,1790,1430,320,110,710,1250
555,1250,780,1040,1440,580,470,1160,1849
296,650,400,490,1450,1010,880,1760,2602
146,290,180,210,1460,1720,1530,2550,3438
70,120,72,80,1470,2620,2370,3410,4340
34,54,32,38,1480,3570,3350,4320,5144
17,28,15,19,1490,4540,4300,5200,6256
Time,Price,%,SD
26/03 12:40,"1,445.01",1.21,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4490,1400,76,68,195,388
2258,3840,2950,3550,1410,120,94,290,576
1528,2900,2020,2650,1420,200,150,460,842
934,2020,1320,1780,1430,330,110,710,1250
555,1250,780,1030,1440,590,470,1160,1849
296,650,400,490,1450,1040,880,1760,2602
146,290,180,200,1460,1750,1530,2550,3438
70,120,72,80,1470,2640,2370,3410,4340
34,54,32,38,1480,3590,3350,4320,5144
17,28,15,19,1490,4590,4300,5200,6256
Time,Price,%,SD
26/03 12:46,"1,445.56",1.25,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4490,1400,72,68,195,388
2258,3840,2950,3590,1410,110,94,290,576
1528,2900,2020,2700,1420,185,150,460,842
934,2020,1320,1820,1430,320,110,710,1250
555,1250,780,1070,1440,560,470,1160,1849
296,650,400,510,1450,1010,880,1760,2602
146,290,180,220,1460,1710,1530,2550,3438
70,120,72,88,1470,2580,2370,3410,4340
34,54,32,38,1480,3570,3350,4320,5144
17,28,15,19,1490,4540,4300,5200,6256
Time,Price,%,SD
26/03 12:48,"1,445.56",1.25,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4490,1400,72,68,195,388
2258,3840,2950,3590,1410,110,94,290,576
1528,2900,2020,2700,1420,185,150,460,842
934,2020,1320,1820,1430,320,110,710,1250
555,1250,780,1070,1440,560,470,1160,1849
296,650,400,510,1450,1010,880,1760,2602
146,290,180,220,1460,1710,1530,2550,3438
70,120,72,88,1470,2580,2370,3410,4340
34,54,32,38,1480,3570,3350,4320,5144
17,28,15,19,1490,4540,4300,5200,6256
Time,Price,%,SD
26/03 12:51,"1,446.12",1.29,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4490,1400,72,68,195,388
2258,3840,2950,3590,1410,110,94,290,576
1528,2900,2020,2700,1420,185,150,460,842
934,2020,1320,1820,1430,320,110,710,1250
555,1250,780,1070,1440,560,470,1160,1849
296,650,400,510,1450,1010,880,1760,2602
146,290,180,220,1460,1710,1530,2550,3438
70,120,72,88,1470,2580,2370,3410,4340
34,54,32,38,1480,3570,3350,4320,5144
17,28,15,19,1490,4540,4300,5200,6256
Time,Price,%,SD
26/03 12:55,"1,447.38",1.38,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4490,1400,70,68,195,388
2258,3840,2950,3590,1410,105,94,290,576
1528,2900,2020,2720,1420,185,150,460,842
934,2020,1320,1870,1430,310,110,710,1250
555,1250,780,1080,1440,550,470,1160,1849
296,650,400,510,1450,970,880,1760,2602
146,290,180,210,1460,1690,1530,2550,3438
70,120,72,88,1470,2500,2370,3410,4340
34,54,32,40,1480,3500,3350,4320,5144
17,28,15,19,1490,4490,4300,5200,6256
Time,Price,%,SD
26/03 12:59,"1,447.38",1.38,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4630,1400,70,68,195,388
2258,3840,2950,3720,1410,110,94,290,576
1528,2900,2020,2780,1420,175,150,460,842
934,2020,1320,1910,1430,300,110,710,1250
555,1250,780,1140,1440,510,470,1160,1849
296,650,400,550,1450,920,880,1760,2602
146,290,180,240,1460,1620,1530,2550,3438
70,120,72,94,1470,2480,2370,3410,4340
34,54,32,40,1480,3400,3350,4320,5144
17,28,15,22,1490,4490,4300,5200,6256
Time,Price,%,SD
26/03 13:13,"1,446.86",1.34,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
Time,Price,%,SD
26/03 13:15,"1,445.72",1.26,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4670,1400,74,68,195,388
2258,3840,2950,3680,1410,120,94,290,576
1528,2900,2020,2800,1420,180,150,460,842
934,2020,1320,1920,1430,290,110,710,1250
555,1250,780,1140,1440,530,470,1160,1849
296,650,400,560,1450,940,880,1760,2602
146,290,180,240,1460,1630,1530,2550,3438
70,120,72,98,1470,2470,2370,3410,4340
34,54,32,48,1480,3440,3350,4320,5144
17,28,15,24,1490,4420,4300,5200,6256
Time,Price,%,SD
26/03 13:17,"1,445.72",1.26,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4670,1400,74,68,195,388
2258,3840,2950,3680,1410,120,94,290,576
1528,2900,2020,2800,1420,180,150,460,842
934,2020,1320,1920,1430,290,110,710,1250
555,1250,780,1140,1440,530,470,1160,1849
296,650,400,560,1450,940,880,1760,2602
146,290,180,240,1460,1630,1530,2550,3438
70,120,72,98,1470,2470,2370,3410,4340
34,54,32,48,1480,3440,3350,4320,5144
17,28,15,24,1490,4420,4300,5200,6256
Time,Price,%,SD
26/03 13:18,"1,445.72",1.26,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4670,1400,70,68,195,388
2258,3840,2950,3660,1410,110,94,290,576
1528,2900,2020,2700,1420,185,150,460,842
934,2020,1320,1830,1430,300,110,710,1250
555,1250,780,1070,1440,550,470,1160,1849
296,650,400,510,1450,980,880,1760,2602
146,290,180,220,1460,1700,1530,2550,3438
70,120,72,98,1470,2520,2370,3410,4340
34,54,32,42,1480,3450,3350,4320,5144
17,28,15,22,1490,4430,4300,5200,6256
Time,Price,%,SD
26/03 13:21,"1,446.42",1.31,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4670,1400,70,68,195,388
2258,3840,2950,3660,1410,110,94,290,576
1528,2900,2020,2700,1420,185,150,460,842
934,2020,1320,1830,1430,300,110,710,1250
555,1250,780,1070,1440,550,470,1160,1849
296,650,400,510,1450,980,880,1760,2602
146,290,180,220,1460,1700,1530,2550,3438
70,120,72,98,1470,2520,2370,3410,4340
34,54,32,42,1480,3450,3350,4320,5144
17,28,15,22,1490,4430,4300,5200,6256
Time,Price,%,SD
26/03 13:23,"1,446.42",1.31,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4600,1400,70,68,195,388
