Time,Price,%,SD
13/03 09:25,"1,500.43",0.45,10.54
Base,High,Low,CALL,,PUT,Low,High,Base
13/03 09:49,"1,495.39",0.11,10.54
Base,High,Low,CALL,,PUT,Low,High,Base
4891,4860,4790,4800,1450,330,320,340,371
3900,3980,3910,3980,1460,450,420,470,504
2999,3220,3060,3130,1470,610,580,640,685
2268,2410,2300,2370,1480,840,800,890,927
1614,1730,1630,1700,1490,1170,1100,1220,1254
1099,1200,1090,1140,1500,1610,1540,1670,1739
696,780,700,720,1510,2270,2170,2350,2344
420,480,420,440,1520,2910,2880,2990,3082
252,300,250,260,1530,3780,3700,3810,3879
148,165,145,150,1540,4478,0,0,4478
Time,Price,%,SD
13/03 09:51,"1,495.39",0.11,10.54
Base,High,Low,CALL,,PUT,Low,High,Base
4891,4860,4790,4800,1450,330,320,340,371
3900,3980,3910,3980,1460,450,420,470,504
2999,3220,3060,3130,1470,610,580,640,685
2268,2410,2300,2370,1480,840,800,890,927
1614,1730,1630,1700,1490,1170,1100,1220,1254
1099,1200,1090,1140,1500,1610,1540,1670,1739
696,780,700,720,1510,2270,2170,2350,2344
420,480,420,440,1520,2910,2880,2990,3082
252,300,250,260,1530,3780,3700,3810,3879
148,165,145,150,1540,4478,0,0,4478
Time,Price,%,SD
13/03 09:53,"1,495.39",0.11,10.54
Base,High,Low,CALL,,PUT,Low,High,Base
4891,4860,4790,4800,1450,330,320,340,371
3900,3980,3910,3980,1460,450,420,470,504
2999,3220,3060,3130,1470,610,580,640,685
2268,2410,2300,2370,1480,840,800,890,927
1614,1730,1630,1700,1490,1170,1100,1220,1254
1099,1200,1090,1140,1500,1610,1540,1670,1739
696,780,700,720,1510,2270,2170,2350,2344
420,480,420,440,1520,2910,2880,2990,3082
252,300,250,260,1530,3780,3700,3810,3879
148,165,145,150,1540,4478,0,0,4478
Time,Price,%,SD
13/03 09:55,"1,495.39",0.11,10.54
Base,High,Low,CALL,,PUT,Low,High,Base
4891,4860,4790,4800,1450,330,320,340,371
3900,3980,3910,3980,1460,450,420,470,504
2999,3220,3060,3130,1470,610,580,640,685
2268,2410,2300,2370,1480,840,800,890,927
1614,1730,1630,1700,1490,1170,1100,1220,1254
1099,1200,1090,1140,1500,1610,1540,1670,1739
696,780,700,720,1510,2270,2170,2350,2344
420,480,420,440,1520,2910,2880,2990,3082
252,300,250,260,1530,3780,3700,3810,3879
148,165,145,150,1540,4478,0,0,4478
Time,Price,%,SD
13/03 09:59,"1,495.39",0.11,10.54
Base,High,Low,CALL,,PUT,Low,High,Base
4891,4860,4790,4800,1450,330,320,340,371
3900,3980,3910,3980,1460,450,420,470,504
2999,3220,3060,3130,1470,610,580,640,685
2268,2410,2300,2370,1480,840,800,890,927
1614,1730,1630,1700,1490,1170,1100,1220,1254
1099,1200,1090,1140,1500,1610,1540,1670,1739
696,780,700,720,1510,2270,2170,2350,2344
420,480,420,440,1520,2910,2880,2990,3082
252,300,250,260,1530,3780,3700,3810,3879
148,165,145,150,1540,4478,0,0,4478
Time,Price,%,SD
13/03 10:01,"1,495.39",0.11,10.54
Base,High,Low,CALL,,PUT,Low,High,Base
4891,4860,4790,4800,1450,330,320,340,371
3900,3980,3910,3980,1460,450,420,470,504
2999,3220,3060,3130,1470,610,580,640,685
2268,2410,2300,2370,1480,840,800,890,927
1614,1730,1630,1700,1490,1170,1100,1220,1254
1099,1200,1090,1140,1500,1610,1540,1670,1739
696,780,700,720,1510,2270,2170,2350,2344
420,480,420,440,1520,2910,2880,2990,3082
252,300,250,260,1530,3780,3700,3810,3879
148,165,145,150,1540,4478,0,0,4478
Time,Price,%,SD
13/03 10:03,"1,495.39",0.11,10.54
Base,High,Low,CALL,,PUT,Low,High,Base
4891,4860,4790,4800,1450,330,320,340,371
3900,3980,3910,3980,1460,450,420,470,504
2999,3220,3060,3130,1470,610,580,640,685
2268,2410,2300,2370,1480,840,800,890,927
1614,1730,1630,1700,1490,1150,1100,1220,1254
1099,1200,1090,1140,1500,1610,1540,1670,1739
696,780,700,720,1510,2270,2170,2350,2344
420,480,420,440,1520,2910,2880,2990,3082
252,300,250,260,1530,3780,3700,3810,3879
148,165,145,150,1540,4478,0,0,4478
Time,Price,%,SD
13/03 10:05,"1,495.56",0.12,10.54
Base,High,Low,CALL,,PUT,Low,High,Base
4891,4860,4790,4800,1450,330,320,340,371
3900,3980,3910,3980,1460,450,420,470,504
2999,3220,3060,3130,1470,610,580,640,685
2268,2410,2300,2370,1480,840,800,890,927
1614,1730,1630,1700,1490,1150,1100,1220,1254
1099,1200,1090,1140,1500,1610,1540,1670,1739
696,780,700,720,1510,2270,2170,2350,2344
420,480,420,440,1520,2910,2880,2990,3082
252,300,250,260,1530,3780,3700,3810,3879
148,165,145,150,1540,4478,0,0,4478
Time,Price,%,SD
13/03 10:07,"1,495.56",0.12,10.54
Base,High,Low,CALL,,PUT,Low,High,Base
4891,4860,4790,4840,1450,320,320,340,371
3900,3980,3910,3930,1460,430,420,470,504
2999,3220,3060,3100,1470,590,580,640,685
2268,2410,2300,2340,1480,810,800,890,927
1614,1730,1630,1680,1490,1130,1100,1220,1254
1099,1200,1090,1140,1500,1580,1540,1670,1739
696,780,700,730,1510,2160,2170,2350,2344
420,480,420,430,1520,2880,2880,2990,3082
252,300,250,260,1530,3690,3700,3810,3879
148,165,145,145,1540,4478,0,0,4478
Time,Price,%,SD
13/03 10:13,"1,495.33",0.10,10.54
Base,High,Low,CALL,,PUT,Low,High,Base
4891,4860,4790,4850,1450,310,310,340,371
3900,3990,3910,3960,1460,430,420,470,504
2999,3220,3060,3100,1470,590,580,640,685
2268,2410,2300,2340,1480,820,800,890,927
1614,1730,1630,1670,1490,1150,1100,1220,1254
1099,1200,1090,1130,1500,1590,1540,1670,1739
696,780,700,730,1510,2180,2160,2350,2344
420,480,420,440,1520,2910,2880,2990,3082
252,300,250,250,1530,3720,3690,3810,3879
148,165,145,145,1540,4478,0,0,4478
Time,Price,%,SD
13/03 10:15,"1,495.33",0.10,10.54
Base,High,Low,CALL,,PUT,Low,High,Base
4891,4860,4790,4850,1450,310,310,340,371
3900,3990,3910,3960,1460,430,420,470,504
2999,3220,3060,3100,1470,590,580,640,685
2268,2410,2300,2340,1480,820,800,890,927
1614,1730,1630,1670,1490,1150,1100,1220,1254
1099,1200,1090,1130,1500,1590,1540,1670,1739
696,780,700,730,1510,2180,2160,2350,2344
420,480,420,440,1520,2910,2880,2990,3082
252,300,250,250,1530,3720,3690,3810,3879
148,165,145,145,1540,4478,0,0,4478
Time,Price,%,SD
13/03 10:17,"1,495.51",0.12,10.54
Base,High,Low,CALL,,PUT,Low,High,Base
4891,4860,4790,4850,1450,310,310,340,371
3900,3990,3910,3960,1460,420,420,470,504
2999,3220,3060,3100,1470,590,580,640,685
2268,2410,2300,2360,1480,820,800,890,927
1614,1730,1630,1690,1490,1140,1100,1220,1254
1099,1200,1090,1140,1500,1580,1540,1670,1739
696,780,700,720,1510,2160,2160,2350,2344
420,480,420,450,1520,2890,2880,2990,3082
252,300,250,260,1530,3720,3690,3810,3879
148,165,145,145,1540,4478,0,0,4478
Time,Price,%,SD
13/03 10:19,"1,495.51",0.12,10.54
Base,High,Low,CALL,,PUT,Low,High,Base
4891,4860,4790,4850,1450,310,310,340,371
3900,3990,3910,3960,1460,420,420,470,504
2999,3220,3060,3100,1470,590,580,640,685
2268,2410,2300,2360,1480,820,800,890,927
1614,1730,1630,1690,1490,1140,1100,1220,1254
1099,1200,1090,1140,1500,1580,1540,1670,1739
696,780,700,720,1510,2160,2160,2350,2344
420,480,420,450,1520,2890,2880,2990,3082
252,300,250,260,1530,3720,3690,3810,3879
148,165,145,145,1540,4478,0,0,4478
Time,Price,%,SD
13/03 10:21,"1,496.24",0.16,10.54
Base,High,Low,CALL,,PUT,Low,High,Base
4891,4860,4790,4850,1450,310,310,340,371
3900,3990,3910,3960,1460,420,420,470,504
2999,3220,3060,3100,1470,590,580,640,685
2268,2410,2300,2360,1480,820,800,890,927
1614,1730,1630,1690,1490,1140,1100,1220,1254
1099,1200,1090,1140,1500,1580,1540,1670,1739
696,780,700,720,1510,2160,2160,2350,2344
420,480,420,450,1520,2890,2880,2990,3082
252,300,250,260,1530,3720,3690,3810,3879
148,165,145,145,1540,4478,0,0,4478
Time,Price,%,SD
13/03 10:23,"1,496.24",0.16,10.54
Base,High,Low,CALL,,PUT,Low,High,Base
4891,4860,4790,4850,1450,310,310,340,371
3900,3990,3910,3960,1460,420,420,470,504
2999,3220,3060,3100,1470,580,580,640,685
2268,2410,2300,2380,1480,800,800,890,927
1614,1730,1630,1700,1490,1130,1100,1220,1254
1099,1200,1090,1140,1500,1570,1540,1670,1739
696,780,700,720,1510,2150,2150,2350,2344
420,480,420,440,1520,2860,2860,2990,3082
252,300,250,260,1530,3720,3690,3810,3879
148,165,145,145,1540,4478,0,0,4478
Time,Price,%,SD
13/03 10:25,"1,496.24",0.16,10.54
Base,High,Low,CALL,,PUT,Low,High,Base
4891,4860,4790,4850,1450,310,310,340,371
3900,3990,3910,3960,1460,420,420,470,504
2999,3220,3060,3100,1470,580,580,640,685
2268,2410,2300,2380,1480,800,800,890,927
1614,1730,1630,1700,1490,1130,1100,1220,1254
1099,1200,1090,1140,1500,1570,1540,1670,1739
696,780,700,720,1510,2150,2150,2350,2344
420,480,420,440,1520,2860,2860,2990,3082
252,300,250,260,1530,3720,3690,3810,3879
148,165,145,145,1540,4478,0,0,4478
Time,Price,%,SD
13/03 10:29,"1,495.54",0.12,10.54
Base,High,Low,CALL,,PUT,Low,High,Base
4891,4860,4790,4850,1450,310,310,340,371
3900,3990,3910,3960,1460,430,420,470,504
2999,3220,3060,3150,1470,590,580,640,685
2268,2410,2300,2370,1480,820,800,890,927
1614,1730,1630,1690,1490,1140,1100,1220,1254
1099,1200,1090,1130,1500,1580,1540,1670,1739
696,780,700,710,1510,2180,2150,2350,2344
420,480,420,440,1520,2880,2860,2990,3082
252,300,250,260,1530,3730,3690,3810,3879
148,165,145,150,1540,4478,0,0,4478
Time,Price,%,SD
13/03 10:31,"1,495.68",0.13,10.54
Base,High,Low,CALL,,PUT,Low,High,Base
4891,4860,4790,4850,1450,310,310,340,371
3900,3990,3910,3960,1460,430,420,470,504
2999,3220,3060,3150,1470,590,580,640,685
2268,2410,2300,2370,1480,820,800,890,927
1614,1730,1630,1690,1490,1140,1100,1220,1254
1099,1200,1090,1130,1500,1580,1540,1670,1739
696,780,700,710,1510,2180,2150,2350,2344
420,480,420,440,1520,2880,2860,2990,3082
252,300,250,260,1530,3730,3690,3810,3879
148,165,145,150,1540,4478,0,0,4478
Time,Price,%,SD
13/03 10:33,"1,495.68",0.13,10.54
Base,High,Low,CALL,,PUT,Low,High,Base
4891,4860,4790,4850,1450,310,300,340,371
3900,3990,3910,3960,1460,430,420,470,504
2999,3220,3060,3150,1470,590,580,640,685
2268,2410,2300,2370,1480,820,800,890,927
1614,1730,1630,1690,1490,1140,1100,1220,1254
1099,1200,1090,1130,1500,1580,1540,1670,1739
696,780,700,710,1510,2180,2150,2350,2344
420,480,420,440,1520,2880,2860,2990,3082
252,300,250,260,1530,3730,3690,3810,3879
148,165,145,150,1540,4478,0,0,4478
Time,Price,%,SD
13/03 10:35,"1,495.68",0.13,10.54
Base,High,Low,CALL,,PUT,Low,High,Base
4891,4860,4790,4850,1450,300,300,340,371
3900,3990,3910,3970,1460,420,420,470,504
2999,3220,3060,3150,1470,590,580,640,685
2268,2410,2300,2360,1480,810,800,890,927
1614,1730,1630,1680,1490,1150,1100,1220,1254
1099,1200,1090,1130,1500,1590,1540,1670,1739
696,780,700,720,1510,2190,2150,2350,2344
420,480,420,440,1520,2890,2860,2990,3082
252,300,250,260,1530,3730,3690,3810,3879
148,165,145,145,1540,4478,0,0,4478
Time,Price,%,SD
13/03 10:39,"1,495.69",0.13,10.54
Base,High,Low,CALL,,PUT,Low,High,Base
4891,4860,4790,4830,1450,300,300,340,371
3900,3990,3910,3970,1460,420,420,470,504
2999,3220,3060,3150,1470,590,580,640,685
2268,2410,2300,2360,1480,820,800,890,927
1614,1730,1630,1690,1490,1150,1100,1220,1254
1099,1200,1090,1130,1500,1600,1540,1670,1739
696,780,700,720,1510,2190,2150,2350,2344
420,480,420,440,1520,2910,2860,2990,3082
252,300,250,260,1530,3720,3690,3810,3879
148,165,145,145,1540,4478,0,0,4478
Time,Price,%,SD
13/03 10:41,"1,496.25",0.17,10.54
Base,High,Low,CALL,,PUT,Low,High,Base
4891,4860,4790,4830,1450,300,300,340,371
3900,3990,3910,3970,1460,420,420,470,504
2999,3220,3060,3150,1470,590,580,640,685
2268,2410,2300,2360,1480,820,800,890,927
1614,1730,1630,1690,1490,1150,1100,1220,1254
1099,1200,1090,1130,1500,1600,1540,1670,1739
696,780,700,720,1510,2190,2150,2350,2344
420,480,420,440,1520,2910,2860,2990,3082
252,300,250,260,1530,3720,3690,3810,3879
148,165,145,145,1540,4478,0,0,4478
Time,Price,%,SD
13/03 10:43,"1,496.25",0.17,10.54
Base,High,Low,CALL,,PUT,Low,High,Base
4891,4860,4790,4830,1450,300,300,340,371
3900,3990,3910,3970,1460,420,420,470,504
2999,3220,3060,3150,1470,590,580,640,685
2268,2410,2300,2360,1480,820,800,890,927
1614,1730,1630,1690,1490,1150,1100,1220,1254
1099,1200,1090,1130,1500,1600,1540,1670,1739
696,780,700,720,1510,2190,2150,2350,2344
420,480,420,440,1520,2910,2860,2990,3082
252,300,250,260,1530,3720,3690,3810,3879
148,165,145,145,1540,4478,0,0,4478
Time,Price,%,SD
13/03 10:45,"1,495.62",0.12,10.54
Base,High,Low,CALL,,PUT,Low,High,Base
4891,4860,4790,4830,1450,300,300,340,371
3900,3990,3910,3970,1460,420,420,470,504
2999,3220,3060,3150,1470,580,580,640,685
2268,2410,2300,2350,1480,810,800,890,927
1614,1730,1630,1690,1490,1140,1100,1220,1254
1099,1200,1090,1140,1500,1590,1540,1670,1739
696,780,700,720,1510,2190,2150,2350,2344
420,480,420,440,1520,2890,2860,2990,3082
252,300,250,260,1530,3720,3690,3810,3879
148,165,145,150,1540,4478,0,0,4478
Time,Price,%,SD
13/03 10:47,"1,495.62",0.12,10.54
Base,High,Low,CALL,,PUT,Low,High,Base
4891,4860,4790,4840,1450,310,300,340,371
3900,3990,3910,3970,1460,420,420,470,504
2999,3220,3060,3150,1470,590,580,640,685
2268,2410,2300,2350,1480,820,800,890,927
1614,1730,1630,1670,1490,1140,1100,1220,1254
1099,1200,1090,1130,1500,1590,1540,1670,1739
696,780,700,730,1510,2190,2150,2350,2344
420,480,420,440,1520,2890,2860,2990,3082
252,300,250,260,1530,3730,3690,3810,3879
148,165,145,150,1540,4478,0,0,4478
Time,Price,%,SD
13/03 10:49,"1,495.62",0.12,10.54
Base,High,Low,CALL,,PUT,Low,High,Base
4891,4860,4790,4840,1450,310,300,340,371
3900,3990,3910,3970,1460,420,420,470,504
2999,3220,3060,3150,1470,590,580,640,685
2268,2410,2300,2350,1480,820,800,890,927
1614,1730,1630,1670,1490,1140,1100,1220,1254
1099,1200,1090,1130,1500,1590,1540,1670,1739
696,780,700,730,1510,2190,2150,2350,2344
420,480,420,440,1520,2890,2860,2990,3082
252,300,250,260,1530,3730,3690,3810,3879
148,165,145,150,1540,4478,0,0,4478
Time,Price,%,SD
13/03 10:53,"1,496.29",0.17,10.54
Base,High,Low,CALL,,PUT,Low,High,Base
4891,4860,4790,4840,1450,310,300,340,371
3900,3990,3910,3970,1460,420,420,470,504
2999,3220,3060,3150,1470,590,580,640,685
2268,2410,2300,2350,1480,820,800,890,927
1614,1730,1630,1670,1490,1140,1100,1220,1254
1099,1200,1090,1130,1500,1590,1540,1670,1739
696,780,700,730,1510,2190,2150,2350,2344
420,480,420,440,1520,2890,2860,2990,3082
252,300,250,260,1530,3730,3690,3810,3879
148,165,145,150,1540,4478,0,0,4478
Time,Price,%,SD
13/03 10:57,"1,496.24",0.16,10.54
Base,High,Low,CALL,,PUT,Low,High,Base
4891,4860,4790,4840,1450,310,300,340,371
3900,3990,3910,3970,1460,420,420,470,504
2999,3220,3060,3150,1470,580,580,640,685
2268,2410,2300,2360,1480,810,800,890,927
1614,1730,1630,1680,1490,1140,1100,1220,1254
1099,1200,1090,1140,1500,1590,1540,1670,1739
696,780,700,730,1510,2190,2150,2350,2344
420,480,420,440,1520,2890,2860,2990,3082
252,300,250,260,1530,3710,3690,3810,3879
148,165,145,150,1540,4478,0,0,4478
Time,Price,%,SD
13/03 11:05,"1,495.54",0.12,10.54
Base,High,Low,CALL,,PUT,Low,High,Base
4891,4870,4790,4870,1450,300,300,340,371
3900,3990,3910,3970,1460,420,420,470,504
2999,3220,3060,3150,1470,580,580,640,685
2268,2410,2300,2360,1480,800,790,890,927
1614,1730,1630,1700,1490,1120,1100,1220,1254
1099,1200,1090,1140,1500,1580,1540,1670,1739
696,780,700,730,1510,2190,2150,2350,2344
420,480,420,440,1520,2870,2860,2990,3082
252,300,250,260,1530,3710,3690,3810,3879
148,165,145,145,1540,4478,0,0,4478
Time,Price,%,SD
13/03 11:07,"1,495.54",0.12,10.54
Base,High,Low,CALL,,PUT,Low,High,Base
4891,4870,4790,4840,1450,310,300,340,371
3900,3990,3910,3970,1460,420,420,470,504
2999,3220,3060,3110,1470,580,580,640,685
2268,2410,2300,2340,1480,810,790,890,927
1614,1730,1630,1670,1490,1140,1100,1220,1254
1099,1200,1090,1120,1500,1600,1540,1670,1739
696,780,700,720,1510,2160,2150,2350,2344
420,480,420,440,1520,2880,2860,2990,3082
252,300,250,260,1530,3720,3690,3810,3879
148,165,145,150,1540,4478,0,0,4478
Time,Price,%,SD
13/03 11:11,"1,495.31",0.10,10.54
Base,High,Low,CALL,,PUT,Low,High,Base
4891,4870,4790,4840,1450,310,300,340,371
3900,3990,3910,3970,1460,420,410,470,504
2999,3220,3060,3110,1470,580,580,640,685
2268,2410,2300,2340,1480,810,790,890,927
1614,1730,1630,1670,1490,1140,1100,1220,1254
1099,1200,1090,1120,1500,1600,1540,1670,1739
696,780,700,720,1510,2160,2150,2350,2344
420,480,420,440,1520,2880,2860,2990,3082
252,300,250,260,1530,3720,3690,3810,3879
148,165,145,150,1540,4478,0,0,4478
Time,Price,%,SD
13/03 11:15,"1,495.31",0.10,10.54
Base,High,Low,CALL,,PUT,Low,High,Base
4891,4870,4790,4820,1450,310,300,340,371
3900,3990,3910,3970,1460,420,410,470,504
2999,3220,3060,3100,1470,590,580,640,685
2268,2410,2300,2330,1480,820,790,890,927
1614,1730,1630,1660,1490,1160,1100,1220,1254
1099,1200,1090,1110,1500,1620,1540,1670,1739
696,780,700,710,1510,2160,2150,2350,2344
420,480,420,440,1520,2890,2860,2990,3082
252,300,250,260,1530,3730,3690,3810,3879
148,165,145,150,1540,4478,0,0,4478
Time,Price,%,SD
13/03 11:17,"1,494.06",0.02,10.54
Base,High,Low,CALL,,PUT,Low,High,Base
4891,4870,4790,4730,1450,330,300,340,371
3900,3990,3910,3810,1460,450,410,470,504
2999,3220,3060,3010,1470,620,580,640,685
2268,2410,2300,2250,1480,860,790,890,927
1614,1730,1630,1600,1490,1210,1100,1220,1254
1099,1200,1090,1070,1500,1670,1540,1670,1739
696,780,700,680,1510,2290,2150,2350,2344
420,480,420,420,1520,3030,2860,2990,3082
252,300,250,260,1530,3860,3690,3810,3879
148,165,145,150,1540,4478,0,0,4478
Time,Price,%,SD
13/03 11:19,"1,494.06",0.02,10.54
Base,High,Low,CALL,,PUT,Low,High,Base
4891,4870,4690,4730,1450,330,300,340,371
3900,3990,3810,3810,1460,450,410,470,504
2999,3220,2980,3010,1470,620,580,640,685
2268,2410,2250,2250,1480,860,790,890,927
1614,1730,1580,1600,1490,1210,1100,1230,1254
1099,1200,1060,1070,1500,1670,1540,1710,1739
696,780,680,680,1510,2290,2150,2350,2344
420,480,420,420,1520,3030,2860,3060,3082
252,300,250,260,1530,3860,3690,3880,3879
148,165,145,150,1540,4478,0,0,4478
Time,Price,%,SD
13/03 11:23,"1,493.05",-0.05,10.54
Base,High,Low,CALL,,PUT,Low,High,Base
4891,4870,4650,4730,1450,330,300,340,371
3900,3990,3810,3810,1460,450,410,470,504
2999,3220,2930,3010,1470,620,580,660,685
2268,2410,2200,2250,1480,860,790,900,927
1614,1730,1560,1600,1490,1210,1100,1290,1254
1099,1200,1050,1070,1500,1670,1540,1750,1739
696,780,670,680,1510,2290,2150,2390,2344
420,480,420,420,1520,3030,2860,3120,3082
252,300,250,260,1530,3860,3690,3940,3879
148,165,145,150,1540,4478,0,0,4478
Time,Price,%,SD
13/03 11:29,"1,494.09",0.02,10.54
Base,High,Low,CALL,,PUT,Low,High,Base
4891,4870,4650,4650,1450,330,300,340,371
3900,3990,3810,3770,1460,450,410,470,504
2999,3220,2930,2950,1470,610,580,660,685
2268,2410,2200,2270,1480,860,790,900,927
1614,1730,1560,1630,1490,1200,1100,1290,1254
1099,1200,1050,1090,1500,1700,1540,1750,1739
696,780,670,700,1510,2290,2150,2390,2344
