Time,Price,%,SD
18/03 09:27,"1,509.02",0.27,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4700,4640,4640,1460,160,150,180,209
3613,0,0,3613,1470,250,240,250,296
3020,2960,2700,2840,1480,370,350,380,430
2252,2180,2040,2060,1490,590,560,600,649
1581,1600,1380,1410,1500,940,880,960,970
1058,1100,880,900,1510,1430,1340,1450,1450
679,690,530,540,1520,2070,1990,2110,2081
414,370,310,330,1530,2840,2760,2840,2823
250,220,175,180,1540,3710,3620,3750,3702
145,115,98,98,1550,4871,0,0,4871
Time,Price,%,SD
18/03 09:53,"1,505.24",0.02,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4700,4640,4640,1460,160,150,180,209
3613,0,0,3613,1470,250,240,250,296
3020,2960,2700,2840,1480,370,350,380,430
2252,2180,2040,2060,1490,590,560,600,649
1581,1600,1380,1410,1500,940,880,960,970
1058,1100,880,900,1510,1430,1340,1450,1450
679,690,530,540,1520,2070,1990,2110,2081
414,370,310,330,1530,2840,2760,2840,2823
250,220,175,180,1540,3710,3620,3750,3702
145,115,98,98,1550,4871,0,0,4871
Time,Price,%,SD
18/03 09:54,"1,505.24",0.02,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4700,4640,4640,1460,160,150,180,209
3613,0,0,3613,1470,250,240,250,296
3020,2960,2700,2840,1480,370,350,380,430
2252,2180,2040,2060,1490,590,560,600,649
1581,1600,1380,1410,1500,940,880,960,970
1058,1100,880,900,1510,1430,1340,1450,1450
679,690,530,540,1520,2070,1990,2110,2081
414,370,310,330,1530,2840,2760,2840,2823
250,220,175,180,1540,3710,3620,3750,3702
145,115,98,98,1550,4871,0,0,4871
Time,Price,%,SD
18/03 09:57,"1,505.24",0.02,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4700,4640,4640,1460,160,150,180,209
3613,0,0,3613,1470,250,240,250,296
3020,2960,2700,2840,1480,370,350,380,430
2252,2180,2040,2060,1490,590,560,600,649
1581,1600,1380,1410,1500,940,880,960,970
1058,1100,880,900,1510,1430,1340,1450,1450
679,690,530,540,1520,2070,1990,2110,2081
414,370,310,330,1530,2840,2760,2840,2823
250,220,175,180,1540,3710,3620,3750,3702
145,115,98,98,1550,4871,0,0,4871
Time,Price,%,SD
18/03 09:59,"1,505.24",0.02,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4700,4640,4640,1460,160,150,180,209
3613,0,0,3613,1470,250,240,250,296
3020,2960,2700,2840,1480,370,350,380,430
2252,2180,2040,2060,1490,590,560,600,649
1581,1600,1380,1410,1500,940,880,960,970
1058,1100,880,900,1510,1430,1340,1450,1450
679,690,530,540,1520,2070,1990,2110,2081
414,370,310,330,1530,2840,2760,2840,2823
250,220,175,180,1540,3710,3620,3750,3702
145,115,98,98,1550,4871,0,0,4871
Time,Price,%,SD
18/03 10:01,"1,505.24",0.02,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4700,4640,4640,1460,160,150,180,209
3613,0,0,3613,1470,250,240,250,296
3020,2960,2700,2840,1480,370,0,0,430
2252,2180,2040,2060,1490,590,560,600,649
1581,1600,1380,1410,1500,940,880,960,970
1058,1100,880,900,1510,1430,1340,1450,1450
679,690,530,540,1520,2070,1990,2110,2081
414,370,310,330,1530,2840,2760,2840,2823
250,220,175,180,1540,3710,3620,3750,3702
145,115,98,98,1550,4871,0,0,4871
Time,Price,%,SD
18/03 10:09,"1,505.21",0.02,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4700,4640,4720,1460,155,150,180,209
3613,0,0,3613,1470,240,240,250,296
3020,2960,2700,2920,1480,360,350,380,430
2252,2180,2040,2120,1490,570,560,600,649
1581,1600,1380,1450,1500,900,880,960,970
1058,1100,880,930,1510,1380,1340,1450,1450
679,690,530,570,1520,2020,1990,2110,2081
414,370,310,320,1530,2780,2760,2860,2823
250,220,175,185,1540,3630,3620,3750,3702
145,115,98,100,1550,4871,0,0,4871
Time,Price,%,SD
18/03 10:11,"1,505.79",0.06,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4720,4640,4720,1460,155,150,180,209
3613,0,0,3613,1470,240,240,250,296
3020,2960,2700,2920,1480,360,350,380,430
2252,2180,2040,2120,1490,570,560,600,649
1581,1600,1380,1450,1500,900,880,960,970
1058,1100,880,930,1510,1380,1340,1450,1450
679,690,530,570,1520,2020,1990,2110,2081
414,370,310,320,1530,2780,2760,2860,2823
250,220,175,185,1540,3630,3620,3750,3702
145,115,98,100,1550,4871,0,0,4871
Time,Price,%,SD
18/03 10:13,"1,505.79",0.06,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4720,4640,4670,1460,160,150,180,209
3613,0,0,3613,1470,240,240,250,296
3020,2960,2700,2880,1480,370,350,380,430
2252,2180,2040,2080,1490,580,560,600,649
1581,1600,1380,1410,1500,910,880,960,970
1058,1100,880,900,1510,1400,1340,1450,1450
679,690,530,550,1520,2040,1990,2110,2081
414,370,310,320,1530,2810,2760,2860,2823
250,220,175,180,1540,3690,3620,3750,3702
145,115,98,100,1550,4871,0,0,4871
Time,Price,%,SD
18/03 10:15,"1,505.41",0.03,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4720,4640,4670,1460,160,150,180,209
3613,0,0,3613,1470,240,240,250,296
3020,2960,2700,2880,1480,370,350,380,430
2252,2180,2040,2080,1490,580,560,600,649
1581,1600,1380,1410,1500,910,880,960,970
1058,1100,880,900,1510,1400,1340,1450,1450
679,690,530,550,1520,2040,1990,2110,2081
414,370,310,320,1530,2810,2760,2860,2823
250,220,175,180,1540,3690,3620,3750,3702
145,115,98,100,1550,4871,0,0,4871
Time,Price,%,SD
18/03 10:17,"1,505.41",0.03,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4720,4630,4670,1460,160,150,180,209
3613,0,0,3613,1470,240,240,250,296
3020,2960,2700,2880,1480,370,350,380,430
2252,2180,2040,2080,1490,580,560,600,649
1581,1600,1380,1410,1500,910,880,960,970
1058,1100,880,900,1510,1400,1340,1450,1450
679,690,530,550,1520,2040,1990,2110,2081
414,370,310,320,1530,2810,2760,2860,2823
250,220,175,180,1540,3690,3620,3750,3702
145,115,98,100,1550,4871,0,0,4871
Time,Price,%,SD
18/03 10:19,"1,505.41",0.03,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4720,4630,4630,1460,160,150,180,209
3613,0,0,3613,1470,240,240,250,296
3020,2960,2700,2880,1480,380,350,380,430
2252,2180,2040,2080,1490,590,560,600,649
1581,1600,1380,1410,1500,930,880,960,970
1058,1100,880,890,1510,1420,1340,1450,1450
679,690,530,540,1520,2040,1990,2110,2081
414,370,310,310,1530,2810,2760,2860,2823
250,220,175,180,1540,3690,3620,3750,3702
145,115,98,105,1550,4871,0,0,4871
Time,Price,%,SD
18/03 10:22,"1,504.70",-0.02,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4720,4630,4630,1460,160,150,180,209
3613,0,0,3613,1470,250,240,250,296
3020,2960,2700,2880,1480,380,350,380,430
2252,2180,2010,2010,1490,600,560,600,649
1581,1600,1370,1370,1500,950,880,960,970
1058,1100,860,860,1510,1440,1340,1450,1450
679,690,520,520,1520,2070,1990,2110,2081
414,370,300,300,1530,2860,2760,2860,2823
250,220,170,170,1540,3690,3620,3750,3702
145,115,98,98,1550,4871,0,0,4871
Time,Price,%,SD
18/03 10:25,"1,503.50",-0.10,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4720,4630,4630,1460,160,150,180,209
3613,0,0,3613,1470,250,240,250,296
3020,2960,2700,2880,1480,380,350,380,430
2252,2180,2010,2010,1490,600,560,600,649
1581,1600,1370,1370,1500,950,880,960,970
1058,1100,860,860,1510,1440,1340,1450,1450
679,690,520,520,1520,2070,1990,2110,2081
414,370,300,300,1530,2860,2760,2860,2823
250,220,170,170,1540,3690,3620,3750,3702
145,115,98,98,1550,4871,0,0,4871
Time,Price,%,SD
18/03 10:29,"1,503.50",-0.10,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4720,4470,4470,1460,165,150,180,209
3613,0,0,3613,1470,260,240,260,296
3020,2960,2700,2700,1480,400,350,410,430
2252,2180,1920,1950,1490,630,560,630,649
1581,1600,1290,1300,1500,990,880,1000,970
1058,1100,800,810,1510,1500,1340,1520,1450
679,690,470,470,1520,2160,1990,2180,2081
414,370,280,280,1530,2960,2760,2960,2823
250,220,155,160,1540,3880,3620,3880,3702
145,115,88,90,1550,4871,0,0,4871
Time,Price,%,SD
18/03 10:33,"1,502.49",-0.16,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4720,4370,4470,1460,165,150,180,209
3613,0,0,3613,1470,260,240,270,296
3020,2960,2630,2700,1480,400,350,420,430
2252,2180,1860,1950,1490,630,560,660,649
1581,1600,1230,1300,1500,990,880,1030,970
1058,1100,760,810,1510,1500,1340,1560,1450
679,690,450,470,1520,2160,1990,2250,2081
414,370,260,280,1530,2960,2760,3060,2823
250,220,150,160,1540,3880,3620,3930,3702
145,115,82,90,1550,4871,0,0,4871
Time,Price,%,SD
18/03 10:36,"1,502.25",-0.18,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4720,4370,4400,1460,170,150,180,209
3613,0,0,3430,1470,270,240,270,296
3020,2960,2630,2620,1480,410,350,420,430
2252,2180,1860,1860,1490,640,560,660,649
1581,1600,1230,1230,1500,1020,880,1030,970
1058,1100,760,760,1510,1540,1340,1560,1450
679,690,450,440,1520,2230,1990,2250,2081
414,370,260,260,1530,3050,2760,3060,2823
250,220,150,145,1540,3940,3620,3930,3702
145,115,82,76,1550,4871,0,0,4871
Time,Price,%,SD
18/03 10:39,"1,502.25",-0.18,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4720,4370,4400,1460,170,150,180,209
3613,0,0,3430,1470,270,240,270,296
3020,2960,2630,2620,1480,410,350,420,430
2252,2180,1860,1860,1490,640,560,660,649
1581,1600,1230,1230,1500,1020,880,1030,970
1058,1100,760,760,1510,1540,1340,1560,1450
679,690,450,440,1520,2230,1990,2250,2081
414,370,260,260,1530,3050,2760,3060,2823
250,220,150,145,1540,3940,3620,3930,3702
145,115,82,76,1550,4871,0,0,4871
Time,Price,%,SD
18/03 10:41,"1,502.17",-0.18,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4720,4370,4400,1460,170,150,180,209
3613,3430,3430,3430,1470,270,240,270,296
3020,2960,2600,2620,1480,410,350,420,430
2252,2180,1840,1860,1490,640,560,660,649
1581,1600,1220,1230,1500,1020,880,1040,970
1058,1100,750,760,1510,1540,1340,1560,1450
679,690,440,440,1520,2230,1990,2260,2081
414,370,260,260,1530,3050,2760,3060,2823
250,220,140,145,1540,3940,3620,3960,3702
145,115,76,76,1550,4871,0,0,4871
Time,Price,%,SD
18/03 10:45,"1,502.64",-0.15,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4720,4370,4370,1460,170,150,180,209
3613,3460,3430,3460,1470,260,240,270,296
3020,2960,2600,2610,1480,420,350,420,430
2252,2180,1840,1860,1490,660,560,660,649
1581,1600,1220,1240,1500,1030,880,1040,970
1058,1100,750,760,1510,1570,1340,1580,1450
679,690,440,450,1520,2240,1990,2260,2081
414,370,260,260,1530,3060,2760,3060,2823
250,220,140,145,1540,3930,3620,3960,3702
145,115,76,76,1550,4871,0,0,4871
Time,Price,%,SD
18/03 10:47,"1,502.64",-0.15,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4720,4370,4370,1460,170,150,180,209
3613,3460,3430,3460,1470,260,240,270,296
3020,2960,2600,2610,1480,420,350,420,430
2252,2180,1840,1860,1490,660,560,660,649
1581,1600,1220,1240,1500,1030,880,1040,970
1058,1100,750,760,1510,1570,1340,1580,1450
679,690,440,450,1520,2240,1990,2260,2081
414,370,260,260,1530,3060,2760,3060,2823
250,220,140,145,1540,3930,3620,3960,3702
145,115,76,76,1550,4871,0,0,4871
Time,Price,%,SD
18/03 10:48,"1,502.64",-0.15,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4720,4370,4400,1460,170,150,180,209
3613,3550,3430,3540,1470,260,240,270,296
3020,2960,2600,2670,1480,410,350,420,430
2252,2180,1840,1900,1490,640,560,660,649
1581,1600,1220,1280,1500,1000,880,1040,970
1058,1100,750,790,1510,1520,1340,1580,1450
679,690,440,480,1520,2190,1990,2260,2081
414,370,260,270,1530,3010,2760,3060,2823
250,220,140,150,1540,3900,3620,3960,3702
145,115,76,82,1550,4871,0,0,4871
Time,Price,%,SD
18/03 10:51,"1,502.29",-0.18,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4720,4370,4380,1460,170,150,180,209
3613,3550,3430,3540,1470,260,240,270,296
3020,2960,2600,2640,1480,410,350,420,430
2252,2180,1840,1880,1490,650,560,660,649
1581,1600,1220,1250,1500,1030,880,1040,970
1058,1100,750,790,1510,1560,1340,1580,1450
679,690,440,460,1520,2220,1990,2260,2081
414,370,260,270,1530,3030,2760,3060,2823
250,220,140,150,1540,3920,3620,3960,3702
145,115,76,82,1550,4871,0,0,4871
Time,Price,%,SD
18/03 10:52,"1,502.29",-0.18,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4720,4370,4380,1460,170,150,180,209
3613,3550,3430,3540,1470,260,240,270,296
3020,2960,2600,2640,1480,410,350,420,430
2252,2180,1840,1880,1490,650,560,660,649
1581,1600,1220,1250,1500,1030,880,1040,970
1058,1100,750,790,1510,1560,1340,1580,1450
679,690,440,460,1520,2220,1990,2260,2081
414,370,260,270,1530,3030,2760,3060,2823
250,220,140,150,1540,3920,3620,3960,3702
145,115,76,82,1550,4871,0,0,4871
Time,Price,%,SD
18/03 10:55,"1,502.50",-0.16,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4720,4370,4380,1460,170,150,180,209
3613,3550,3430,3540,1470,260,240,270,296
3020,2960,2600,2640,1480,410,350,420,430
2252,2180,1840,1880,1490,650,560,660,649
1581,1600,1220,1250,1500,1030,880,1040,970
1058,1100,750,790,1510,1560,1340,1580,1450
679,690,440,460,1520,2220,1990,2260,2081
414,370,260,270,1530,3030,2760,3060,2823
250,220,140,150,1540,3920,3620,3960,3702
145,115,76,82,1550,4871,0,0,4871
Time,Price,%,SD
18/03 11:01,"1,502.20",-0.18,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4720,4370,4380,1460,170,150,180,209
3613,3550,3430,3540,1470,260,240,270,296
3020,2960,2600,2640,1480,420,350,420,430
2252,2180,1840,1880,1490,650,560,660,649
1581,1600,1220,1240,1500,1020,880,1040,970
1058,1100,750,780,1510,1540,1340,1580,1450
679,690,440,460,1520,2240,1990,2260,2081
414,370,260,270,1530,3050,2760,3060,2823
250,220,140,150,1540,3920,3620,3960,3702
145,115,76,82,1550,4871,0,0,4871
Time,Price,%,SD
18/03 11:03,"1,502.20",-0.18,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4720,4370,4380,1460,170,150,180,209
3613,3550,3430,3540,1470,260,240,270,296
3020,2960,2600,2640,1480,420,350,420,430
2252,2180,1840,1880,1490,650,560,660,649
1581,1600,1220,1240,1500,1020,880,1040,970
1058,1100,750,780,1510,1540,1340,1580,1450
679,690,440,460,1520,2240,1990,2260,2081
414,370,260,270,1530,3050,2760,3060,2823
250,220,140,150,1540,3920,3620,3960,3702
145,115,76,82,1550,4871,0,0,4871
Time,Price,%,SD
18/03 11:07,"1,502.12",-0.19,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4720,4370,4480,1460,170,150,180,209
3613,3550,3430,3540,1470,260,240,270,296
3020,2960,2600,2680,1480,400,350,420,430
2252,2180,1840,1920,1490,630,560,660,649
1581,1600,1220,1280,1500,990,880,1040,970
1058,1100,750,790,1510,1520,1340,1580,1450
679,690,440,490,1520,2200,1990,2260,2081
414,370,260,280,1530,3020,2760,3060,2823
250,220,140,160,1540,3880,3620,3960,3702
145,115,76,86,1550,4871,0,0,4871
Time,Price,%,SD
18/03 11:09,"1,502.12",-0.19,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4720,4370,4480,1460,170,150,180,209
3613,3550,3430,3540,1470,270,240,270,296
3020,2960,2600,2660,1480,410,350,420,430
2252,2180,1840,1890,1490,640,560,660,649
1581,1600,1220,1260,1500,1010,880,1040,970
1058,1100,750,790,1510,1540,1340,1580,1450
679,690,440,470,1520,2220,1990,2260,2081
414,370,260,270,1530,3020,2760,3060,2823
250,220,140,160,1540,3880,3620,3960,3702
145,115,76,82,1550,4871,0,0,4871
Time,Price,%,SD
18/03 11:11,"1,502.37",-0.17,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4720,4370,4480,1460,170,150,180,209
3613,3550,3430,3540,1470,270,240,270,296
3020,2960,2600,2660,1480,410,350,420,430
2252,2180,1840,1890,1490,640,560,660,649
1581,1600,1220,1260,1500,1010,880,1040,970
1058,1100,750,790,1510,1540,1340,1580,1450
679,690,440,470,1520,2220,1990,2260,2081
414,370,260,270,1530,3020,2760,3060,2823
250,220,140,160,1540,3880,3620,3960,3702
145,115,76,82,1550,4871,0,0,4871
Time,Price,%,SD
18/03 11:14,"1,502.37",-0.17,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4720,4370,4480,1460,170,150,180,209
3613,3550,3430,3540,1470,270,240,270,296
3020,2960,2600,2660,1480,410,350,420,430
2252,2180,1840,1890,1490,640,560,660,649
1581,1600,1220,1260,1500,1010,880,1040,970
1058,1100,750,780,1510,1540,1340,1580,1450
679,690,440,470,1520,2220,1990,2260,2081
414,370,260,270,1530,3020,2760,3060,2823
250,220,140,160,1540,3880,3620,3960,3702
145,115,76,84,1550,4871,0,0,4871
Time,Price,%,SD
18/03 11:16,"1,502.34",-0.17,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4720,4370,4480,1460,170,150,180,209
3613,3550,3430,3540,1470,270,240,270,296
3020,2960,2600,2660,1480,410,350,420,430
2252,2180,1840,1890,1490,640,560,660,649
1581,1600,1220,1260,1500,1010,880,1040,970
1058,1100,750,780,1510,1540,1340,1580,1450
679,690,440,470,1520,2220,1990,2260,2081
414,370,260,270,1530,3020,2760,3060,2823
250,220,140,160,1540,3880,3620,3960,3702
145,115,76,84,1550,4871,0,0,4871
Time,Price,%,SD
18/03 11:19,"1,502.34",-0.17,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4720,4370,4480,1460,170,150,180,209
3613,3550,3430,3490,1470,270,240,270,296
3020,2960,2600,2630,1480,410,350,420,430
2252,2180,1840,1870,1490,650,560,660,649
1581,1600,1220,1250,1500,1010,880,1040,970
1058,1100,750,770,1510,1540,0,0,1450
679,690,440,460,1520,2230,1990,2260,2081
414,370,260,270,1530,3020,2760,3060,2823
250,220,140,150,1540,3930,3620,3960,3702
145,115,76,84,1550,4871,0,0,4871
Time,Price,%,SD
18/03 11:25,"1,502.26",-0.18,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4720,4370,4480,1460,175,150,180,209
3613,3550,3430,3490,1470,270,240,270,296
3020,2960,2600,2630,1480,410,350,420,430
2252,2180,1840,1880,1490,650,560,660,649
1581,1600,1220,1250,1500,1010,880,1040,970
1058,1100,750,770,1510,1540,1340,1580,1450
679,690,440,460,1520,2230,1990,2260,2081
414,370,260,270,1530,3020,2760,3060,2823
250,220,140,150,1540,3930,3620,3960,3702
145,115,76,86,1550,4871,0,0,4871
Time,Price,%,SD
18/03 11:27,"1,502.26",-0.18,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4720,4370,4390,1460,175,150,180,209
3613,3550,3430,3490,1470,260,240,270,296
3020,2960,2600,2630,1480,410,350,420,430
2252,2180,1840,1870,1490,650,560,660,649
1581,1600,1220,1240,1500,1010,880,1040,970
1058,1100,750,770,1510,1540,1340,1580,1450
679,690,440,460,1520,2240,1990,2260,2081
414,370,260,270,1530,3040,2760,3060,2823
250,220,140,150,1540,3930,3620,3960,3702
145,115,76,84,1550,4871,0,0,4871
Time,Price,%,SD
18/03 11:29,"1,502.26",-0.18,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4720,4370,4390,1460,175,150,180,209
3613,3550,3430,3490,1470,260,240,270,296
3020,2960,2600,2630,1480,410,350,420,430
2252,2180,1840,1870,1490,650,560,660,649
1581,1600,1220,1240,1500,1010,880,1040,970
1058,1100,750,770,1510,1540,1340,1580,1450
679,690,440,460,1520,2240,1990,2260,2081
414,370,260,270,1530,3040,2760,3060,2823
250,220,140,150,1540,3930,3620,3960,3702
145,115,76,84,1550,4871,0,0,4871
Time,Price,%,SD
18/03 11:31,"1,502.02",-0.19,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4720,4370,4390,1460,175,150,180,209
3613,3550,3430,3490,1470,260,240,270,296
3020,2960,2600,2630,1480,410,350,420,430
2252,2180,1840,1870,1490,650,560,660,649
1581,1600,1220,1240,1500,1010,880,1040,970
1058,1100,750,770,1510,1540,1340,1580,1450
679,690,440,460,1520,2240,1990,2260,2081
414,370,260,270,1530,3040,2760,3060,2823
250,220,140,150,1540,3930,3620,3960,3702
145,115,76,84,1550,4871,0,0,4871
Time,Price,%,SD
18/03 11:33,"1,502.02",-0.19,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4720,4370,4390,1460,175,150,180,209
3613,3550,3430,3490,1470,260,240,270,296
3020,2960,2600,2630,1480,410,350,420,430
2252,2180,1840,1880,1490,650,560,660,649
1581,1600,1220,1250,1500,1010,880,1040,970
1058,1100,750,770,1510,1540,1340,1580,1450
679,690,440,470,1520,2240,1990,2260,2081
414,370,260,270,1530,3040,2760,3060,2823
250,220,140,150,1540,3910,3620,3960,3702
145,115,76,84,1550,4871,0,0,4871
Time,Price,%,SD
18/03 11:35,"1,502.02",-0.19,10.55
Base,High,Low,CALL,,PUT,Low,High,Base
4527,4720,4370,4390,1460,175,150,180,209
3613,3550,3430,3490,1470,260,240,270,296
3020,2960,2600,2630,1480,410,350,420,430
