Time,Price,%,SD
04/04 09:24,"1,466.03",2.96,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
Base,High,Low,CALL,,PUT,Low,High,Base
8408,6150,5400,5400,1360,1160,500,1170,552
5624,5800,4630,4630,1370,1380,600,1380,685
5082,5100,3870,3870,1380,1640,770,1640,865
4396,4330,3180,3180,1390,1930,1000,1940,1058
3628,3690,2540,2560,1400,2300,1120,2320,1306
2916,3120,1960,1990,1410,2720,1400,2760,1615
2283,2390,1470,1490,1420,3270,1800,3270,1967
1730,1850,1080,1080,1430,3840,2200,3860,2417
1248,1410,750,750,1440,4480,2500,4500,2938
853,1090,490,500,1450,5230,3660,5260,3533
Time,Price,%,SD
04/04 11:32,"1,403.95",-1.40,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
8408,6150,5400,5400,1360,1160,500,1170,552
5624,5800,4630,4630,1370,1380,600,1380,685
5082,5100,3870,3870,1380,1640,770,1640,865
4396,4330,3180,3180,1390,1930,1000,1940,1058
3628,3690,2540,2560,1400,2300,1120,2320,1306
2916,3120,1960,1990,1410,2720,1400,2760,1615
2283,2390,1470,1490,1420,3270,1800,3270,1967
1730,1850,1040,1080,1430,3840,2200,3870,2417
1248,1410,730,750,1440,4480,2500,4550,2938
853,1090,490,500,1450,5230,3660,5260,3533
Time,Price,%,SD
04/04 11:35,"1,403.95",-1.40,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
8408,6150,5340,5460,1360,1060,500,1190,552
5624,5800,4630,4670,1370,1270,600,1400,685
5082,5100,3820,3900,1380,1520,770,1670,865
4396,4330,3150,3230,1390,1820,1000,1970,1058
3628,3690,2500,2560,1400,2200,1120,2350,1306
2916,3120,1920,2010,1410,2640,1400,2790,1615
2283,2390,1450,1530,1420,3100,1800,3300,1967
1730,1850,1040,1110,1430,3680,2200,3870,2417
1248,1410,730,770,1440,4340,2500,4550,2938
853,1090,490,510,1450,5100,3660,5260,3533
Time,Price,%,SD
04/04 11:37,"1,403.66",-1.42,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
8408,6150,5340,5460,1360,1060,500,1190,552
5624,5800,4630,4670,1370,1270,600,1400,685
5082,5100,3820,3900,1380,1520,770,1670,865
4396,4330,3150,3230,1390,1820,1000,1970,1058
3628,3690,2500,2560,1400,2200,1120,2350,1306
2916,3120,1920,2010,1410,2640,1400,2790,1615
2283,2390,1450,1530,1420,3100,1800,3300,1967
1730,1850,1040,1110,1430,3680,2200,3870,2417
1248,1410,730,770,1440,4340,2500,4550,2938
853,1090,490,510,1450,5100,3660,5260,3533
Time,Price,%,SD
04/04 11:38,"1,403.66",-1.42,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
8408,6150,5340,5400,1360,1100,500,1190,552
5624,5800,4630,4630,1370,1290,600,1400,685
5082,5100,3820,3900,1380,1570,770,1670,865
4396,4330,3150,3180,1390,1840,1000,1970,1058
3628,3690,2500,2550,1400,2250,1120,2350,1306
2916,3120,1920,1990,1410,2630,1400,2790,1615
2283,2390,1450,1490,1420,3160,1800,3300,1967
1730,1850,1040,1090,1430,3740,2200,3870,2417
1248,1410,730,760,1440,4420,2500,4550,2938
853,1090,490,500,1450,5150,3660,5260,3533
Time,Price,%,SD
04/04 11:41,"1,404.68",-1.35,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
8408,6150,5340,5400,1360,1100,500,1190,552
5624,5800,4630,4630,1370,1290,600,1400,685
5082,5100,3820,3900,1380,1570,770,1670,865
4396,4330,3150,3180,1390,1840,1000,1970,1058
3628,3690,2500,2550,1400,2250,1120,2350,1306
2916,3120,1920,1990,1410,2630,1400,2790,1615
2283,2390,1450,1490,1420,3160,1800,3300,1967
1730,1850,1040,1090,1430,3740,2200,3870,2417
1248,1410,730,760,1440,4420,2500,4550,2938
853,1090,490,500,1450,5150,3660,5260,3533
Time,Price,%,SD
04/04 11:42,"1,404.68",-1.35,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
8408,6150,5340,5430,1360,1010,500,1190,552
5624,5800,4630,4670,1370,1210,600,1400,685
5082,5100,3820,3920,1380,1460,770,1670,865
4396,4330,3150,3210,1390,1780,1000,1970,1058
3628,3690,2500,2580,1400,2140,1120,2350,1306
2916,3120,1920,2030,1410,2560,1400,2790,1615
2283,2390,1450,1510,1420,3060,1800,3300,1967
1730,1850,1040,1100,1430,3640,2200,3870,2417
1248,1410,730,760,1440,4330,2500,4550,2938
853,1090,490,490,1450,5150,3660,5260,3533
Time,Price,%,SD
04/04 11:52,"1,403.98",-1.40,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
8408,6150,5340,5430,1360,1060,500,1190,552
5624,5800,4630,4630,1370,1280,600,1400,685
5082,5100,3820,3910,1380,1510,770,1670,865
4396,4330,3150,3190,1390,1830,1000,1970,1058
3628,3690,2500,2540,1400,2200,1120,2350,1306
2916,3120,1920,1980,1410,2600,1400,2790,1615
2283,2390,1450,1490,1420,3110,1800,3300,1967
1730,1850,1040,1070,1430,3720,2200,3870,2417
1248,1410,730,740,1440,4390,2500,4550,2938
853,1090,490,490,1450,5160,3660,5260,3533
Time,Price,%,SD
04/04 11:56,"1,403.71",-1.42,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
8408,6150,5340,5430,1360,1060,500,1190,552
5624,5800,4630,4630,1370,1280,600,1400,685
5082,5100,3820,3860,1380,1550,770,1670,865
4396,4330,3150,3190,1390,1850,1000,1970,1058
3628,3690,2500,2540,1400,2200,1120,2350,1306
2916,3120,1920,1970,1410,2630,1400,2790,1615
2283,2390,1450,1470,1420,3130,1800,3300,1967
1730,1850,1040,1090,1430,3740,2200,3870,2417
1248,1410,730,750,1440,4400,2500,4550,2938
853,1090,490,500,1450,5150,3660,5260,3533
Time,Price,%,SD
04/04 11:59,"1,403.71",-1.42,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
8408,6150,5340,5430,1360,1060,500,1190,552
5624,5800,4600,4630,1370,1280,600,1400,685
5082,5100,3820,3860,1380,1550,770,1670,865
4396,4330,3150,3190,1390,1850,1000,1970,1058
3628,3690,2500,2540,1400,2200,1120,2350,1306
2916,3120,1920,1970,1410,2630,1400,2790,1615
2283,2390,1450,1470,1420,3130,1800,3300,1967
1730,1850,1040,1090,1430,3740,2200,3870,2417
1248,1410,730,750,1440,4400,2500,4550,2938
853,1090,490,500,1450,5150,3660,5260,3533
Time,Price,%,SD
04/04 12:06,"1,400.29",-1.66,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
8408,6150,5340,5420,1360,1220,500,1190,552
5624,5800,4600,4450,1370,1460,600,1400,685
5082,5100,3820,3780,1380,1740,770,1670,865
4396,4330,3150,3150,1390,2060,1000,1970,1058
3628,3690,2500,2440,1400,2440,1120,2350,1306
2916,3120,1920,1880,1410,2900,1400,2790,1615
2283,2390,1450,1410,1420,3400,1800,3300,1967
1730,1850,1040,1020,1430,4030,2200,3870,2417
1248,1410,730,720,1440,4710,2500,4550,2938
853,1090,490,470,1450,5300,3660,5260,3533
Time,Price,%,SD
04/04 12:09,"1,400.29",-1.66,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
8408,6150,5340,5420,1360,1220,500,1230,552
5624,5800,4450,4450,1370,1460,600,1460,685
5082,5100,3780,3780,1380,1740,770,1740,865
4396,4330,3140,3150,1390,2060,1000,2060,1058
3628,3690,2440,2440,1400,2440,1120,2440,1306
2916,3120,1870,1880,1410,2900,1400,2900,1615
2283,2390,1400,1410,1420,3400,1800,3400,1967
1730,1850,1020,1020,1430,4030,2200,4030,2417
1248,1410,720,720,1440,4710,2500,4720,2938
853,1090,470,470,1450,5300,3660,5300,3533
Time,Price,%,SD
04/04 12:10,"1,399.37",-1.72,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
6240,6320,6240,6240,1350,1030,400,1030,442
8408,6150,5340,5420,1360,1220,500,1230,552
5624,5800,4450,4450,1370,1460,600,1460,685
5082,5100,3780,3780,1380,1740,770,1740,865
4396,4330,3140,3150,1390,2060,1000,2060,1058
3628,3690,2440,2440,1400,2440,1120,2440,1306
2916,3120,1870,1880,1410,2900,1400,2900,1615
2283,2390,1400,1410,1420,3400,1800,3400,1967
1730,1850,1020,1020,1430,4030,2200,4030,2417
1248,1410,720,720,1440,4710,2500,4720,2938
Time,Price,%,SD
04/04 12:12,"1,399.37",-1.72,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
6240,6320,6240,6240,1350,1010,400,1030,442
8408,6150,5340,5170,1360,1230,500,1230,552
5624,5800,4450,4350,1370,1470,600,1460,685
5082,5100,3780,3700,1380,1760,770,1740,865
4396,4330,3140,2940,1390,2090,1000,2060,1058
3628,3690,2440,2340,1400,2490,1120,2440,1306
2916,3120,1870,1800,1410,2920,1400,2900,1615
2283,2390,1400,1340,1420,3490,1800,3400,1967
1730,1850,1020,960,1430,4110,2200,4030,2417
1248,1410,720,680,1440,4800,2500,4720,2938
Time,Price,%,SD
04/04 12:15,"1,400.34",-1.65,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
8408,6150,5340,5170,1360,1230,500,1230,552
5624,5800,4450,4350,1370,1470,600,1460,685
5082,5100,3780,3700,1380,1760,770,1740,865
4396,4330,3140,2940,1390,2090,1000,2100,1058
3628,3690,2330,2340,1400,2490,1120,2490,1306
2916,3120,1790,1800,1410,2920,1400,2950,1615
2283,2390,1340,1340,1420,3490,1800,3490,1967
1730,1850,1020,960,1430,4110,2200,4030,2417
1248,1410,670,680,1440,4800,2500,4800,2938
853,1090,450,450,1450,5580,3660,5580,3533
Time,Price,%,SD
04/04 12:17,"1,400.34",-1.65,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
8408,6150,5170,5170,1360,1130,500,1240,552
5624,5800,4350,4420,1370,1360,600,1490,685
5082,5100,3700,3670,1380,1640,770,1760,865
4396,4330,2940,3040,1390,1960,1000,2100,1058
3628,3690,2330,2420,1400,2330,1120,2490,1306
2916,3120,1790,1880,1410,2790,1400,2950,1615
2283,2390,1340,1410,1420,3320,1800,3490,1967
1730,1850,960,1010,1430,3900,2200,4110,2417
1248,1410,670,700,1440,4700,2500,4800,2938
853,1090,450,460,1450,5500,3660,5580,3533
Time,Price,%,SD
04/04 12:23,"1,399.91",-1.68,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
6240,6320,6240,6240,1350,950,400,1040,442
8408,6150,5170,5170,1360,1130,500,1240,552
5624,5800,4350,4420,1370,1360,600,1490,685
5082,5100,3650,3670,1380,1640,770,1760,865
4396,4330,2940,3040,1390,1960,1000,2100,1058
3628,3690,2330,2420,1400,2330,1120,2490,1306
2916,3120,1790,1880,1410,2790,1400,2950,1615
2283,2390,1340,1410,1420,3320,1800,3490,1967
1730,1850,960,1010,1430,3900,2200,4110,2417
1248,1410,670,700,1440,4700,2500,4800,2938
Time,Price,%,SD
04/04 12:24,"1,399.40",-1.72,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
6240,6320,6240,6240,1350,1000,400,1040,442
8408,6150,5170,5170,1360,1220,500,1240,552
5624,5800,4350,4420,1370,1440,600,1490,685
5082,5100,3650,3730,1380,1740,770,1760,865
4396,4330,2940,3020,1390,2070,1000,2100,1058
3628,3690,2330,2410,1400,2450,1120,2490,1306
2916,3120,1790,1880,1410,2880,1400,2950,1615
2283,2390,1340,1380,1420,3440,1800,3490,1967
1730,1850,960,1010,1430,4020,2200,4110,2417
1248,1410,670,690,1440,4700,2500,4800,2938
Time,Price,%,SD
04/04 12:29,"1,399.40",-1.72,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
6240,6320,6240,6240,1350,1050,400,1050,442
8408,6150,5170,5180,1360,1240,500,1250,552
5624,5800,4350,4420,1370,1480,600,1490,685
5082,5100,3650,3730,1380,1760,770,1770,865
4396,4330,2940,3010,1390,2090,1000,2100,1058
3628,3690,2330,2380,1400,2480,1120,2500,1306
2916,3120,1790,1830,1410,2940,1400,2960,1615
2283,2390,1340,1370,1420,3490,1800,3490,1967
1730,1850,960,990,1430,4080,2200,4110,2417
1248,1410,670,680,1440,4790,2500,4800,2938
Time,Price,%,SD
04/04 12:30,"1,396.35",-1.93,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
6240,6320,6240,6240,1350,1050,400,1050,442
8408,6150,5170,5180,1360,1240,500,1250,552
5624,5800,4150,4420,1370,1480,600,1570,685
5082,5100,3400,3730,1380,1760,770,1860,865
4396,4330,2760,3010,1390,2090,1000,2200,1058
3628,3690,2150,2380,1400,2480,1120,2640,1306
2916,3120,1640,1830,1410,2940,1400,3130,1615
2283,2390,1200,1370,1420,3490,1800,3670,1967
1730,1850,850,990,1430,4080,2200,4280,2417
1248,1410,580,680,1440,4790,2500,4800,2938
Time,Price,%,SD
04/04 12:33,"1,396.35",-1.93,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
6240,6320,6240,6240,1350,1110,400,1110,442
8408,6150,5170,5180,1360,1300,500,1300,552
5624,5800,4150,4150,1370,1570,600,1570,685
5082,5100,3400,3400,1380,1860,770,1860,865
4396,4330,2760,2760,1390,2200,1000,2200,1058
3628,3690,2150,2150,1400,2640,1120,2640,1306
2916,3120,1640,1640,1410,3130,1400,3130,1615
2283,2390,1200,1210,1420,3670,1800,3670,1967
1730,1850,850,850,1430,4280,2200,4280,2417
1248,1410,580,580,1440,4790,2500,4800,2938
Time,Price,%,SD
04/04 12:34,"1,394.67",-2.05,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
6240,6320,6240,6240,1350,1110,400,1110,442
8408,6150,5170,5180,1360,1300,500,1300,552
5624,5800,4150,4150,1370,1570,600,1570,685
5082,5100,3400,3400,1380,1860,770,1860,865
4396,4330,2760,2760,1390,2200,1000,2200,1058
3628,3690,2150,2150,1400,2640,1120,2640,1306
2916,3120,1640,1640,1410,3130,1400,3130,1615
2283,2390,1200,1210,1420,3670,1800,3670,1967
1730,1850,850,850,1430,4280,2200,4280,2417
1248,1410,580,580,1440,4790,2500,4800,2938
Time,Price,%,SD
04/04 12:37,"1,394.67",-2.05,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
6240,6320,6240,6240,1350,1110,400,1110,442
8408,6150,5170,5180,1360,1300,500,1300,552
5624,5800,4150,4150,1370,1570,600,1570,685
5082,5100,3400,3400,1380,1860,770,1860,865
4396,4330,2760,2760,1390,2200,1000,2200,1058
3628,3690,2150,2150,1400,2640,1120,2640,1306
2916,3120,1640,1640,1410,3130,1400,3130,1615
2283,2390,1160,1210,1420,3670,1800,3760,1967
1730,1850,830,850,1430,4280,2200,4400,2417
1248,1410,560,580,1440,4790,2500,5010,2938
Time,Price,%,SD
04/04 12:38,"1,394.67",-2.05,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5500,6320,5500,5500,1350,1120,400,1120,442
8408,6150,5170,5180,1360,1330,500,1330,552
5624,5800,4000,4000,1370,1600,600,1600,685
5082,5100,3300,3300,1380,1890,770,1900,865
4396,4330,2660,2670,1390,2270,1000,2270,1058
3628,3690,2100,2100,1400,2690,1120,2680,1306
2916,3120,1590,1590,1410,3150,1400,3190,1615
2283,2390,1160,1160,1420,3760,1800,3760,1967
1730,1850,830,840,1430,4400,2200,4400,2417
1248,1410,560,560,1440,5000,2500,5010,2938
Time,Price,%,SD
04/04 12:40,"1,393.90",-2.10,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5500,6320,5500,5500,1350,1120,400,1120,442
8408,6150,5170,5180,1360,1330,500,1330,552
5624,5800,4000,4000,1370,1600,600,1600,685
5082,5100,3300,3300,1380,1890,770,1900,865
4396,4330,2660,2670,1390,2270,1000,2270,1058
3628,3690,2100,2100,1400,2690,1120,2680,1306
2916,3120,1590,1590,1410,3150,1400,3190,1615
2283,2390,1160,1160,1420,3760,1800,3760,1967
1730,1850,830,840,1430,4400,2200,4400,2417
1248,1410,560,560,1440,5000,2500,5010,2938
Time,Price,%,SD
04/04 12:43,"1,393.90",-2.10,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5500,6320,5500,5500,1350,1080,400,1120,442
8408,6150,4640,4640,1360,1290,500,1330,552
5624,5800,3910,3940,1370,1550,600,1600,685
5082,5100,3260,3260,1380,1880,770,1900,865
4396,4330,2580,2600,1390,2240,1000,2270,1058
3628,3690,2020,2040,1400,2690,1120,2700,1306
2916,3120,1530,1550,1410,3190,1400,3190,1615
2283,2390,1110,1120,1420,3780,1800,3780,1967
1730,1850,790,800,1430,4440,2200,4440,2417
1248,1410,530,530,1440,5180,2500,5200,2938
Time,Price,%,SD
04/04 12:50,"1,394.10",-2.09,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5500,6320,5500,5500,1350,1100,400,1120,442
8408,6150,4640,4670,1360,1300,500,1330,552
5624,5800,3910,3950,1370,1560,600,1600,685
5082,5100,3230,3240,1380,1890,770,1900,865
4396,4330,2570,2590,1390,2240,1000,2270,1058
3628,3690,2020,2020,1400,2680,1120,2700,1306
2916,3120,1520,1520,1410,3200,1400,3200,1615
2283,2390,1110,1120,1420,3770,1800,3800,1967
1730,1850,780,800,1430,4440,2200,4460,2417
1248,1410,530,540,1440,5180,2500,5200,2938
Time,Price,%,SD
04/04 12:53,"1,394.10",-2.09,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5500,6320,5500,5500,1350,1100,400,1120,442
8408,6150,4640,4670,1360,1300,500,1330,552
5624,5800,3910,3950,1370,1560,600,1600,685
5082,5100,3230,3240,1380,1890,770,1900,865
4396,4330,2570,2590,1390,2240,1000,2270,1058
3628,3690,2020,2020,1400,2680,1120,2700,1306
2916,3120,1520,1520,1410,3200,1400,3200,1615
2283,2390,1110,1120,1420,3770,1800,3800,1967
1730,1850,780,800,1430,4440,2200,4460,2417
1248,1410,530,540,1440,5180,2500,5200,2938
Time,Price,%,SD
04/04 12:55,"1,394.38",-2.07,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5500,6320,5500,5500,1350,1100,400,1120,442
8408,6150,4640,4670,1360,1300,500,1330,552
5624,5800,3910,3950,1370,1560,600,1600,685
5082,5100,3230,3240,1380,1890,770,1900,865
4396,4330,2570,2590,1390,2240,1000,2270,1058
3628,3690,2020,2020,1400,2680,1120,2700,1306
2916,3120,1520,1520,1410,3200,1400,3200,1615
2283,2390,1110,1120,1420,3770,1800,3800,1967
1730,1850,780,800,1430,4440,2200,4460,2417
1248,1410,530,540,1440,5180,2500,5200,2938
Time,Price,%,SD
04/04 12:57,"1,394.38",-2.07,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5500,6320,5500,5500,1350,1050,400,1120,442
8408,6150,4630,4720,1360,1270,500,1330,552
5624,5800,3910,3930,1370,1520,600,1600,685
5082,5100,3220,3220,1380,1830,770,1900,865
4396,4330,2570,2590,1390,2210,1000,2270,1058
3628,3690,2020,2010,1400,2650,1120,2700,1306
2916,3120,1520,1530,1410,3140,1400,3200,1615
2283,2390,1110,1120,1420,3750,1800,3800,1967
1730,1850,780,800,1430,4420,2200,4460,2417
1248,1410,530,540,1440,5070,2500,5200,2938
Time,Price,%,SD
04/04 13:02,"1,394.02",-2.10,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5500,6320,5500,5500,1350,1050,400,1120,442
8408,6150,4590,4720,1360,1270,500,1330,552
5624,5800,3910,3930,1370,1520,600,1600,685
5082,5100,3180,3220,1380,1830,770,1900,865
4396,4330,2540,2590,1390,2210,1000,2270,1058
3628,3690,1990,2010,1400,2650,1120,2700,1306
2916,3120,1510,1530,1410,3140,1400,3200,1615
2283,2390,1100,1120,1420,3750,1800,3800,1967
1730,1850,780,800,1430,4420,2200,4460,2417
1248,1410,530,540,1440,5070,2500,5290,2938
Time,Price,%,SD
04/04 13:04,"1,394.34",-2.07,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5500,6320,5500,5500,1350,1020,400,1120,442
8408,6150,4590,4590,1360,1230,500,1330,552
5624,5800,3910,3930,1370,1490,600,1600,685
5082,5100,3180,3180,1380,1810,770,1900,865
4396,4330,2540,2560,1390,2180,1000,2270,1058
3628,3690,1990,2000,1400,2630,1120,2700,1306
2916,3120,1510,1510,1410,3150,1400,3200,1615
2283,2390,1100,1110,1420,3740,1800,3800,1967
1730,1850,780,790,1430,4420,2200,4460,2417
1248,1410,530,540,1440,5290,2500,5290,2938
Time,Price,%,SD
04/04 13:21,"1,387.97",-2.52,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
8690,6180,6150,6150,1340,940,340,940,353
5200,6320,5200,5200,1350,1160,400,1160,442
8408,6150,4350,4350,1360,1380,500,1380,552
5624,5800,3610,3610,1370,1670,600,1670,685
5082,5100,2940,2940,1380,2000,770,1980,865
4396,4330,2350,2360,1390,2400,1000,2400,1058
3628,3690,1810,1810,1400,2860,1120,2860,1306
2916,3120,1350,1350,1410,3380,1400,3380,1615
2283,2390,1000,1000,1420,4030,1800,4060,1967
1730,1850,720,720,1430,4710,2200,4710,2417
Time,Price,%,SD
04/04 13:24,"1,391.40",-2.28,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5200,6320,5200,5200,1350,1240,400,1240,442
8408,6150,4320,4330,1360,1480,500,1480,552
5624,5800,3550,3550,1370,1770,600,1780,685
5082,5100,2870,2870,1380,2100,770,2110,865
4396,4330,2280,2300,1390,2520,1000,2530,1058
3628,3690,1750,1790,1400,2980,1120,3000,1306
2916,3120,1310,1330,1410,3550,1400,3550,1615
2283,2390,960,970,1420,4200,1800,4200,1967
1730,1850,680,700,1430,4910,2200,4910,2417
1248,1410,470,480,1440,5500,2500,5500,2938
Time,Price,%,SD
04/04 13:28,"1,391.40",-2.28,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5200,6320,5160,5200,1350,1100,400,1240,442
8408,6150,4300,4450,1360,1330,500,1480,552
5624,5800,3550,3700,1370,1640,600,1780,685
5082,5100,2870,3010,1380,1950,770,2110,865
4396,4330,2280,2380,1390,2320,1000,2530,1058
3628,3690,1750,1850,1400,2830,1120,3000,1306
2916,3120,1310,1430,1410,3320,1400,3550,1615
2283,2390,960,1030,1420,3980,1800,4200,1967
1730,1850,680,740,1430,4680,2200,4910,2417
1248,1410,470,510,1440,5400,2500,5650,2938
Time,Price,%,SD
04/04 13:33,"1,391.78",-2.25,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5160,6320,5160,5160,1350,1120,400,1240,442
8408,6150,4300,4380,1360,1340,500,1480,552
5624,5800,3550,3730,1370,1610,600,1780,685
5082,5100,2870,3090,1380,1930,770,2110,865
4396,4330,2280,2440,1390,2330,1000,2530,1058
3628,3690,1750,1890,1400,2800,1120,3000,1306
2916,3120,1310,1440,1410,3350,1400,3550,1615
2283,2390,960,1070,1420,3950,1800,4200,1967
1730,1850,680,770,1430,4640,2200,4910,2417
1248,1410,470,530,1440,5400,2500,5650,2938
Time,Price,%,SD
04/04 13:35,"1,391.10",-2.30,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5160,6320,5160,5160,1350,1120,400,1240,442
8408,6150,4300,4380,1360,1340,500,1480,552
5624,5800,3550,3730,1370,1610,600,1780,685
5082,5100,2870,3090,1380,1930,770,2110,865
4396,4330,2280,2440,1390,2330,1000,2530,1058
3628,3690,1750,1890,1400,2800,1120,3000,1306
2916,3120,1310,1440,1410,3350,1400,3550,1615
2283,2390,960,1070,1420,3950,1800,4200,1967
1730,1850,680,770,1430,4640,2200,4910,2417
1248,1410,470,530,1440,5400,2500,5650,2938
Time,Price,%,SD
04/04 13:37,"1,391.10",-2.30,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5160,6320,5160,5160,1350,1120,400,1240,442
8408,6150,4300,4380,1360,1340,500,1480,552
5624,5800,3550,3730,1370,1610,600,1780,685
5082,5100,2870,3090,1380,1930,770,2110,865
4396,4330,2280,2440,1390,2330,1000,2530,1058
3628,3690,1750,1890,1400,2800,1120,3000,1306
2916,3120,1310,1440,1410,3350,1400,3550,1615
2283,2390,960,1070,1420,3950,1800,4200,1967
1730,1850,680,770,1430,4640,2200,4910,2417
1248,1410,470,530,1440,5400,2500,5650,2938
Time,Price,%,SD
04/04 13:39,"1,391.10",-2.30,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5160,6320,5160,5160,1350,1130,400,1240,442
8408,6150,4300,4430,1360,1340,500,1480,552
5624,5800,3550,3710,1370,1630,600,1780,685
5082,5100,2870,3040,1380,1950,770,2110,865
4396,4330,2280,2420,1390,2330,1000,2530,1058
3628,3690,1750,1890,1400,2790,1120,3000,1306
2916,3120,1310,1430,1410,3340,1400,3550,1615
2283,2390,960,1050,1420,3970,1800,4200,1967
1730,1850,680,760,1430,4670,2200,4910,2417
1248,1410,470,530,1440,5440,2500,5650,2938
Time,Price,%,SD
04/04 13:40,"1,391.03",-2.31,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5160,6320,5160,5160,1350,1130,400,1240,442
8408,6150,4300,4430,1360,1340,500,1480,552
5624,5800,3550,3710,1370,1630,600,1780,685
5082,5100,2870,3040,1380,1950,770,2110,865
4396,4330,2280,2420,1390,2330,1000,2530,1058
3628,3690,1750,1890,1400,2790,1120,3000,1306
2916,3120,1310,1430,1410,3340,1400,3550,1615
2283,2390,960,1050,1420,3970,1800,4200,1967
1730,1850,680,760,1430,4670,2200,4910,2417
1248,1410,470,530,1440,5440,2500,5650,2938
Time,Price,%,SD
04/04 13:42,"1,391.03",-2.31,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5160,6320,5160,5160,1350,1100,400,1240,442
8408,6150,4300,4440,1360,1320,500,1480,552
5624,5800,3550,3730,1370,1600,600,1780,685
5082,5100,2870,3020,1380,1920,770,2110,865
4396,4330,2280,2420,1390,2300,1000,2530,1058
3628,3690,1750,1870,1400,2750,1120,3000,1306
2916,3120,1310,1440,1410,3320,1400,3550,1615
2283,2390,960,1040,1420,3950,1800,4200,1967
1730,1850,680,760,1430,4650,2200,4910,2417
1248,1410,470,530,1440,5490,2500,5650,2938
Time,Price,%,SD
04/04 13:45,"1,392.66",-2.19,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5160,6320,5160,5160,1350,1100,400,1240,442
8408,6150,4300,4440,1360,1320,500,1480,552
5624,5800,3550,3730,1370,1600,600,1780,685
5082,5100,2870,3020,1380,1920,770,2110,865
4396,4330,2280,2420,1390,2300,1000,2530,1058
3628,3690,1750,1870,1400,2750,1120,3000,1306
2916,3120,1310,1440,1410,3320,1400,3550,1615
2283,2390,960,1040,1420,3950,1800,4200,1967
1730,1850,680,760,1430,4650,2200,4910,2417
1248,1410,470,530,1440,5490,2500,5650,2938
Time,Price,%,SD
04/04 13:47,"1,392.66",-2.19,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5160,6320,5160,5160,1350,1080,400,1240,442
8408,6150,4300,4510,1360,1270,500,1480,552
5624,5800,3550,3730,1370,1550,600,1780,685
5082,5100,2870,3100,1380,1870,770,2110,865
4396,4330,2280,2470,1390,2240,1000,2530,1058
3628,3690,1750,1940,1400,2700,1120,3000,1306
2916,3120,1310,1460,1410,3230,1400,3550,1615
2283,2390,960,1070,1420,3850,1800,4200,1967
1730,1850,680,780,1430,4520,2200,4910,2417
1248,1410,470,540,1440,5360,2500,5650,2938
Time,Price,%,SD
04/04 13:51,"1,393.48",-2.13,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5160,6320,5160,5160,1350,1080,400,1240,442
8408,6150,4300,4510,1360,1270,500,1480,552
5624,5800,3550,3730,1370,1550,600,1780,685
5082,5100,2870,3100,1380,1870,770,2110,865
4396,4330,2280,2470,1390,2240,1000,2530,1058
3628,3690,1750,1940,1400,2700,1120,3000,1306
2916,3120,1310,1460,1410,3230,1400,3550,1615
2283,2390,960,1070,1420,3850,1800,4200,1967
1730,1850,680,780,1430,4520,2200,4910,2417
