Time,Price,%,SD
29/03 09:24,"1,445.08",0.74,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
Time,Price,%,SD
29/03 09:37,"1,444.60",0.71,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
4607,0,0,4607,1400,1050,0,0,1137
3986,0,0,3986,1410,1386,0,0,1386
3127,0,0,3127,1420,1580,0,0,1693
2564,0,0,2710,1430,1900,0,0,2052
2008,0,0,2050,1440,2510,0,0,2510
1520,0,0,1560,1450,2870,0,0,3057
1114,0,0,1150,1460,3521,0,0,3521
762,0,0,830,1470,4235,0,0,4235
510,0,0,540,1480,5056,0,0,5056
332,0,0,350,1490,5772,0,0,5772
Time,Price,%,SD
29/03 09:38,"1,444.60",0.71,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
4607,0,0,4607,1400,1050,1050,1240,1137
3986,0,0,3986,1410,1386,0,0,1386
3127,0,0,3127,1420,1580,1570,1860,1693
2564,2710,2710,2710,1430,1900,1900,1900,2052
2008,2100,2020,2050,1440,2510,0,0,2510
1520,1600,1560,1560,1450,2870,2870,3100,3057
1114,1200,1110,1150,1460,3521,0,0,3521
762,830,770,830,1470,4235,0,0,4235
510,550,530,540,1480,5056,0,0,5056
332,350,350,350,1490,5772,0,0,5772
Time,Price,%,SD
29/03 09:42,"1,439.84",0.38,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
5412,0,0,5412,1390,1050,1050,1050,928
4607,0,0,4607,1400,1050,1050,1240,1137
3986,0,0,3986,1410,1386,0,0,1386
3127,0,0,3127,1420,1580,1570,1860,1693
2564,2710,2710,2710,1430,1900,1900,1900,2052
2008,2100,2020,2050,1440,2510,0,0,2510
1520,1670,1540,1560,1450,2870,2500,3100,3057
1114,1200,1110,1150,1460,3521,3070,3350,3521
762,830,770,830,1470,4235,0,0,4235
510,560,530,540,1480,5056,4420,4670,5056
Time,Price,%,SD
29/03 09:51,"1,439.84",0.38,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
5412,5800,5630,5800,1390,670,670,1050,928
4607,5020,4820,5020,1400,860,860,1240,1137
3986,4200,4000,4200,1410,1060,1060,1270,1386
3127,3520,3300,3520,1420,1300,1300,1860,1693
2564,2840,2580,2820,1430,1600,1600,1930,2052
2008,2210,2020,2200,1440,2010,2000,2310,2510
1520,1670,1540,1670,1450,2500,2500,3100,3057
1114,1210,1110,1210,1460,3070,3070,3350,3521
762,840,770,840,1470,3610,3610,4180,4235
510,560,530,550,1480,4380,4420,4670,5056
Time,Price,%,SD
29/03 10:02,"1,439.84",0.38,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
5412,5800,5630,5800,1390,700,670,1050,928
4607,5020,4820,4960,1400,870,860,1240,1137
3986,4200,4000,4200,1410,1080,1060,1270,1386
3127,3520,3300,3520,1420,1300,1300,1860,1693
2564,2840,2580,2820,1430,1600,1600,1930,2052
2008,2210,2020,2200,1440,2010,2000,2310,2510
1520,1670,1540,1670,1450,2520,2500,3100,3057
1114,1210,1110,1210,1460,3070,3070,3350,3521
762,840,770,840,1470,3610,3610,4180,4235
510,560,530,550,1480,4420,4420,4670,5056
Time,Price,%,SD
29/03 10:05,"1,441.85",0.52,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
4607,4960,4820,4960,1400,870,870,1240,1137
3986,4200,4000,4200,1410,1080,1080,1270,1386
3127,3520,3300,3520,1420,1300,1300,1860,1693
2564,2840,2580,2820,1430,1600,1600,1930,2052
2008,2210,2020,2200,1440,2010,2000,2310,2510
1520,1670,1540,1670,1450,2520,2520,3100,3057
1114,1210,1110,1210,1460,3070,3070,3350,3521
762,840,770,840,1470,3610,3610,4180,4235
510,560,530,550,1480,4420,4420,4670,5056
332,360,340,350,1490,5150,5210,5480,5772
Time,Price,%,SD
29/03 10:06,"1,441.85",0.52,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
4607,4960,4820,4960,1400,870,870,1240,1137
3986,4200,4000,4200,1410,1080,1080,1270,1386
3127,3520,3300,3520,1420,1300,1300,1860,1693
2564,2840,2580,2820,1430,1600,1480,1930,2052
2008,2300,2020,2200,1440,2010,1850,2310,2510
1520,1740,1540,1670,1450,2520,2330,3100,3057
1114,1260,1110,1210,1460,3070,2800,3350,3521
762,880,770,840,1470,3610,3440,4180,4235
510,570,530,550,1480,4420,4180,4670,5056
332,360,340,350,1490,5150,4970,5480,5772
Time,Price,%,SD
29/03 10:11,"1,442.43",0.56,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
4607,5100,4820,5090,1400,740,740,1240,1137
3986,4350,4000,4350,1410,940,940,1270,1386
3127,3620,3300,3620,1420,1190,1180,1860,1693
2564,2940,2580,2940,1430,1480,1480,1930,2052
2008,2300,2020,2300,1440,1850,1850,2310,2510
1520,1740,1540,1740,1450,2330,2330,3100,3057
1114,1260,1110,1260,1460,2800,2800,3350,3521
762,880,770,880,1470,3440,3440,4180,4235
510,570,530,570,1480,4180,4180,4670,5056
332,360,340,360,1490,5000,4970,5480,5772
Time,Price,%,SD
29/03 10:15,"1,441.71",0.51,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
4607,5200,4820,5140,1400,780,740,1240,1137
3986,4360,4000,4330,1410,990,930,1270,1386
3127,3620,3300,3590,1420,1230,1180,1860,1693
2564,2940,2580,2890,1430,1540,1470,1930,2052
2008,2310,2020,2270,1440,1910,1830,2310,2510
1520,1760,1540,1730,1450,2360,2280,3100,3057
1114,1290,1110,1250,1460,2890,2790,3350,3521
762,890,770,860,1470,3500,3420,4180,4235
510,590,530,580,1480,4210,4100,4670,5056
332,370,340,360,1490,5000,4880,5480,5772
Time,Price,%,SD
29/03 10:22,"1,441.42",0.49,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
4607,5200,4820,5140,1400,790,740,1240,1137
3986,4360,4000,4300,1410,980,930,1270,1386
3127,3620,3300,3580,1420,1230,1180,1860,1693
2564,2940,2580,2880,1430,1530,1470,1930,2052
2008,2310,2020,2250,1440,1900,1830,2310,2510
1520,1760,1540,1690,1450,2330,2280,3100,3057
1114,1290,1110,1230,1460,2860,2790,3350,3521
762,890,770,850,1470,3500,3420,4180,4235
510,590,530,570,1480,4210,4100,4670,5056
332,370,340,360,1490,4980,4880,5480,5772
Time,Price,%,SD
29/03 10:22,"1,441.42",0.49,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
4607,5200,4820,5140,1400,790,740,1240,1137
3986,4360,4000,4300,1410,980,930,1270,1386
3127,3620,3300,3580,1420,1230,1180,1860,1693
2564,2940,2580,2880,1430,1530,1470,1930,2052
2008,2310,2020,2250,1440,1900,1830,2310,2510
1520,1760,1540,1690,1450,2330,2280,3100,3057
1114,1290,1110,1230,1460,2860,2790,3350,3521
762,890,770,850,1470,3500,3420,4180,4235
510,590,530,570,1480,4210,4100,4670,5056
332,370,330,360,1490,4980,4880,5480,5772
Time,Price,%,SD
29/03 10:25,"1,439.96",0.39,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
5412,6050,5630,5900,1390,650,580,1050,928
4607,5200,4820,5060,1400,810,740,1240,1137
3986,4360,4000,4280,1410,1010,930,1270,1386
3127,3620,3300,3500,1420,1250,1180,1860,1693
2564,2940,2580,2790,1430,1570,1470,1930,2052
2008,2310,2020,2170,1440,1960,1830,2310,2510
1520,1760,1540,1630,1450,2410,2280,3100,3057
1114,1290,1110,1170,1460,2940,2790,3350,3521
762,890,770,810,1470,3550,3420,4180,4235
510,590,530,540,1480,4260,4100,4670,5056
Time,Price,%,SD
29/03 10:31,"1,439.19",0.33,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
5412,6050,5630,5820,1390,680,580,1050,928
4607,5200,4820,5060,1400,850,740,1240,1137
3986,4360,4000,4200,1410,1030,930,1270,1386
3127,3620,3300,3410,1420,1310,1180,1860,1693
2564,2940,2580,2720,1430,1620,1470,1930,2052
2008,2310,2020,2100,1440,2000,1830,2310,2510
1520,1760,1540,1570,1450,2470,2280,3100,3057
1114,1290,1110,1120,1460,3020,2790,3350,3521
762,890,770,770,1470,3660,3420,4180,4235
510,590,510,510,1480,4350,4100,4670,5056
Time,Price,%,SD
29/03 10:33,"1,439.19",0.33,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
5412,6050,5630,5820,1390,680,580,1050,928
4607,5200,4820,5060,1400,850,740,1240,1137
3986,4360,4000,4200,1410,1030,930,1270,1386
3127,3620,3300,3410,1420,1310,1180,1860,1693
2564,2940,2580,2720,1430,1620,1470,1930,2052
2008,2310,2020,2100,1440,2000,1830,2310,2510
1520,1760,1540,1570,1450,2470,2280,3100,3057
1114,1290,1110,1120,1460,3020,2790,3350,3521
762,890,750,770,1470,3660,3420,4180,4235
510,590,490,510,1480,4350,4100,4670,5056
Time,Price,%,SD
29/03 10:36,"1,438.91",0.31,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
5412,6050,5630,5740,1390,720,580,1050,928
4607,5200,4820,4900,1400,870,740,1240,1137
3986,4360,4000,4100,1410,1080,930,1270,1386
3127,3620,3300,3370,1420,1340,1180,1860,1693
2564,2940,2580,2690,1430,1650,1470,1930,2052
2008,2310,2020,2080,1440,2030,1830,2310,2510
1520,1760,1530,1550,1450,2510,2280,3100,3057
1114,1290,1090,1110,1460,3070,2790,3350,3521
762,890,750,760,1470,3700,3420,4180,4235
510,590,490,500,1480,4450,4100,4670,5056
Time,Price,%,SD
29/03 10:44,"1,441.22",0.47,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
4607,5200,4820,4900,1400,890,740,1240,1137
3986,4360,4000,4110,1410,1100,930,1270,1386
3127,3620,3300,3370,1420,1350,1180,1860,1693
2564,2940,2580,2680,1430,1670,1470,1930,2052
2008,2310,2020,2070,1440,2060,1830,2310,2510
1520,1760,1530,1560,1450,2530,2280,3100,3057
1114,1290,1090,1120,1460,3090,2790,3350,3521
762,890,750,770,1470,3740,3420,4180,4235
510,590,490,490,1480,4470,4100,4670,5056
332,370,300,310,1490,5280,4880,5480,5772
Time,Price,%,SD
29/03 10:45,"1,440.50",0.42,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
4607,5200,4820,5000,1400,840,740,1240,1137
3986,4360,4000,4200,1410,1040,930,1270,1386
3127,3620,3300,3450,1420,1290,1180,1860,1693
2564,2940,2580,2760,1430,1600,1470,1930,2052
2008,2310,2020,2130,1440,1970,1830,2310,2510
1520,1760,1530,1610,1450,2430,2280,3100,3057
1114,1290,1090,1150,1460,2980,2790,3350,3521
762,890,750,780,1470,3610,3420,4180,4235
510,590,490,510,1480,4310,4100,4670,5056
332,370,300,310,1490,5150,4880,5480,5772
Time,Price,%,SD
29/03 10:48,"1,440.50",0.42,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
4607,5200,4820,4990,1400,860,740,1240,1137
3986,4360,4000,4170,1410,1070,930,1270,1386
3127,3620,3300,3480,1420,1310,1180,1860,1693
2564,2940,2580,2740,1430,1630,1470,1930,2052
2008,2310,2020,2100,1440,2000,1830,2310,2510
1520,1760,1530,1570,1450,2460,2280,3100,3057
1114,1290,1090,1130,1460,2970,2790,3350,3521
762,890,750,790,1470,3650,3420,4180,4235
510,590,490,500,1480,4370,4100,4670,5056
332,370,300,310,1490,5140,4880,5480,5772
Time,Price,%,SD
29/03 10:51,"1,441.02",0.46,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
4607,5200,4820,4990,1400,860,740,1240,1137
3986,4360,4000,4170,1410,1070,930,1270,1386
3127,3620,3300,3480,1420,1310,1180,1860,1693
2564,2940,2580,2740,1430,1630,1470,1930,2052
2008,2310,2020,2100,1440,2000,1830,2310,2510
1520,1760,1530,1570,1450,2460,2280,3100,3057
1114,1290,1090,1130,1460,2970,2790,3350,3521
762,890,750,790,1470,3650,3420,4180,4235
510,590,490,500,1480,4370,4100,4670,5056
332,370,300,310,1490,5140,4880,5480,5772
Time,Price,%,SD
29/03 10:52,"1,441.02",0.46,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
4607,5200,4820,5020,1400,840,740,1240,1137
3986,4360,4000,4220,1410,1020,930,1270,1386
3127,3620,3300,3470,1420,1270,1180,1860,1693
2564,2940,2580,2770,1430,1590,1470,1930,2052
2008,2310,2020,2120,1440,1960,1830,2310,2510
1520,1760,1530,1590,1450,2430,2280,3100,3057
1114,1290,1090,1140,1460,2950,2790,3350,3521
762,890,750,780,1470,3610,3420,4180,4235
510,590,490,500,1480,4360,4100,4670,5056
332,370,300,310,1490,5110,4880,5480,5772
Time,Price,%,SD
29/03 10:57,"1,441.16",0.47,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
4607,5200,4820,5020,1400,850,740,1240,1137
3986,4360,4000,4190,1410,1040,930,1270,1386
3127,3620,3300,3460,1420,1290,1180,1860,1693
2564,2940,2580,2770,1430,1590,1470,1930,2052
2008,2310,2020,2140,1440,1960,1830,2310,2510
1520,1760,1530,1600,1450,2420,2280,3100,3057
1114,1290,1090,1140,1460,2960,2790,3350,3521
762,890,750,770,1470,3600,3420,4180,4235
510,590,490,500,1480,4310,4100,4670,5056
332,370,300,310,1490,5120,4880,5480,5772
Time,Price,%,SD
29/03 11:00,"1,441.56",0.50,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
4607,5200,4820,5020,1400,850,740,1240,1137
3986,4360,4000,4190,1410,1040,930,1270,1386
3127,3620,3300,3460,1420,1290,1180,1860,1693
2564,2940,2580,2770,1430,1590,1470,1930,2052
2008,2310,2020,2140,1440,1960,1830,2310,2510
1520,1760,1530,1600,1450,2420,2280,3100,3057
1114,1290,1090,1140,1460,2960,2790,3350,3521
762,890,750,770,1470,3600,3420,4180,4235
510,590,490,500,1480,4310,4100,4670,5056
332,370,300,310,1490,5120,4880,5480,5772
Time,Price,%,SD
29/03 11:03,"1,441.56",0.50,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
4607,5200,4820,5020,1400,850,740,1240,1137
3986,4360,4000,4190,1410,1040,930,1270,1386
3127,3620,3300,3460,1420,1290,1180,1860,1693
2564,2940,2580,2770,1430,1590,1470,1930,2052
2008,2310,2020,2140,1440,1960,1830,2310,2510
1520,1760,1530,1600,1450,2420,2280,3100,3057
1114,1290,1090,1140,1460,2960,2790,3350,3521
762,890,750,770,1470,3600,3420,4180,4235
510,590,490,500,1480,4310,4100,4670,5056
332,370,300,310,1490,5120,4880,5480,5772
Time,Price,%,SD
29/03 11:05,"1,442.31",0.55,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
4607,5200,4820,5020,1400,860,740,1240,1137
3986,4360,4000,4190,1410,1050,930,1270,1386
3127,3620,3300,3450,1420,1300,1180,1860,1693
2564,2940,2580,2750,1430,1600,1470,1930,2052
2008,2310,2020,2110,1440,1970,1830,2310,2510
1520,1760,1530,1580,1450,2430,2280,3100,3057
1114,1290,1090,1140,1460,2980,2790,3350,3521
762,890,750,770,1470,3620,3420,4180,4235
510,590,490,500,1480,4330,4100,4670,5056
332,370,300,310,1490,5170,4880,5480,5772
Time,Price,%,SD
29/03 11:06,"1,442.31",0.55,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
4607,5200,4820,5020,1400,860,740,1240,1137
3986,4360,4000,4190,1410,1050,930,1270,1386
3127,3620,3300,3450,1420,1300,1180,1860,1693
2564,2940,2580,2750,1430,1600,1470,1930,2052
2008,2310,2020,2110,1440,1970,1830,2310,2510
1520,1760,1530,1580,1450,2430,2280,3100,3057
1114,1290,1090,1140,1460,2980,2790,3350,3521
762,890,750,770,1470,3620,3420,4180,4235
510,590,490,500,1480,4330,4100,4670,5056
332,370,300,310,1490,5170,4880,5480,5772
Time,Price,%,SD
29/03 11:11,"1,441.74",0.51,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
4607,5200,4820,5040,1400,850,740,1240,1137
3986,4360,4000,4210,1410,1030,930,1270,1386
3127,3620,3300,3450,1420,1280,1180,1860,1693
2564,2940,2580,2750,1430,1580,1470,1930,2052
2008,2310,2020,2150,1440,1940,1830,2310,2510
1520,1760,1530,1590,1450,2400,2280,3100,3057
1114,1290,1090,1130,1460,2950,2790,3350,3521
762,890,750,780,1470,3580,3420,4180,4235
510,590,490,500,1480,4300,4100,4670,5056
332,370,300,310,1490,5110,4880,5480,5772
Time,Price,%,SD
29/03 11:13,"1,441.74",0.51,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
4607,5200,4820,5020,1400,860,740,1240,1137
3986,4360,4000,4210,1410,1060,930,1270,1386
3127,3620,3300,3450,1420,1310,1180,1860,1693
2564,2940,2580,2740,1430,1610,1470,1930,2052
2008,2310,2020,2110,1440,1970,1830,2310,2510
1520,1760,1530,1580,1450,2430,2280,3100,3057
1114,1290,1090,1120,1460,2960,2790,3350,3521
762,890,750,760,1470,3620,3420,4180,4235
510,590,490,490,1480,4350,4100,4670,5056
332,370,300,310,1490,5130,4880,5480,5772
Time,Price,%,SD
29/03 11:15,"1,441.74",0.51,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
4607,5200,4820,5020,1400,860,740,1240,1137
3986,4360,4000,4210,1410,1060,930,1270,1386
3127,3620,3300,3450,1420,1310,1180,1860,1693
2564,2940,2580,2740,1430,1610,1470,1930,2052
2008,2310,2020,2110,1440,1970,1830,2310,2510
1520,1760,1530,1580,1450,2430,2280,3100,3057
1114,1290,1090,1120,1460,2960,2790,3350,3521
762,890,750,760,1470,3620,3420,4180,4235
510,590,490,490,1480,4350,4100,4670,5056
332,370,290,310,1490,5130,4880,5480,5772
Time,Price,%,SD
29/03 11:16,"1,440.12",0.40,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
4607,5200,4820,4940,1400,880,740,1240,1137
3986,4360,4000,4110,1410,1070,930,1270,1386
3127,3620,3300,3430,1420,1310,1180,1860,1693
2564,2940,2580,2660,1430,1650,1470,1930,2052
2008,2310,2020,2030,1440,2010,1830,2310,2510
1520,1760,1530,1510,1450,2480,2280,3100,3057
1114,1290,1090,1070,1460,3040,2790,3350,3521
762,890,750,720,1470,3700,3420,4180,4235
510,590,490,460,1480,4420,4100,4670,5056
332,370,300,290,1490,5130,4880,5480,5772
Time,Price,%,SD
29/03 11:19,"1,440.12",0.40,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
4607,5200,4820,4940,1400,880,740,1240,1137
3986,4360,4000,4110,1410,1070,930,1270,1386
3127,3620,3300,3430,1420,1310,1180,1860,1693
2564,2940,2580,2660,1430,1650,1470,1930,2052
2008,2310,2020,2030,1440,2010,1830,2310,2510
1520,1760,1500,1510,1450,2480,2280,3100,3057
1114,1290,1070,1070,1460,3040,2790,3350,3521
762,890,720,720,1470,3700,3420,4180,4235
510,590,460,460,1480,4420,4100,4670,5056
332,370,290,290,1490,5130,4880,5480,5772
Time,Price,%,SD
29/03 11:21,"1,440.14",0.40,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
4607,5200,4820,4940,1400,880,740,1240,1137
3986,4360,4000,4110,1410,1070,930,1270,1386
3127,3620,3300,3430,1420,1310,1180,1860,1693
2564,2940,2580,2660,1430,1650,1470,1930,2052
2008,2310,2020,2030,1440,2010,1830,2310,2510
1520,1760,1500,1510,1450,2480,2280,3100,3057
1114,1290,1070,1070,1460,3040,2790,3350,3521
762,890,720,720,1470,3700,3420,4180,4235
510,590,460,460,1480,4420,4100,4670,5056
332,370,290,290,1490,5130,4880,5480,5772
Time,Price,%,SD
29/03 11:23,"1,440.14",0.40,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
4607,5200,4820,4940,1400,880,740,1240,1137
3986,4360,4000,4110,1410,1070,930,1270,1386
3127,3620,3300,3430,1420,1310,1180,1860,1693
2564,2940,2580,2660,1430,1650,1470,1930,2052
2008,2310,2020,2030,1440,2010,1830,2310,2510
1520,1760,1500,1510,1450,2480,2280,3100,3057
1114,1290,1040,1070,1460,3040,2790,3350,3521
762,890,690,720,1470,3700,3420,4180,4235
510,590,440,460,1480,4420,4100,4670,5056
332,370,280,290,1490,5130,4880,5480,5772
Time,Price,%,SD
29/03 11:25,"1,439.92",0.38,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
5412,6050,5630,5680,1390,750,580,1050,928
4607,5200,4820,4850,1400,910,740,1240,1137
3986,4360,4000,4040,1410,1110,930,1270,1386
3127,3620,3300,3300,1420,1360,1180,1860,1693
2564,2940,2580,2600,1430,1690,1470,1930,2052
2008,2310,1990,1990,1440,2070,1830,2310,2510
1520,1760,1470,1470,1450,2540,2280,3100,3057
1114,1290,1040,1040,1460,3110,2790,3350,3521
762,890,690,690,1470,3760,3420,4180,4235
510,590,440,440,1480,4510,4100,4670,5056
Time,Price,%,SD
29/03 11:28,"1,439.92",0.38,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
5412,6050,5630,5670,1390,740,580,1050,928
4607,5200,4820,4850,1400,900,740,1240,1137
3986,4360,4000,4040,1410,1100,930,1270,1386
3127,3620,3270,3290,1420,1360,1180,1860,1693
2564,2940,2580,2630,1430,1670,1470,1930,2052
2008,2310,1980,1990,1440,2050,1830,2310,2510
1520,1760,1460,1470,1450,2520,2280,3100,3057
1114,1290,1030,1030,1460,3060,2790,3350,3521
762,890,680,680,1470,3740,3420,4180,4235
510,590,430,430,1480,4460,4100,4670,5056
Time,Price,%,SD
29/03 11:35,"1,439.34",0.34,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
5412,6050,5620,5620,1390,760,580,1050,928
4607,5200,4820,4850,1400,930,740,1240,1137
3986,4360,4000,4040,1410,1130,930,1270,1386
3127,3620,3250,3250,1420,1380,1180,1860,1693
2564,2940,2580,2580,1430,1700,1470,1930,2052
2008,2310,1960,1960,1440,2090,1830,2310,2510
1520,1760,1440,1440,1450,2560,2280,3100,3057
1114,1290,1010,1010,1460,3060,2790,3350,3521
762,890,680,680,1470,3740,3420,4180,4235
510,590,410,410,1480,4530,4100,4670,5056
Time,Price,%,SD
29/03 11:37,"1,439.34",0.34,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
5412,6050,5620,5670,1390,760,580,1050,928
4607,5200,4820,4900,1400,920,740,1240,1137
3986,4360,4000,4000,1410,1110,930,1270,1386
3127,3620,3250,3360,1420,1350,1180,1860,1693
2564,2940,2580,2640,1430,1660,1470,1930,2052
2008,2310,1960,2040,1440,2030,1830,2310,2510
1520,1760,1440,1510,1450,2500,2280,3100,3057
1114,1290,1010,1050,1460,3050,2790,3350,3521
762,890,680,690,1470,3700,3420,4180,4235
510,590,410,430,1480,4500,4100,4670,5056
Time,Price,%,SD
29/03 11:39,"1,439.34",0.34,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
5412,6050,5620,5670,1390,760,580,1050,928
4607,5200,4800,4900,1400,920,740,1240,1137
3986,4360,4000,4000,1410,1110,930,1270,1386
3127,3620,3250,3360,1420,1350,1180,1860,1693
2564,2940,2570,2640,1430,1660,1470,1930,2052
2008,2310,1960,2040,1440,2030,1830,2310,2510
1520,1760,1440,1510,1450,2500,2280,3100,3057
1114,1290,1010,1050,1460,3050,2790,3350,3521
762,890,680,690,1470,3700,3420,4180,4235
510,590,410,430,1480,4500,4100,4670,5056
Time,Price,%,SD
29/03 11:41,"1,439.69",0.37,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
5412,6050,5620,5670,1390,760,580,1050,928
4607,5200,4800,4900,1400,920,740,1240,1137
3986,4360,4000,4000,1410,1110,930,1270,1386
3127,3620,3250,3360,1420,1350,1180,1860,1693
2564,2940,2570,2640,1430,1660,1470,1930,2052
2008,2310,1960,2040,1440,2030,1830,2310,2510
1520,1760,1430,1510,1450,2500,2280,3100,3057
1114,1290,1000,1050,1460,3050,2790,3350,3521
762,890,660,690,1470,3700,3420,4180,4235
510,590,410,430,1480,4500,4100,4670,5056
Time,Price,%,SD
29/03 11:43,"1,439.69",0.37,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
5412,6050,5620,5700,1390,770,580,1050,928
4607,5200,4800,4900,1400,930,740,1240,1137
3986,4360,4000,4090,1410,1140,930,1270,1386
3127,3620,3250,3340,1420,1380,1180,1860,1693
2564,2940,2570,2650,1430,1680,1470,1930,2052
2008,2310,1960,2020,1440,2060,1830,2310,2510
1520,1760,1430,1490,1450,2530,2280,3100,3057
1114,1290,1000,1030,1460,3100,2790,3350,3521
762,890,660,680,1470,3720,3420,4180,4235
510,590,410,420,1480,4500,4100,4670,5056
Time,Price,%,SD
29/03 11:44,"1,439.83",0.38,12.02
Base,High,Low,CALL,,PUT,Low,High,Base
5412,6050,5620,5700,1390,770,580,1050,928
4607,5200,4800,4900,1400,930,740,1240,1137
3986,4360,4000,4090,1410,1140,930,1270,1386
3127,3620,3250,3340,1420,1380,1180,1860,1693
2564,2940,2570,2650,1430,1680,1470,1930,2052
2008,2310,1960,2020,1440,2060,1830,2310,2510
1520,1760,1430,1490,1450,2530,2280,3100,3057
1114,0,0,1030,1460,3100,2790,3350,3521
762,890,660,680,1470,3720,3420,4180,4235
510,590,410,420,1480,4500,4100,4670,5056
Time,Price,%,SD
