Time,Price,%,SD
19/03 09:25,"1,497.68",-0.25,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
5304,4850,4290,4430,1450,155,110,180,105
4270,3900,3380,3540,1460,230,170,260,155
3331,2990,2520,2650,1470,370,280,420,249
2475,2180,1760,1850,1480,580,330,660,386
1745,1510,1130,1200,1490,920,730,1040,630
1135,1000,680,710,1500,1430,1160,1580,1006
668,550,370,400,1510,2110,1780,2270,1548
382,280,175,210,1520,2900,2550,3100,2266
213,160,110,115,1530,3840,3400,4000,3099
111,92,50,62,1540,4760,4360,4930,3997
Time,Price,%,SD
19/03 11:36,"1,491.76",-0.64,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
5304,4850,4290,4400,1450,155,110,180,105
4270,3900,3380,3540,1460,240,170,260,155
3331,2990,2520,2610,1470,370,280,420,249
2475,2180,1760,1860,1480,590,330,660,386
1745,1510,1130,1200,1490,930,730,1040,630
1135,1000,680,710,1500,1450,1160,1580,1006
668,550,370,400,1510,2130,1780,2270,1548
382,280,175,210,1520,2930,2550,3100,2266
213,160,110,115,1530,3840,3400,4000,3099
111,92,50,62,1540,4800,4360,4930,3997
Time,Price,%,SD
19/03 11:39,"1,491.76",-0.64,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
5304,4850,4290,4400,1450,155,110,180,105
4270,3900,3380,3540,1460,240,170,260,155
3331,2990,2520,2610,1470,370,280,420,249
2475,2180,1760,1860,1480,590,330,660,386
1745,1510,1130,1200,1490,930,730,1040,630
1135,1000,680,710,1500,1450,1160,1580,1006
668,550,370,400,1510,2130,1780,2270,1548
382,280,175,210,1520,2930,2550,3100,2266
213,160,110,115,1530,3840,3400,4000,3099
111,92,50,62,1540,4800,4360,4930,3997
Time,Price,%,SD
19/03 11:40,"1,491.71",-0.64,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
5304,4850,4290,4400,1450,155,110,180,105
4270,3900,3380,3540,1460,240,170,260,155
3331,2990,2520,2610,1470,370,280,420,249
2475,2180,1760,1860,1480,590,330,660,386
1745,1510,1130,1200,1490,930,730,1040,630
1135,1000,680,710,1500,1450,1160,1580,1006
668,550,370,400,1510,2130,1780,2270,1548
382,280,175,210,1520,2930,2550,3100,2266
213,160,110,115,1530,3840,3400,4000,3099
111,92,50,62,1540,4800,4360,4930,3997
Time,Price,%,SD
19/03 11:42,"1,491.71",-0.64,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
5304,4850,4290,4430,1450,155,110,180,105
4270,3900,3380,3470,1460,240,170,260,155
3331,2990,2520,2600,1470,370,280,420,249
2475,2180,1760,1840,1480,590,330,660,386
1745,1510,1130,1170,1490,920,730,1040,630
1135,1000,680,700,1500,1460,1160,1580,1006
668,550,370,380,1510,2160,1780,2270,1548
382,280,175,200,1520,2940,2550,3100,2266
213,160,110,115,1530,3840,3400,4000,3099
111,92,50,62,1540,4800,4360,4930,3997
Time,Price,%,SD
19/03 11:49,"1,491.56",-0.65,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
5304,4850,4290,4390,1450,155,110,180,105
4270,3900,3380,3470,1460,240,170,260,155
3331,2990,2520,2610,1470,380,280,420,249
2475,2180,1760,1830,1480,600,330,660,386
1745,1510,1130,1170,1490,940,730,1040,630
1135,1000,680,700,1500,1470,1160,1580,1006
668,550,370,390,1510,2160,1780,2270,1548
382,280,175,210,1520,2970,2550,3100,2266
213,160,110,115,1530,3890,3400,4000,3099
111,92,50,60,1540,4830,4360,4930,3997
Time,Price,%,SD
19/03 11:53,"1,491.14",-0.68,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
5304,4850,4290,4390,1450,155,110,180,105
4270,3900,3380,3510,1460,240,170,260,155
3331,2990,2520,2630,1470,370,280,420,249
2475,2180,1760,1850,1480,580,330,660,386
1745,1510,1130,1200,1490,920,730,1040,630
1135,1000,680,700,1500,1440,1160,1580,1006
668,550,370,390,1510,2110,1780,2270,1548
382,280,175,210,1520,2940,2550,3100,2266
213,160,110,115,1530,3870,3400,4000,3099
111,92,50,62,1540,4820,4360,4930,3997
Time,Price,%,SD
19/03 11:57,"1,491.77",-0.64,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
5304,4850,4290,4410,1450,150,110,180,105
4270,3900,3380,3500,1460,230,170,260,155
3331,2990,2520,2620,1470,360,280,420,249
2475,2180,1760,1850,1480,580,330,660,386
1745,1510,1130,1200,1490,920,730,1040,630
1135,1000,680,700,1500,1440,1160,1580,1006
668,550,370,390,1510,2100,1780,2270,1548
382,280,175,210,1520,2940,2550,3100,2266
213,160,110,115,1530,3870,3400,4000,3099
111,92,50,62,1540,4820,4360,4930,3997
Time,Price,%,SD
19/03 11:59,"1,491.77",-0.64,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
5304,4850,4290,4410,1450,150,110,180,105
4270,3900,3380,3500,1460,230,170,260,155
3331,2990,2520,2620,1470,360,280,420,249
2475,2180,1760,1850,1480,580,330,660,386
1745,1510,1130,1200,1490,920,730,1040,630
1135,1000,680,700,1500,1440,1160,1580,1006
668,550,370,390,1510,2100,1780,2270,1548
382,280,175,210,1520,2940,2550,3100,2266
213,160,110,115,1530,3870,3400,4000,3099
111,92,50,62,1540,4820,4360,4930,3997
Time,Price,%,SD
19/03 12:00,"1,491.79",-0.64,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
5304,4850,4290,4410,1450,150,110,180,105
4270,3900,3380,3500,1460,230,170,260,155
3331,2990,2520,2620,1470,360,280,420,249
2475,2180,1760,1850,1480,580,330,660,386
1745,1510,1130,1200,1490,920,730,1040,630
1135,1000,680,700,1500,1440,1160,1580,1006
668,550,370,390,1510,2100,1780,2270,1548
382,280,175,210,1520,2940,2550,3100,2266
213,160,110,115,1530,3870,3400,4000,3099
111,92,50,62,1540,4820,4360,4930,3997
Time,Price,%,SD
19/03 12:02,"1,491.79",-0.64,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
5304,4850,4290,4420,1450,150,110,180,105
4270,3900,3380,3500,1460,230,170,260,155
3331,2990,2520,2630,1470,360,280,420,249
2475,2180,1760,1850,1480,580,330,660,386
1745,1510,1130,1190,1490,920,730,1040,630
1135,1000,680,700,1500,1440,1160,1580,1006
668,550,370,390,1510,2110,1780,2270,1548
382,280,175,210,1520,2930,2550,3100,2266
213,160,110,115,1530,3870,3400,4000,3099
111,92,50,62,1540,4820,4360,4930,3997
Time,Price,%,SD
19/03 12:07,"1,491.75",-0.64,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
5304,4850,4290,4420,1450,150,110,180,105
4270,3900,3380,3500,1460,230,170,260,155
3331,2990,2520,2630,1470,360,280,420,249
2475,2180,1760,1850,1480,580,330,660,386
1745,1510,1130,1190,1490,920,730,1040,630
1135,1000,680,700,1500,1440,1160,1580,1006
668,550,370,390,1510,2110,1780,2270,1548
382,280,175,210,1520,2930,2550,3100,2266
213,160,110,115,1530,3870,3400,4000,3099
111,92,50,62,1540,4820,4360,4930,3997
Time,Price,%,SD
19/03 12:14,"1,491.68",-0.65,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
5304,4850,4290,4400,1450,150,110,180,105
4270,3900,3380,3500,1460,230,170,260,155
3331,2990,2520,2630,1470,360,280,420,249
2475,2180,1760,1840,1480,570,330,660,386
1745,1510,1130,1180,1490,920,730,1040,630
1135,1000,680,700,1500,1440,1160,1580,1006
668,550,370,390,1510,2120,1780,2270,1548
382,280,175,210,1520,2960,2550,3100,2266
213,160,110,115,1530,3850,3400,4000,3099
111,92,50,58,1540,4820,4360,4930,3997
Time,Price,%,SD
19/03 12:17,"1,491.61",-0.65,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
5304,4850,4290,4400,1450,150,110,180,105
4270,3900,3380,3500,1460,230,170,260,155
3331,2990,2520,2630,1470,360,280,420,249
2475,2180,1760,1840,1480,570,330,660,386
1745,1510,1130,1180,1490,920,730,1040,630
1135,1000,680,700,1500,1440,1160,1580,1006
668,550,370,390,1510,2120,1780,2270,1548
382,280,175,210,1520,2960,2550,3100,2266
213,160,110,115,1530,3850,3400,4000,3099
111,92,50,58,1540,4820,4360,4930,3997
Time,Price,%,SD
19/03 12:19,"1,491.61",-0.65,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
5304,4850,4290,4410,1450,150,110,180,105
4270,3900,3380,3480,1460,230,170,260,155
3331,2990,2520,2590,1470,370,280,420,249
2475,2180,1760,1820,1480,580,330,660,386
1745,1510,1130,1170,1490,930,730,1040,630
1135,1000,680,690,1500,1450,1160,1580,1006
668,550,370,390,1510,2140,1780,2270,1548
382,280,175,210,1520,2970,2550,3100,2266
213,160,110,115,1530,3850,3400,4000,3099
111,92,50,58,1540,4820,4360,4930,3997
Time,Price,%,SD
19/03 12:25,"1,491.15",-0.68,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
5304,4850,4290,4410,1450,155,110,180,105
4270,3900,3380,3470,1460,230,170,260,155
3331,2990,2520,2580,1470,380,280,420,249
2475,2180,1760,1810,1480,600,330,660,386
1745,1510,1130,1160,1490,950,730,1040,630
1135,1000,680,690,1500,1480,1160,1580,1006
668,550,370,380,1510,2170,1780,2270,1548
382,280,175,200,1520,2980,2550,3100,2266
213,160,110,110,1530,3850,3400,4000,3099
111,92,50,58,1540,4820,4360,4930,3997
Time,Price,%,SD
19/03 12:28,"1,491.15",-0.68,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
5304,4850,4290,4350,1450,155,110,180,105
4270,3900,3380,3440,1460,240,170,260,155
3331,2990,2520,2570,1470,380,280,420,249
2475,2180,1760,1790,1480,600,330,660,386
1745,1510,1130,1150,1490,950,730,1040,630
1135,1000,680,680,1500,1480,1160,1580,1006
668,550,370,370,1510,2180,1780,2270,1548
382,280,175,200,1520,3020,2550,3100,2266
213,160,110,110,1530,3920,3400,4000,3099
111,92,50,58,1540,4820,4360,4930,3997
Time,Price,%,SD
19/03 12:41,"1,491.25",-0.67,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
5304,4850,4290,4340,1450,160,110,180,105
4270,3900,3380,3400,1460,250,170,260,155
3331,2990,2520,2550,1470,390,280,420,249
2475,2180,1760,1780,1480,620,330,660,386
1745,1510,1130,1150,1490,980,730,1040,630
1135,1000,670,680,1500,1510,1160,1580,1006
668,550,370,380,1510,2180,1780,2270,1548
382,280,175,210,1520,3020,2550,3100,2266
213,160,110,110,1530,3900,3400,4000,3099
111,92,50,58,1540,4820,4360,4930,3997
Time,Price,%,SD
19/03 12:45,"1,491.12",-0.68,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
5304,4850,4290,4330,1450,165,110,180,105
4270,3900,3380,3400,1460,250,170,260,155
3331,2990,2520,2580,1470,390,280,420,249
2475,2180,1760,1780,1480,620,330,660,386
1745,1510,1130,1140,1490,970,730,1040,630
1135,1000,670,680,1500,1490,1160,1580,1006
668,550,370,380,1510,2200,1780,2270,1548
382,280,175,200,1520,3020,2550,3100,2266
213,160,110,110,1530,3920,3400,4000,3099
111,92,50,58,1540,4880,4360,4930,3997
Time,Price,%,SD
19/03 12:49,"1,491.12",-0.68,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
5304,4850,4290,4320,1450,165,110,180,105
4270,3900,3380,3400,1460,250,170,260,155
3331,2990,2520,2540,1470,390,280,420,249
2475,2180,1760,1780,1480,620,330,660,386
1745,1510,1130,1140,1490,980,730,1040,630
1135,1000,670,680,1500,1540,1160,1580,1006
668,550,370,380,1510,2220,1780,2270,1548
382,280,175,200,1520,3020,2550,3100,2266
213,160,110,110,1530,3920,3400,4000,3099
111,92,50,58,1540,4890,4360,4930,3997
Time,Price,%,SD
19/03 12:56,"1,490.44",-0.73,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
5304,4850,4220,4220,1450,180,110,180,105
4270,3900,3380,3400,1460,280,170,280,155
3331,2990,2460,2460,1470,430,280,430,249
2475,2180,1730,1730,1480,680,330,690,386
1745,1510,1080,1080,1490,1060,730,1070,630
1135,1000,640,650,1500,1610,1160,1620,1006
668,550,360,360,1510,2330,1780,2340,1548
382,280,175,195,1520,3180,2550,3180,2266
213,160,110,110,1530,4020,3400,4020,3099
111,92,50,58,1540,4940,4360,4940,3997
Time,Price,%,SD
19/03 12:59,"1,490.44",-0.73,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
5304,4850,4220,4220,1450,180,110,180,105
4270,3900,3380,3400,1460,280,170,280,155
3331,2990,2460,2460,1470,430,280,430,249
2475,2180,1730,1730,1480,680,330,690,386
1745,1510,1080,1080,1490,1060,730,1070,630
1135,1000,640,650,1500,1610,1160,1620,1006
668,550,360,360,1510,2330,1780,2340,1548
382,280,175,195,1520,3180,2550,3180,2266
213,160,110,110,1530,4020,3400,4020,3099
111,92,50,58,1540,4940,4360,4940,3997
Time,Price,%,SD
19/03 13:00,"1,489.77",-0.77,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
6223,5820,5250,5280,1440,120,76,120,72
5304,4850,4220,4220,1450,180,110,180,105
4270,3900,3380,3400,1460,280,170,280,155
3331,2990,2460,2460,1470,430,280,430,249
2475,2180,1730,1730,1480,680,330,690,386
1745,1510,1070,1080,1490,1060,730,1080,630
1135,1000,630,650,1500,1610,1160,1630,1006
668,550,350,360,1510,2330,1780,2370,1548
382,280,175,195,1520,3180,2550,3180,2266
213,160,105,110,1530,4020,3400,4080,3099
Time,Price,%,SD
19/03 13:02,"1,489.77",-0.77,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
6223,5820,5250,5280,1440,125,76,120,72
5304,4850,4210,4210,1450,180,110,185,105
4270,3900,3270,3310,1460,280,170,290,155
3331,2990,2440,2460,1470,430,280,440,249
2475,2180,1700,1710,1480,680,330,690,386
1745,1510,1070,1080,1490,1060,730,1080,630
1135,1000,630,640,1500,1610,1160,1630,1006
668,550,350,350,1510,2340,1780,2370,1548
382,280,175,190,1520,3160,2550,3180,2266
213,160,105,110,1530,4080,3400,4080,3099
Time,Price,%,SD
19/03 13:05,"1,489.77",-0.77,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
6223,5820,5250,5280,1440,125,76,125,72
5304,4850,4210,4210,1450,180,110,185,105
4270,3900,3270,3310,1460,280,170,290,155
3331,2990,2440,2460,1470,430,280,440,249
2475,2180,1700,1710,1480,680,330,690,386
1745,1510,1070,1080,1490,1060,730,1080,630
1135,1000,630,640,1500,1610,1160,1630,1006
668,550,350,350,1510,2340,1780,2370,1548
382,280,175,190,1520,3160,2550,3180,2266
213,160,105,110,1530,4080,3400,4080,3099
Time,Price,%,SD
19/03 13:09,"1,489.55",-0.79,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
6223,5820,5250,5280,1440,125,76,125,72
5304,4850,4210,4210,1450,180,110,185,105
4270,3900,3270,3310,1460,280,170,290,155
3331,2990,2440,2460,1470,430,280,440,249
2475,2180,1700,1720,1480,680,330,690,386
1745,1510,1070,1090,1490,1050,730,1080,630
1135,1000,630,640,1500,1600,1160,1630,1006
668,550,350,360,1510,2320,1780,2370,1548
382,280,175,195,1520,3150,2550,3180,2266
213,160,105,105,1530,4070,3400,4080,3099
Time,Price,%,SD
19/03 13:11,"1,489.20",-0.81,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
6223,5820,5250,5280,1440,125,76,125,72
5304,4850,4210,4210,1450,180,110,185,105
4270,3900,3270,3310,1460,280,170,290,155
3331,2990,2440,2460,1470,430,280,440,249
2475,2180,1700,1720,1480,680,330,690,386
1745,1510,1070,1090,1490,1050,730,1080,630
1135,1000,630,640,1500,1600,1160,1630,1006
668,550,350,360,1510,2320,1780,2370,1548
382,280,175,195,1520,3150,2550,3180,2266
213,160,105,105,1530,4070,3400,4080,3099
Time,Price,%,SD
19/03 13:13,"1,489.20",-0.81,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
6223,5820,5250,5280,1440,125,76,125,72
5304,4850,4210,4210,1450,180,110,185,105
4270,3900,3270,3310,1460,280,170,290,155
3331,2990,2440,2460,1470,430,280,440,249
2475,2180,1700,1720,1480,680,330,690,386
1745,1510,1070,1090,1490,1050,730,1080,630
1135,1000,630,640,1500,1600,1160,1630,1006
668,550,350,360,1510,2320,1780,2370,1548
382,280,175,195,1520,3150,2550,3180,2266
213,160,105,105,1530,4070,3400,4080,3099
Time,Price,%,SD
19/03 13:17,"1,488.45",-0.86,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
6223,5820,5250,5020,1440,130,76,125,72
5304,4850,4210,4180,1450,195,110,185,105
4270,3900,3270,3280,1460,300,170,290,155
3331,2990,2440,2360,1470,470,280,440,249
2475,2180,1700,1650,1480,720,330,690,386
1745,1510,1070,1040,1490,1130,730,1080,630
1135,1000,630,600,1500,1700,1160,1630,1006
668,550,350,330,1510,2500,1780,2370,1548
382,280,175,180,1520,3280,2550,3180,2266
213,160,105,100,1530,4070,3400,4080,3099
Time,Price,%,SD
19/03 13:18,"1,488.45",-0.86,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
6223,5820,5250,5020,1440,130,76,125,72
5304,4850,4210,4180,1450,195,110,185,105
4270,3900,3270,3280,1460,300,170,290,155
3331,2990,2440,2360,1470,470,280,440,249
2475,2180,1700,1650,1480,720,330,690,386
1745,1510,1030,1040,1490,1130,730,1130,630
1135,1000,600,600,1500,1700,1160,1700,1006
668,550,330,330,1510,2500,1780,2500,1548
382,280,175,180,1520,3280,2550,3280,2266
213,160,100,100,1530,4070,3400,4080,3099
Time,Price,%,SD
19/03 13:21,"1,488.35",-0.87,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
6223,5820,5020,5020,1440,130,76,130,72
5304,4850,4180,4180,1450,195,110,195,105
4270,3900,3270,3280,1460,300,170,300,155
3331,2990,2360,2360,1470,470,280,470,249
2475,2180,1650,1650,1480,720,330,720,386
1745,1510,1030,1040,1490,1130,730,1130,630
1135,1000,600,600,1500,1700,1160,1700,1006
668,550,330,330,1510,2500,1780,2500,1548
382,280,175,180,1520,3280,2550,3280,2266
213,160,100,100,1530,4070,3400,4080,3099
Time,Price,%,SD
19/03 13:23,"1,488.35",-0.87,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
6223,5820,5020,5020,1440,130,76,135,72
5304,4850,4100,4180,1450,195,110,200,105
4270,3900,3210,3280,1460,300,170,310,155
3331,2990,2350,2360,1470,470,280,470,249
2475,2180,1620,1650,1480,720,330,730,386
1745,1510,1020,1040,1490,1130,730,1130,630
1135,1000,590,600,1500,1700,1160,1710,1006
668,550,320,330,1510,2500,1780,2500,1548
382,280,175,180,1520,3280,2550,3300,2266
213,160,96,100,1530,4070,3400,4190,3099
Time,Price,%,SD
19/03 13:25,"1,488.35",-0.87,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
6223,5820,5020,5020,1440,130,76,135,72
5304,4850,4100,4100,1450,200,110,200,105
4270,3900,3210,3210,1460,300,170,310,155
3331,2990,2350,2370,1470,470,280,470,249
2475,2180,1620,1630,1480,730,330,730,386
1745,1510,1020,1030,1490,1130,730,1130,630
1135,1000,590,590,1500,1700,1160,1710,1006
668,550,320,330,1510,2430,1780,2500,1548
382,280,175,180,1520,3270,2550,3300,2266
213,160,96,96,1530,4190,3400,4190,3099
Time,Price,%,SD
19/03 13:27,"1,488.30",-0.87,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
6223,5820,5020,5020,1440,130,76,135,72
5304,4850,4100,4100,1450,200,110,200,105
4270,3900,3210,3210,1460,300,170,310,155
3331,2990,2350,2370,1470,470,280,470,249
2475,2180,1620,1630,1480,730,330,730,386
1745,1510,1020,1030,1490,1130,730,1130,630
1135,1000,590,590,1500,1700,1160,1710,1006
668,550,320,330,1510,2430,1780,2500,1548
382,280,175,180,1520,3270,2550,3300,2266
213,160,96,96,1530,4190,3400,4190,3099
Time,Price,%,SD
19/03 13:33,"1,488.48",-0.86,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
6223,5820,5020,5020,1440,130,76,135,72
5304,4850,4100,4100,1450,200,110,200,105
4270,3900,3160,3190,1460,310,170,320,155
3331,2990,2350,2370,1470,480,280,480,249
2475,2180,1610,1630,1480,740,330,750,386
1745,1510,1010,1020,1490,1140,730,1150,630
1135,1000,590,590,1500,1700,1160,1740,1006
668,550,320,330,1510,2440,1780,2500,1548
382,280,175,180,1520,3290,2550,3320,2266
213,160,96,96,1530,4190,3400,4190,3099
Time,Price,%,SD
19/03 13:35,"1,488.06",-0.89,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
6223,5820,5020,5020,1440,130,76,135,72
5304,4850,4100,4100,1450,200,110,200,105
4270,3900,3160,3190,1460,310,170,320,155
3331,2990,2350,2370,1470,480,280,480,249
2475,2180,1610,1630,1480,740,330,750,386
1745,1510,1010,1020,1490,1140,730,1150,630
1135,1000,590,590,1500,1700,1160,1740,1006
668,550,320,330,1510,2440,1780,2500,1548
382,280,175,180,1520,3290,2550,3320,2266
213,160,96,96,1530,4190,3400,4190,3099
Time,Price,%,SD
19/03 13:41,"1,487.70",-0.91,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
6223,5820,5020,5020,1440,135,76,135,72
5304,4850,4100,4100,1450,200,110,200,105
4270,3900,3160,3190,1460,300,170,320,155
3331,2990,2350,2370,1470,470,280,480,249
2475,2180,1610,1630,1480,730,330,750,386
1745,1510,1010,1020,1490,1120,730,1150,630
1135,1000,590,590,1500,1700,1160,1740,1006
668,550,320,320,1510,2420,1780,2500,1548
382,280,175,180,1520,3290,2550,3320,2266
213,160,96,98,1530,4190,3400,4190,3099
Time,Price,%,SD
19/03 13:53,"1,488.32",-0.87,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
6223,5820,5020,5020,1440,135,76,140,72
5304,4850,4090,4100,1450,200,110,200,105
4270,3900,3160,3220,1460,300,170,320,155
3331,2990,2350,2380,1470,470,280,480,249
2475,2180,1610,1640,1480,720,330,750,386
1745,1510,1010,1040,1490,1110,730,1150,630
1135,1000,590,600,1500,1680,1160,1740,1006
668,550,320,330,1510,2400,1780,2500,1548
382,280,175,180,1520,3260,2550,3320,2266
213,160,94,100,1530,4190,3400,4190,3099
Time,Price,%,SD
19/03 13:55,"1,488.71",-0.84,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
6223,5820,5020,5020,1440,135,76,140,72
5304,4850,4090,4100,1450,200,110,200,105
4270,3900,3160,3220,1460,300,170,320,155
3331,2990,2350,2380,1470,470,280,480,249
2475,2180,1610,1640,1480,720,330,750,386
1745,1510,1010,1040,1490,1110,730,1150,630
1135,1000,590,600,1500,1680,1160,1740,1006
668,550,320,330,1510,2400,1780,2500,1548
382,280,175,180,1520,3260,2550,3320,2266
213,160,94,100,1530,4190,3400,4190,3099
Time,Price,%,SD
19/03 14:00,"1,489.01",-0.82,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
6223,5820,5020,5020,1440,135,76,140,72
5304,4850,4090,4130,1450,200,110,200,105
4270,3900,3160,3220,1460,310,170,320,155
3331,2990,2350,2410,1470,460,280,480,249
2475,2180,1610,1660,1480,720,330,750,386
1745,1510,1010,1040,1490,1100,730,1150,630
1135,1000,590,600,1500,1670,1160,1740,1006
668,550,320,330,1510,2400,1780,2500,1548
382,280,175,185,1520,3260,2550,3320,2266
213,160,94,98,1530,4180,3400,4190,3099
Time,Price,%,SD
19/03 14:07,"1,489.59",-0.78,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
6223,5820,5020,5170,1440,125,76,140,72
5304,4850,4090,4220,1450,180,110,200,105
4270,3900,3160,3320,1460,270,170,320,155
3331,2990,2350,2450,1470,420,280,480,249
2475,2180,1610,1680,1480,660,330,750,386
1745,1510,1010,1060,1490,1030,730,1150,630
1135,1000,590,610,1500,1570,1160,1740,1006
668,550,320,330,1510,2300,1780,2500,1548
382,280,175,175,1520,3140,2550,3320,2266
213,160,94,98,1530,4180,3400,4190,3099
Time,Price,%,SD
19/03 14:08,"1,489.59",-0.78,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
6223,5820,5020,5170,1440,125,76,140,72
5304,4850,4090,4220,1450,180,110,200,105
4270,3900,3160,3320,1460,270,170,320,155
3331,2990,2350,2450,1470,420,280,480,249
2475,2180,1610,1680,1480,660,330,750,386
1745,1510,1010,1060,1490,1030,730,1150,630
1135,1000,590,610,1500,1570,1160,1740,1006
668,550,320,330,1510,2300,1780,2500,1548
382,280,175,175,1520,3140,2550,3320,2266
213,160,94,98,1530,4180,3400,4190,3099
Time,Price,%,SD
19/03 14:11,"1,489.43",-0.80,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
6223,5820,5020,5190,1440,125,76,140,72
5304,4850,4090,4220,1450,180,110,200,105
4270,3900,3160,3320,1460,270,170,320,155
3331,2990,2350,2450,1470,420,280,480,249
2475,2180,1610,1690,1480,650,330,750,386
1745,1510,1010,1050,1490,1030,730,1150,630
1135,1000,590,600,1500,1570,1160,1740,1006
668,550,320,330,1510,2290,1780,2500,1548
382,280,175,180,1520,3140,2550,3320,2266
213,160,94,98,1530,4180,3400,4190,3099
Time,Price,%,SD
19/03 14:13,"1,489.43",-0.80,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
6223,5820,5020,5190,1440,125,76,140,72
5304,4850,4090,4220,1450,180,110,200,105
4270,3900,3160,3320,1460,270,170,320,155
3331,2990,2350,2450,1470,420,280,480,249
2475,2180,1610,1690,1480,650,330,750,386
1745,1510,1010,1050,1490,1030,730,1150,630
1135,1000,590,600,1500,1570,1160,1740,1006
668,550,320,330,1510,2290,1780,2500,1548
382,280,175,180,1520,3140,2550,3320,2266
213,160,94,98,1530,4180,3400,4190,3099
Time,Price,%,SD
19/03 14:14,"1,489.43",-0.80,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
6223,5820,5020,5190,1440,125,76,140,72
5304,4850,4090,4220,1450,180,110,200,105
4270,3900,3160,3320,1460,270,170,320,155
3331,2990,2350,2450,1470,420,280,480,249
2475,2180,1610,1690,1480,650,330,750,386
1745,1510,1010,1050,1490,1030,730,1150,630
1135,1000,590,600,1500,1570,1160,1740,1006
668,550,320,330,1510,2290,1780,2500,1548
382,280,175,180,1520,3140,2550,3320,2266
213,160,94,98,1530,4180,3400,4190,3099
Time,Price,%,SD
19/03 14:21,"1,489.53",-0.79,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
6223,5820,5020,5230,1440,120,76,140,72
5304,4850,4090,4280,1450,170,110,200,105
4270,3900,3160,3310,1460,260,170,320,155
3331,2990,2350,2480,1470,410,280,480,249
2475,2180,1610,1700,1480,650,330,750,386
1745,1510,1010,1070,1490,1000,730,1150,630
1135,1000,590,620,1500,1550,1160,1740,1006
668,550,320,330,1510,2280,1780,2500,1548
382,280,175,180,1520,3080,2550,3320,2266
213,160,90,96,1530,4010,3400,4190,3099
Time,Price,%,SD
19/03 14:23,"1,489.53",-0.79,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
6223,5820,5020,5230,1440,120,76,140,72
5304,4850,4090,4280,1450,170,110,200,105
4270,3900,3160,3310,1460,260,170,320,155
3331,2990,2350,2480,1470,410,280,480,249
2475,2180,1610,1700,1480,650,330,750,386
1745,1510,1010,1070,1490,1000,730,1150,630
1135,1000,590,620,1500,1550,1160,1740,1006
668,550,320,330,1510,2280,1780,2500,1548
382,280,175,180,1520,3080,2550,3320,2266
213,160,90,96,1530,4010,3400,4190,3099
Time,Price,%,SD
19/03 14:25,"1,489.74",-0.77,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
6223,5820,5020,5230,1440,120,76,140,72
5304,4850,4090,4240,1450,180,110,200,105
4270,3900,3160,3310,1460,270,170,320,155
3331,2990,2350,2440,1470,420,280,480,249
2475,2180,1610,1690,1480,660,330,750,386
1745,1510,1010,1060,1490,1030,730,1150,630
