Time,Price,%,SD
07/03 09:25,"1,486.55",0.30,10.51
Base,High,Low,CALL,,PUT,Low,High,Base
984,800,720,770,1500,3060,2820,3140,2592
624,490,450,480,1510,3750,3390,3860,3241
380,290,260,280,1520,4580,4000,4650,4011
Time,Price,%,SD
07/03 10:09,"1,476.54",-0.38,10.51
Base,High,Low,CALL,,PUT,Low,High,Base
5872,0,0,5872,1430,620,570,700,530
4993,4550,4490,4550,1440,780,780,860,670
4155,3740,3670,3730,1450,980,960,1070,830
3408,3000,2900,3000,1460,1240,1220,1340,1045
2686,2300,2240,2300,1470,1550,1520,1660,1302
2021,1720,1630,1690,1480,1940,1900,2060,1648
1446,1250,1090,1180,1490,2410,2300,2540,2062
984,800,720,770,1500,3040,2820,3140,2592
624,490,450,480,1510,3720,3390,3860,3241
380,290,260,290,1520,4510,4000,4650,4011
Time,Price,%,SD
07/03 10:11,"1,477.14",-0.34,10.51
Base,High,Low,CALL,,PUT,Low,High,Base
5872,0,0,5872,1430,620,570,700,530
4993,4550,4490,4550,1440,780,780,860,670
4155,3740,3670,3730,1450,980,960,1070,830
3408,3000,2900,3000,1460,1240,1220,1340,1045
2686,2300,2240,2300,1470,1550,1520,1660,1302
2021,1720,1630,1690,1480,1940,1900,2060,1648
1446,1250,1090,1180,1490,2410,2300,2540,2062
984,800,720,770,1500,3040,2820,3140,2592
624,490,450,480,1510,3720,3390,3860,3241
380,290,260,290,1520,4510,4000,4650,4011
Time,Price,%,SD
07/03 10:13,"1,477.14",-0.34,10.51
Base,High,Low,CALL,,PUT,Low,High,Base
5872,0,0,5872,1430,620,570,700,530
4993,4550,4490,4520,1440,790,770,860,670
4155,3740,3670,3730,1450,990,960,1070,830
3408,3000,2900,3000,1460,1240,1220,1340,1045
2686,2330,2240,2300,1470,1560,1520,1660,1302
2021,1720,1630,1690,1480,1960,1900,2060,1648
1446,1250,1090,1180,1490,2430,2300,2540,2062
984,800,720,770,1500,3030,2820,3140,2592
624,490,450,490,1510,3730,3390,3860,3241
380,290,260,280,1520,4530,4000,4650,4011
Time,Price,%,SD
07/03 10:21,"1,477.78",-0.29,10.51
Base,High,Low,CALL,,PUT,Low,High,Base
5872,0,0,5872,1430,630,570,700,530
4993,4550,4490,4510,1440,790,770,860,670
4155,3740,3670,3730,1450,1000,960,1070,830
3408,3000,2900,2980,1460,1250,1220,1340,1045
2686,2330,2240,2290,1470,1570,1520,1660,1302
2021,1720,1630,1690,1480,1960,1900,2060,1648
1446,1250,1090,1190,1490,2440,2300,2540,2062
984,800,720,780,1500,3040,2820,3140,2592
624,490,450,490,1510,3750,3390,3860,3241
380,290,260,290,1520,4550,4000,4650,4011
Time,Price,%,SD
07/03 10:23,"1,477.78",-0.29,10.51
Base,High,Low,CALL,,PUT,Low,High,Base
5872,0,0,5872,1430,620,570,700,530
4993,4550,4490,4580,1440,780,770,860,670
4155,3740,3670,3820,1450,980,960,1070,830
3408,3000,2900,3050,1460,1220,1220,1340,1045
2686,2330,2240,2360,1470,1530,1520,1660,1302
2021,1720,1630,1760,1480,1900,1900,2060,1648
1446,1250,1090,1240,1490,2380,2300,2540,2062
984,800,720,820,1500,2990,2820,3140,2592
624,490,450,520,1510,3660,3390,3860,3241
380,290,260,300,1520,4470,4000,4650,4011
Time,Price,%,SD
07/03 10:29,"1,478.31",-0.26,10.51
Base,High,Low,CALL,,PUT,Low,High,Base
5872,0,0,5872,1430,590,570,700,530
4993,4650,4490,4650,1440,780,740,860,670
4155,3850,3670,3840,1450,950,940,1070,830
3408,3100,2900,3070,1460,1200,1190,1340,1045
2686,2410,2240,2360,1470,1540,1490,1660,1302
2021,1790,1630,1750,1480,1930,1860,2060,1648
1446,1260,1090,1230,1490,2400,2300,2540,2062
984,840,720,820,1500,2990,2820,3140,2592
624,530,450,520,1510,3630,3390,3860,3241
380,320,260,310,1520,4470,4000,4650,4011
Time,Price,%,SD
07/03 10:31,"1,478.97",-0.21,10.51
Base,High,Low,CALL,,PUT,Low,High,Base
5872,0,0,5872,1430,590,570,700,530
4993,4650,4490,4650,1440,780,740,860,670
4155,3850,3670,3840,1450,950,940,1070,830
3408,3100,2900,3070,1460,1200,1190,1340,1045
2686,2410,2240,2360,1470,1540,1490,1660,1302
2021,1790,1630,1750,1480,1930,1860,2060,1648
1446,1260,1090,1230,1490,2400,2300,2540,2062
984,840,720,820,1500,2990,2820,3140,2592
624,530,450,520,1510,3630,3390,3860,3241
380,320,260,310,1520,4470,4000,4650,4011
Time,Price,%,SD
07/03 10:33,"1,478.97",-0.21,10.51
Base,High,Low,CALL,,PUT,Low,High,Base
5872,0,0,5872,1430,590,570,700,530
4993,4650,4490,4650,1440,780,740,860,670
4155,3850,3670,3840,1450,950,940,1070,830
3408,3100,2900,3070,1460,1200,1190,1340,1045
2686,2410,2240,2360,1470,1540,1490,1660,1302
2021,1790,1630,1750,1480,1930,1860,2060,1648
1446,1260,1090,1230,1490,2400,2300,2540,2062
984,840,720,820,1500,2990,2820,3140,2592
624,530,450,520,1510,3630,3390,3860,3241
380,320,260,310,1520,4470,4000,4650,4011
Time,Price,%,SD
07/03 10:35,"1,478.97",-0.21,10.51
Base,High,Low,CALL,,PUT,Low,High,Base
5872,0,0,5872,1430,610,570,700,530
4993,4650,4490,4620,1440,770,740,860,670
4155,3850,3670,3820,1450,960,940,1070,830
3408,3100,2900,3080,1460,1200,1190,1340,1045
2686,2410,2240,2380,1470,1510,1490,1660,1302
2021,1790,1630,1760,1480,1900,1860,2060,1648
1446,1260,1090,1240,1490,2380,2300,2540,2062
984,840,720,830,1500,2980,2820,3140,2592
624,530,450,520,1510,3670,3390,3860,3241
380,320,260,310,1520,4450,4000,4650,4011
Time,Price,%,SD
07/03 10:37,"1,477.86",-0.29,10.51
Base,High,Low,CALL,,PUT,Low,High,Base
5872,0,0,5872,1430,650,570,700,530
4993,4650,4490,4620,1440,810,740,860,670
4155,3850,3670,3770,1450,1020,940,1070,830
3408,3100,2900,3020,1460,1270,1190,1340,1045
2686,2410,2240,2340,1470,1590,1490,1660,1302
2021,1790,1630,1720,1480,1990,1860,2060,1648
1446,1260,1090,1220,1490,2470,2300,2540,2062
984,840,720,810,1500,3060,2820,3140,2592
624,530,450,510,1510,3730,3390,3860,3241
380,320,260,310,1520,4550,4000,4650,4011
Time,Price,%,SD
07/03 10:39,"1,477.86",-0.29,10.51
Base,High,Low,CALL,,PUT,Low,High,Base
5872,0,0,5872,1430,650,570,700,530
4993,4650,4490,4620,1440,810,740,860,670
4155,3850,3670,3770,1450,1020,940,1070,830
3408,3100,2900,3020,1460,1270,1190,1340,1045
2686,2410,2240,2340,1470,1590,1490,1660,1302
2021,1790,1630,1720,1480,1990,1860,2060,1648
1446,1260,1090,1220,1490,2470,2300,2540,2062
984,840,720,810,1500,3060,2820,3140,2592
624,530,450,510,1510,3730,3390,3860,3241
380,320,260,310,1520,4550,4000,4650,4011
Time,Price,%,SD
07/03 10:41,"1,477.86",-0.29,10.51
Base,High,Low,CALL,,PUT,Low,High,Base
5872,0,0,5872,1430,650,570,700,530
4993,4650,4490,4620,1440,810,740,860,670
4155,3850,3670,3770,1450,1020,940,1070,830
3408,3100,2900,3020,1460,1270,1190,1340,1045
2686,2410,2240,2340,1470,1590,1490,1660,1302
2021,1790,1630,1720,1480,1990,1860,2060,1648
1446,1260,1090,1220,1490,2470,2300,2540,2062
984,840,720,810,1500,3060,2820,3140,2592
624,530,450,510,1510,3730,3390,3860,3241
380,320,260,310,1520,4550,4000,4650,4011
Time,Price,%,SD
07/03 10:43,"1,477.86",-0.29,10.51
Base,High,Low,CALL,,PUT,Low,High,Base
5872,0,0,5872,1430,650,570,700,530
4993,4650,4490,4620,1440,810,740,860,670
4155,3850,3670,3770,1450,1020,940,1070,830
3408,3100,2900,3020,1460,1270,1190,1340,1045
2686,2410,2240,2340,1470,1590,1490,1660,1302
2021,1790,1630,1720,1480,1990,1860,2060,1648
1446,1260,1090,1220,1490,2470,2300,2540,2062
984,840,720,810,1500,3060,2820,3140,2592
624,530,450,510,1510,3730,3390,3860,3241
380,320,260,310,1520,4550,4000,4650,4011
Time,Price,%,SD
07/03 10:45,"1,476.84",-0.36,10.51
Base,High,Low,CALL,,PUT,Low,High,Base
5872,0,0,5872,1430,680,570,700,530
4993,4650,4490,4560,1440,850,740,860,670
4155,3850,3670,3700,1450,1060,940,1070,830
3408,3100,2900,2960,1460,1320,1190,1340,1045
2686,2410,2240,2290,1470,1630,1490,1660,1302
2021,1790,1630,1690,1480,2030,1860,2060,1648
1446,1260,1090,1180,1490,2520,2300,2540,2062
984,840,720,780,1500,3110,2820,3140,2592
624,530,450,490,1510,3840,3390,3860,3241
380,320,260,300,1520,4630,4000,4650,4011
Time,Price,%,SD
07/03 10:47,"1,476.84",-0.36,10.51
Base,High,Low,CALL,,PUT,Low,High,Base
5872,0,0,5872,1430,680,570,700,530
4993,4650,4490,4560,1440,850,740,860,670
4155,3850,3670,3700,1450,1060,940,1090,830
3408,3100,2900,2960,1460,1320,1190,1350,1045
2686,2410,2240,2290,1470,1630,1490,1670,1302
2021,1790,1630,1690,1480,2030,1860,2060,1648
1446,1260,1090,1180,1490,2520,2300,2540,2062
984,840,720,780,1500,3110,2820,3150,2592
624,530,450,490,1510,3840,3390,3860,3241
380,320,260,300,1520,4630,4000,4650,4011
Time,Price,%,SD
07/03 10:49,"1,476.84",-0.36,10.51
Base,High,Low,CALL,,PUT,Low,High,Base
5872,0,0,5872,1430,690,570,700,530
4993,4650,4490,4520,1440,860,740,880,670
4155,3850,3670,3730,1450,1070,940,1090,830
3408,3100,2900,2970,1460,1320,1190,1350,1045
2686,2410,2240,2290,1470,1640,1490,1670,1302
2021,1790,1630,1680,1480,2040,1860,2060,1648
1446,1260,1090,1190,1490,2520,2300,2540,2062
984,840,720,790,1500,3100,2820,3150,2592
624,530,450,500,1510,3810,3390,3860,3241
380,320,260,300,1520,4650,4000,4650,4011
Time,Price,%,SD
07/03 10:51,"1,475.30",-0.46,10.51
Base,High,Low,CALL,,PUT,Low,High,Base
5872,0,0,5872,1430,690,570,700,530
4993,4650,4490,4520,1440,860,740,880,670
4155,3850,3670,3730,1450,1070,940,1090,830
3408,3100,2900,2970,1460,1320,1190,1350,1045
2686,2410,2240,2290,1470,1640,1490,1670,1302
2021,1790,1630,1680,1480,2040,1860,2060,1648
1446,1260,1090,1190,1490,2520,2300,2540,2062
984,840,720,790,1500,3100,2820,3150,2592
624,530,450,500,1510,3810,3390,3860,3241
380,320,260,300,1520,4650,4000,4650,4011
Time,Price,%,SD
07/03 10:53,"1,475.30",-0.46,10.51
Base,High,Low,CALL,,PUT,Low,High,Base
5872,0,0,5872,1430,680,570,750,530
4993,4650,4410,4460,1440,860,740,930,670
4155,3850,3600,3660,1450,1060,940,1150,830
3408,3100,2860,2930,1460,1310,1190,1420,1045
2686,2410,2200,2260,1470,1640,1490,1750,1302
2021,1790,1600,1650,1480,2040,1860,2160,1648
1446,1260,1090,1150,1490,2520,2300,2660,2062
984,840,720,760,1500,3120,2820,3290,2592
624,530,450,480,1510,3860,3390,4010,3241
380,320,260,290,1520,4750,4000,4810,4011
Time,Price,%,SD
07/03 10:55,"1,475.77",-0.43,10.51
Base,High,Low,CALL,,PUT,Low,High,Base
5872,0,0,5872,1430,680,570,750,530
4993,4650,4410,4460,1440,860,740,930,670
4155,3850,3600,3660,1450,1060,940,1150,830
3408,3100,2860,2930,1460,1310,1190,1420,1045
2686,2410,2200,2260,1470,1640,1490,1750,1302
2021,1790,1600,1650,1480,2040,1860,2160,1648
1446,1260,1090,1150,1490,2520,2300,2660,2062
984,840,720,760,1500,3120,2820,3290,2592
624,530,450,480,1510,3860,3390,4010,3241
380,320,260,290,1520,4750,4000,4810,4011
Time,Price,%,SD
07/03 10:57,"1,475.77",-0.43,10.51
Base,High,Low,CALL,,PUT,Low,High,Base
5872,0,0,5872,1430,680,570,750,530
4993,4650,4410,4460,1440,860,740,930,670
4155,3850,3600,3660,1450,1060,940,1150,830
3408,3100,2860,2930,1460,1310,1190,1420,1045
2686,2410,2200,2260,1470,1640,1490,1750,1302
2021,1790,1600,1650,1480,2040,1860,2160,1648
1446,1260,1090,1150,1490,2520,2300,2660,2062
984,840,720,760,1500,3120,2820,3290,2592
624,530,450,480,1510,3860,3390,4010,3241
380,320,260,290,1520,4750,4000,4810,4011
Time,Price,%,SD
07/03 11:01,"1,475.24",-0.46,10.51
Base,High,Low,CALL,,PUT,Low,High,Base
5872,0,0,5872,1430,700,570,750,530
4993,4650,4410,4460,1440,880,740,930,670
4155,3850,3600,3650,1450,1080,940,1150,830
3408,3100,2860,2940,1460,1360,1190,1420,1045
2686,2410,2200,2240,1470,1680,1490,1750,1302
2021,1790,1600,1650,1480,2100,1860,2160,1648
1446,1260,1090,1150,1490,2580,2300,2660,2062
984,840,720,760,1500,3160,2820,3290,2592
624,530,450,470,1510,3890,3390,4010,3241
380,320,260,280,1520,4700,4000,4810,4011
Time,Price,%,SD
07/03 11:03,"1,475.24",-0.46,10.51
Base,High,Low,CALL,,PUT,Low,High,Base
5872,0,0,5872,1430,730,570,750,530
4993,4650,4410,4390,1440,910,740,930,670
4155,3850,3600,3610,1450,1120,940,1150,830
3408,3100,2860,2900,1460,1390,1190,1420,1045
2686,2410,2200,2220,1470,1720,1490,1750,1302
2021,1790,1600,1630,1480,2120,1860,2160,1648
1446,1260,1090,1140,1490,2630,2300,2660,2062
984,840,720,750,1500,3240,2820,3290,2592
624,530,450,460,1510,3930,3390,4010,3241
380,320,260,280,1520,4790,4000,4810,4011
Time,Price,%,SD
07/03 11:05,"1,475.00",-0.48,10.51
Base,High,Low,CALL,,PUT,Low,High,Base
5872,0,0,5872,1430,730,570,750,530
4993,4650,4390,4390,1440,910,740,930,670
4155,3850,3600,3610,1450,1120,940,1150,830
3408,3100,2860,2900,1460,1390,1190,1420,1045
2686,2410,2200,2220,1470,1720,1490,1750,1302
2021,1790,1600,1630,1480,2120,1860,2160,1648
1446,1260,1090,1140,1490,2630,2300,2660,2062
984,840,720,750,1500,3240,2820,3290,2592
624,530,450,460,1510,3930,3390,4010,3241
380,320,260,280,1520,4790,4000,4810,4011
Time,Price,%,SD
07/03 11:07,"1,475.00",-0.48,10.51
Base,High,Low,CALL,,PUT,Low,High,Base
5872,0,0,5872,1430,730,570,750,530
4993,4650,4390,4430,1440,900,740,930,670
4155,3850,3600,3650,1450,1110,940,1150,830
3408,3100,2860,2920,1460,1360,1190,1420,1045
2686,2410,2200,2240,1470,1700,1490,1750,1302
2021,1790,1600,1640,1480,2090,1860,2160,1648
1446,1260,1090,1140,1490,2580,2300,2660,2062
984,840,720,750,1500,3210,2820,3290,2592
624,530,450,470,1510,3910,3390,4010,3241
380,320,260,290,1520,4680,4000,4810,4011
Time,Price,%,SD
07/03 11:11,"1,475.33",-0.46,10.51
Base,High,Low,CALL,,PUT,Low,High,Base
5872,0,0,5872,1430,730,570,750,530
4993,4650,4390,4430,1440,900,740,930,670
4155,3850,3600,3650,1450,1110,940,1150,830
3408,3100,2860,2920,1460,1360,1190,1420,1045
2686,2410,2200,2240,1470,1700,1490,1750,1302
2021,1790,1600,1640,1480,2090,1860,2160,1648
1446,1260,1090,1140,1490,2580,2300,2660,2062
984,840,720,750,1500,3210,2820,3290,2592
624,530,450,470,1510,3910,3390,4010,3241
380,320,260,290,1520,4680,4000,4810,4011
Time,Price,%,SD
07/03 11:13,"1,475.33",-0.46,10.51
Base,High,Low,CALL,,PUT,Low,High,Base
5872,0,0,5872,1430,730,570,750,530
4993,4650,4390,4430,1440,900,740,930,670
4155,3850,3600,3650,1450,1100,940,1150,830
3408,3100,2860,2940,1460,1350,1190,1420,1045
2686,2410,2200,2240,1470,1680,1490,1750,1302
2021,1790,1600,1650,1480,2090,1860,2160,1648
1446,1260,1090,1150,1490,2580,2300,2660,2062
984,840,720,760,1500,3190,2820,3290,2592
624,530,450,470,1510,3910,3390,4010,3241
380,320,260,290,1520,4710,4000,4810,4011
Time,Price,%,SD
07/03 11:15,"1,475.57",-0.44,10.51
Base,High,Low,CALL,,PUT,Low,High,Base
5872,0,0,5872,1430,730,570,750,530
4993,4650,4390,4430,1440,900,740,930,670
4155,3850,3600,3650,1450,1100,940,1150,830
3408,3100,2860,2940,1460,1350,1190,1420,1045
2686,2410,2200,2240,1470,1680,1490,1750,1302
2021,1790,1600,1650,1480,2090,1860,2160,1648
1446,1260,1090,1150,1490,2580,2300,2660,2062
984,840,720,760,1500,3190,2820,3290,2592
624,530,450,470,1510,3910,3390,4010,3241
380,320,260,290,1520,4710,4000,4810,4011
Time,Price,%,SD
07/03 11:17,"1,475.57",-0.44,10.51
Base,High,Low,CALL,,PUT,Low,High,Base
5872,0,0,5872,1430,730,570,750,530
4993,4650,4390,4430,1440,900,740,930,670
4155,3850,3600,3650,1450,1100,940,1150,830
3408,3100,2860,2940,1460,1350,1190,1420,1045
2686,2410,2200,2240,1470,1680,1490,1750,1302
2021,1790,1600,1650,1480,2090,1860,2160,1648
1446,1260,1090,1150,1490,2580,2300,2660,2062
984,840,720,760,1500,3190,2820,3290,2592
624,530,450,470,1510,3910,3390,4010,3241
380,320,260,290,1520,4710,4000,4810,4011
Time,Price,%,SD
07/03 11:19,"1,475.57",-0.44,10.51
Base,High,Low,CALL,,PUT,Low,High,Base
5872,0,0,5320,1430,690,570,750,530
4993,4650,4390,4460,1440,850,740,930,670
4155,3850,3600,3690,1450,1050,940,1150,830
3408,3100,2860,2960,1460,1300,1190,1420,1045
2686,2410,2200,2280,1470,1620,1490,1750,1302
2021,1790,1600,1670,1480,2010,1860,2160,1648
1446,1260,1090,1160,1490,2550,2300,2660,2062
984,840,720,770,1500,3120,2820,3290,2592
624,530,450,480,1510,3840,3390,4010,3241
380,320,260,290,1520,4640,4000,4810,4011
Time,Price,%,SD
07/03 11:21,"1,475.75",-0.43,10.51
Base,High,Low,CALL,,PUT,Low,High,Base
5872,5360,5280,5320,1430,690,570,750,530
4993,4650,4390,4460,1440,850,740,930,670
4155,3850,3600,3690,1450,1050,940,1150,830
3408,3100,2860,2960,1460,1300,1190,1420,1045
2686,2410,2200,2280,1470,1620,1490,1750,1302
2021,1790,1600,1670,1480,2010,1860,2160,1648
1446,1260,1090,1160,1490,2550,2300,2660,2062
984,840,720,770,1500,3120,2820,3290,2592
624,530,450,480,1510,3840,3390,4010,3241
380,320,260,290,1520,4640,4000,4810,4011
Time,Price,%,SD
07/03 11:23,"1,475.75",-0.43,10.51
