Time,Price,%,SD
12/03 09:25,"1,495.72",0.08,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5090,5160,1450,300,260,310,360
3959,4380,4220,4300,1460,410,360,420,478
3156,3580,3370,3420,1470,540,480,570,641
2405,2760,2550,2620,1480,740,660,770,864
1718,2010,1840,1900,1490,1050,920,1080,1184
1160,1390,1250,1320,1500,1450,1300,1500,1622
734,890,790,850,1510,1980,1800,2010,2206
440,550,490,520,1520,2640,2490,2720,2908
260,330,290,310,1530,3440,3230,3490,3748
146,190,165,185,1540,4300,4100,4380,4608
Time,Price,%,SD
12/03 11:51,"1,499.04",0.30,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5090,5160,1450,300,260,310,360
3959,4380,4220,4300,1460,410,360,420,478
3156,3580,3370,3420,1470,540,480,570,641
2405,2760,2550,2620,1480,740,660,770,864
1718,2010,1840,1900,1490,1050,920,1080,1184
1160,1390,1250,1320,1500,1450,1300,1500,1622
734,890,790,850,1510,1980,1800,2010,2206
440,550,490,520,1520,2640,2490,2720,2908
260,330,290,310,1530,3440,3230,3490,3748
146,190,165,185,1540,4300,4100,4380,4608
Time,Price,%,SD
12/03 11:53,"1,499.04",0.30,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5090,5150,1450,300,260,310,360
3959,4380,4220,4300,1460,410,360,420,478
3156,3580,3370,3420,1470,540,480,570,641
2405,2760,2550,2620,1480,750,660,770,864
1718,2010,1840,1920,1490,1050,920,1080,1184
1160,1390,1250,1320,1500,1440,1300,1500,1622
734,890,790,850,1510,1980,1800,2010,2206
440,550,490,530,1520,2640,2490,2720,2908
260,330,290,320,1530,3440,3230,3490,3748
146,190,165,190,1540,4310,4100,4380,4608
Time,Price,%,SD
12/03 11:55,"1,499.04",0.30,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5090,5150,1450,300,260,310,360
3959,4380,4220,4300,1460,410,360,420,478
3156,3580,3370,3420,1470,540,480,570,641
2405,2760,2550,2620,1480,750,660,770,864
1718,2010,1840,1920,1490,1050,920,1080,1184
1160,1390,1250,1320,1500,1440,1300,1500,1622
734,890,790,850,1510,1980,1800,2010,2206
440,550,490,530,1520,2640,2490,2720,2908
260,330,290,320,1530,3440,3230,3490,3748
146,190,165,190,1540,4310,4100,4380,4608
Time,Price,%,SD
12/03 11:57,"1,499.04",0.30,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5090,5150,1450,300,260,310,360
3959,4380,4220,4300,1460,400,360,420,478
3156,3580,3370,3420,1470,540,480,570,641
2405,2760,2550,2620,1480,760,660,770,864
1718,2010,1840,1920,1490,1050,920,1080,1184
1160,1390,1250,1310,1500,1460,1300,1500,1622
734,890,790,850,1510,1990,1800,2010,2206
440,550,490,530,1520,2660,2490,2720,2908
260,330,290,320,1530,3440,3230,3490,3748
146,190,165,185,1540,4330,4100,4380,4608
Time,Price,%,SD
12/03 11:59,"1,499.04",0.30,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5090,5150,1450,300,260,310,360
3959,4380,4220,4300,1460,400,360,420,478
3156,3580,3370,3420,1470,540,480,570,641
2405,2760,2550,2620,1480,760,660,770,864
1718,2010,1840,1920,1490,1050,920,1080,1184
1160,1390,1250,1310,1500,1460,1300,1500,1622
734,890,790,850,1510,1990,1800,2010,2206
440,550,490,530,1520,2660,2490,2720,2908
260,330,290,320,1530,3440,3230,3490,3748
146,190,165,185,1540,4330,4100,4380,4608
Time,Price,%,SD
12/03 12:01,"1,498.14",0.24,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5090,5150,1450,300,260,310,360
3959,4380,4220,4300,1460,400,360,420,478
3156,3580,3370,3420,1470,540,480,570,641
2405,2760,2550,2620,1480,760,660,770,864
1718,2010,1840,1920,1490,1050,920,1080,1184
1160,1390,1250,1310,1500,1460,1300,1500,1622
734,890,790,850,1510,1990,1800,2010,2206
440,550,490,530,1520,2660,2490,2720,2908
260,330,290,320,1530,3440,3230,3490,3748
146,190,165,185,1540,4330,4100,4380,4608
Time,Price,%,SD
12/03 12:05,"1,497.96",0.23,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5090,5150,1450,310,260,310,360
3959,4380,4220,4300,1460,410,360,420,478
3156,3580,3370,3380,1470,560,480,570,641
2405,2760,2550,2590,1480,770,660,780,864
1718,2010,1840,1870,1490,1070,920,1080,1184
1160,1390,1250,1280,1500,1480,1300,1500,1622
734,890,790,840,1510,2020,1800,2020,2206
440,550,490,520,1520,2690,2490,2720,2908
260,330,290,320,1530,3510,3230,3510,3748
146,190,165,185,1540,4340,4100,4380,4608
Time,Price,%,SD
12/03 12:07,"1,497.96",0.23,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5090,5150,1450,310,260,310,360
3959,4380,4220,4300,1460,410,360,420,478
3156,3580,3370,3350,1470,560,480,570,641
2405,2760,2550,2560,1480,770,660,780,864
1718,2010,1840,1860,1490,1070,920,1080,1184
1160,1390,1250,1280,1500,1480,1300,1500,1622
734,890,790,820,1510,2010,1800,2020,2206
440,550,490,520,1520,2690,2490,2720,2908
260,330,290,310,1530,3510,3230,3510,3748
146,190,165,185,1540,4380,4100,4380,4608
Time,Price,%,SD
12/03 12:11,"1,497.66",0.21,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5090,5150,1450,310,260,310,360
3959,4380,4220,4300,1460,410,360,420,478
3156,3580,3350,3350,1470,560,480,570,641
2405,2760,2550,2560,1480,770,660,780,864
1718,2010,1840,1860,1490,1070,920,1080,1184
1160,1390,1250,1280,1500,1480,1300,1500,1622
734,890,790,820,1510,2010,1800,2020,2206
440,550,490,520,1520,2690,2490,2720,2908
260,330,290,310,1530,3510,3230,3510,3748
146,190,165,185,1540,4380,4100,4380,4608
Time,Price,%,SD
12/03 12:15,"1,497.66",0.21,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5040,5040,1450,310,260,310,360
3959,4380,4200,4200,1460,420,360,420,478
3156,3580,3340,3340,1470,560,480,570,641
2405,2760,2550,2550,1480,780,660,780,864
1718,2010,1820,1820,1490,1080,920,1080,1184
1160,1390,1240,1250,1500,1490,1300,1500,1622
734,890,790,800,1510,2050,1800,2050,2206
440,550,490,490,1520,2730,2490,2740,2908
260,330,290,300,1530,3540,3230,3540,3748
146,190,165,175,1540,4380,4100,4380,4608
Time,Price,%,SD
12/03 12:17,"1,497.90",0.23,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5040,5040,1450,310,260,310,360
3959,4380,4200,4200,1460,420,360,420,478
3156,3580,3340,3340,1470,560,480,570,641
2405,2760,2550,2550,1480,780,660,780,864
1718,2010,1820,1820,1490,1080,920,1080,1184
1160,1390,1240,1250,1500,1490,1300,1500,1622
734,890,790,800,1510,2050,1800,2050,2206
440,550,490,490,1520,2730,2490,2740,2908
260,330,290,300,1530,3540,3230,3540,3748
146,190,165,175,1540,4380,4100,4380,4608
Time,Price,%,SD
12/03 12:19,"1,497.90",0.23,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5040,5040,1450,310,260,310,360
3959,4380,4200,4200,1460,410,360,420,478
3156,3580,3320,3340,1470,560,480,570,641
2405,2760,2520,2550,1480,760,660,780,864
1718,2010,1820,1840,1490,1060,920,1080,1184
1160,1390,1240,1270,1500,1480,1300,1500,1622
734,890,790,810,1510,2030,1800,2050,2206
440,550,490,510,1520,2730,2490,2740,2908
260,330,290,300,1530,3490,3230,3540,3748
146,190,165,180,1540,4380,4100,4380,4608
Time,Price,%,SD
12/03 12:23,"1,498.72",0.28,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5040,5040,1450,310,260,310,360
3959,4380,4200,4200,1460,410,360,420,478
3156,3580,3320,3340,1470,560,480,570,641
2405,2760,2520,2550,1480,760,660,780,864
1718,2010,1820,1840,1490,1060,920,1080,1184
1160,1390,1240,1270,1500,1480,1300,1500,1622
734,890,790,810,1510,2030,1800,2050,2206
440,550,490,510,1520,2730,2490,2740,2908
260,330,290,300,1530,3490,3230,3540,3748
146,190,165,180,1540,4380,4100,4380,4608
Time,Price,%,SD
12/03 12:25,"1,499.10",0.31,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5040,5140,1450,300,260,310,360
3959,4380,4200,4260,1460,400,360,420,478
3156,3580,3320,3410,1470,540,480,570,641
2405,2760,2520,2630,1480,740,660,780,864
1718,2010,1820,1900,1490,1030,920,1080,1184
1160,1390,1240,1300,1500,1430,1300,1500,1622
734,890,790,840,1510,1970,1800,2050,2206
440,550,490,520,1520,2650,2490,2740,2908
260,330,290,310,1530,3450,3230,3540,3748
146,190,165,185,1540,4310,4100,4380,4608
Time,Price,%,SD
12/03 12:27,"1,499.10",0.31,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5040,5170,1450,300,260,310,360
3959,4380,4200,4260,1460,390,360,420,478
3156,3580,3320,3410,1470,540,480,570,641
2405,2760,2520,2610,1480,740,660,780,864
1718,2010,1820,1900,1490,1030,920,1080,1184
1160,1390,1240,1310,1500,1430,1300,1500,1622
734,890,790,840,1510,1970,1800,2050,2206
440,550,490,520,1520,2650,2490,2740,2908
260,330,290,310,1530,3450,3230,3540,3748
146,190,165,185,1540,4310,4100,4380,4608
Time,Price,%,SD
12/03 12:29,"1,499.10",0.31,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5040,5170,1450,300,260,310,360
3959,4380,4200,4260,1460,390,360,420,478
3156,3580,3320,3410,1470,540,480,570,641
2405,2760,2520,2610,1480,740,660,780,864
1718,2010,1820,1900,1490,1030,920,1080,1184
1160,1390,1240,1310,1500,1430,1300,1500,1622
734,890,790,840,1510,1970,1800,2050,2206
440,550,490,520,1520,2650,2490,2740,2908
260,330,290,310,1530,3450,3230,3540,3748
146,190,165,185,1540,4310,4100,4380,4608
Time,Price,%,SD
12/03 12:31,"1,498.80",0.29,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5040,5170,1450,300,260,310,360
3959,4380,4200,4260,1460,390,360,420,478
3156,3580,3320,3410,1470,540,480,570,641
2405,2760,2520,2610,1480,740,660,780,864
1718,2010,1820,1900,1490,1030,920,1080,1184
1160,1390,1240,1310,1500,1430,1300,1500,1622
734,890,790,840,1510,1970,1800,2050,2206
440,550,490,520,1520,2650,2490,2740,2908
260,330,290,310,1530,3450,3230,3540,3748
146,190,165,185,1540,4310,4100,4380,4608
Time,Price,%,SD
12/03 12:33,"1,498.80",0.29,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5040,5170,1450,300,260,310,360
3959,4380,4200,4260,1460,390,360,420,478
3156,3580,3320,3410,1470,540,480,570,641
2405,2760,2520,2610,1480,740,660,780,864
1718,2010,1820,1900,1490,1030,920,1080,1184
1160,1390,1240,1310,1500,1430,1300,1500,1622
734,890,790,840,1510,1970,1800,2050,2206
440,550,490,520,1520,2650,2490,2740,2908
260,330,290,310,1530,3450,3230,3540,3748
146,190,165,185,1540,4310,4100,4380,4608
Time,Price,%,SD
12/03 12:35,"1,498.98",0.30,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5040,5180,1450,290,260,310,360
3959,4380,4200,4260,1460,390,360,420,478
3156,3580,3320,3430,1470,540,480,570,641
2405,2760,2520,2620,1480,730,660,780,864
1718,2010,1820,1910,1490,1030,920,1080,1184
1160,1390,1240,1310,1500,1400,1300,1500,1622
734,890,790,860,1510,1940,1800,2050,2206
440,550,490,530,1520,2620,2490,2740,2908
260,330,290,320,1530,3400,3230,3540,3748
146,190,165,185,1540,4310,4100,4380,4608
Time,Price,%,SD
12/03 12:37,"1,498.98",0.30,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5040,5180,1450,290,260,310,360
3959,4380,4200,4260,1460,390,360,420,478
3156,3580,3320,3430,1470,530,480,570,641
2405,2760,2520,2630,1480,730,660,780,864
1718,2010,1820,1910,1490,1020,920,1080,1184
1160,1390,1240,1320,1500,1430,1300,1500,1622
734,890,790,850,1510,1960,1800,2050,2206
440,550,490,530,1520,2640,2490,2740,2908
260,330,290,320,1530,3430,3230,3540,3748
146,190,165,190,1540,4310,4100,4380,4608
Time,Price,%,SD
12/03 12:39,"1,498.98",0.30,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5040,5180,1450,290,260,310,360
3959,4380,4200,4260,1460,390,360,420,478
3156,3580,3320,3430,1470,530,480,570,641
2405,2760,2520,2630,1480,730,660,780,864
1718,2010,1820,1910,1490,1020,920,1080,1184
1160,1390,1240,1320,1500,1430,1300,1500,1622
734,890,790,850,1510,1960,1800,2050,2206
440,550,490,530,1520,2640,2490,2740,2908
260,330,290,320,1530,3430,3230,3540,3748
146,190,165,190,1540,4310,4100,4380,4608
Time,Price,%,SD
12/03 12:41,"1,499.36",0.33,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5040,5180,1450,290,260,310,360
3959,4380,4200,4260,1460,390,360,420,478
3156,3580,3320,3430,1470,530,480,570,641
2405,2760,2520,2630,1480,730,660,780,864
1718,2010,1820,1910,1490,1020,920,1080,1184
1160,1390,1240,1320,1500,1430,1300,1500,1622
734,890,790,850,1510,1960,1800,2050,2206
440,550,490,530,1520,2640,2490,2740,2908
260,330,290,320,1530,3430,3230,3540,3748
146,190,165,190,1540,4310,4100,4380,4608
Time,Price,%,SD
12/03 12:43,"1,499.36",0.33,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5040,5190,1450,290,260,310,360
3959,4380,4200,4260,1460,390,360,420,478
3156,3580,3320,3430,1470,530,480,570,641
2405,2760,2520,2630,1480,730,660,780,864
1718,2010,1820,1920,1490,1020,920,1080,1184
1160,1390,1240,1320,1500,1420,1300,1500,1622
734,890,790,850,1510,1960,1800,2050,2206
440,550,490,530,1520,2630,2490,2740,2908
260,330,290,330,1530,3430,3230,3540,3748
146,195,165,195,1540,4310,4100,4380,4608
Time,Price,%,SD
12/03 12:47,"1,498.89",0.29,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5040,5190,1450,290,260,310,360
3959,4380,4200,4260,1460,390,360,420,478
3156,3580,3320,3410,1470,530,480,570,641
2405,2760,2520,2620,1480,740,660,780,864
1718,2010,1820,1910,1490,1020,920,1080,1184
1160,1390,1240,1320,1500,1430,1300,1500,1622
734,890,790,850,1510,1960,1800,2050,2206
440,550,490,530,1520,2640,2490,2740,2908
260,330,290,330,1530,3430,3230,3540,3748
146,195,165,195,1540,4310,4100,4380,4608
Time,Price,%,SD
12/03 12:49,"1,498.89",0.29,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5040,5190,1450,290,260,310,360
3959,4380,4200,4260,1460,390,360,420,478
3156,3580,3320,3410,1470,530,480,570,641
2405,2760,2520,2620,1480,740,660,780,864
1718,2010,1820,1910,1490,1020,920,1080,1184
1160,1390,1240,1320,1500,1430,1300,1500,1622
734,890,790,850,1510,1960,1800,2050,2206
440,550,490,530,1520,2640,2490,2740,2908
260,330,290,330,1530,3430,3230,3540,3748
146,195,165,195,1540,4310,4100,4380,4608
Time,Price,%,SD
12/03 12:51,"1,498.79",0.29,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5040,5190,1450,290,260,310,360
3959,4380,4200,4260,1460,390,360,420,478
3156,3580,3320,3410,1470,530,480,570,641
2405,2760,2520,2620,1480,740,660,780,864
1718,2010,1820,1910,1490,1020,920,1080,1184
1160,1390,1240,1320,1500,1430,1300,1500,1622
734,890,790,850,1510,1960,1800,2050,2206
440,550,490,530,1520,2640,2490,2740,2908
260,330,290,330,1530,3430,3230,3540,3748
146,195,165,195,1540,4310,4100,4380,4608
Time,Price,%,SD
12/03 12:57,"1,498.48",0.27,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5040,5190,1450,290,260,310,360
3959,4380,4200,4260,1460,390,360,420,478
3156,3580,3320,3410,1470,540,480,570,641
2405,2760,2520,2630,1480,740,660,780,864
1718,2010,1820,1910,1490,1030,920,1080,1184
1160,1390,1240,1310,1500,1430,1300,1500,1622
734,890,790,850,1510,1960,1800,2050,2206
440,550,490,530,1520,2650,2490,2740,2908
260,330,290,330,1530,3440,3230,3540,3748
146,200,165,195,1540,4310,4100,4380,4608
Time,Price,%,SD
12/03 12:59,"1,498.48",0.27,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5040,5190,1450,290,260,310,360
3959,4380,4200,4260,1460,390,360,420,478
3156,3580,3320,3410,1470,540,480,570,641
2405,2760,2520,2630,1480,740,660,780,864
1718,2010,1820,1910,1490,1030,920,1080,1184
1160,1390,1240,1310,1500,1430,1300,1500,1622
734,890,790,850,1510,1960,1800,2050,2206
440,550,490,530,1520,2650,2490,2740,2908
260,330,290,330,1530,3440,3230,3540,3748
146,200,165,195,1540,4310,4100,4380,4608
Time,Price,%,SD
12/03 13:01,"1,499.15",0.31,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5040,5190,1450,290,260,310,360
3959,4380,4200,4260,1460,390,360,420,478
3156,3580,3320,3410,1470,540,480,570,641
2405,2760,2520,2630,1480,740,660,780,864
1718,2010,1820,1910,1490,1030,920,1080,1184
1160,1390,1240,1310,1500,1430,1300,1500,1622
734,890,790,850,1510,1960,1800,2050,2206
440,550,490,530,1520,2650,2490,2740,2908
260,330,290,330,1530,3440,3230,3540,3748
146,200,165,195,1540,4310,4100,4380,4608
Time,Price,%,SD
12/03 13:03,"1,499.15",0.31,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5040,5190,1450,290,260,310,360
3959,4380,4200,4260,1460,390,360,420,478
3156,3580,3320,3410,1470,540,480,570,641
2405,2760,2520,2630,1480,740,660,780,864
1718,2010,1820,1910,1490,1030,920,1080,1184
1160,1390,1240,1310,1500,1430,1300,1500,1622
734,890,790,850,1510,1960,1800,2050,2206
440,550,490,530,1520,2650,2490,2740,2908
260,330,290,330,1530,3440,3230,3540,3748
146,200,165,195,1540,4310,4100,4380,4608
Time,Price,%,SD
12/03 13:05,"1,498.86",0.29,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5040,5210,1450,290,260,310,360
3959,4380,4200,4300,1460,390,360,420,478
3156,3580,3320,3410,1470,520,480,570,641
2405,2760,2520,2630,1480,720,660,780,864
1718,2010,1820,1930,1490,1000,920,1080,1184
1160,1390,1240,1320,1500,1400,1300,1500,1622
734,890,790,860,1510,1960,1800,2050,2206
440,550,490,540,1520,2640,2490,2740,2908
260,330,290,330,1530,3440,3230,3540,3748
146,200,165,195,1540,4310,4100,4380,4608
Time,Price,%,SD
12/03 13:07,"1,498.86",0.29,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5040,5190,1450,290,260,310,360
3959,4380,4200,4300,1460,380,360,420,478
3156,3580,3320,3410,1470,520,480,570,641
2405,2760,2520,2640,1480,720,660,780,864
1718,2010,1820,1920,1490,1010,920,1080,1184
1160,1390,1240,1320,1500,1410,1300,1500,1622
734,890,790,870,1510,1950,1800,2050,2206
440,550,490,540,1520,2630,2490,2740,2908
260,330,290,330,1530,3390,3230,3540,3748
146,200,165,195,1540,4270,4100,4380,4608
Time,Price,%,SD
12/03 13:11,"1,498.87",0.29,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5040,5190,1450,290,260,310,360
3959,4380,4200,4300,1460,380,360,420,478
3156,3580,3320,3410,1470,520,480,570,641
2405,2760,2520,2640,1480,720,660,780,864
1718,2010,1820,1920,1490,1010,920,1080,1184
1160,1390,1240,1320,1500,1410,1300,1500,1622
734,890,790,870,1510,1950,1800,2050,2206
440,550,490,540,1520,2630,2490,2740,2908
260,330,290,330,1530,3390,3230,3540,3748
146,200,165,195,1540,4270,4100,4380,4608
Time,Price,%,SD
12/03 13:13,"1,498.87",0.29,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5040,5190,1450,290,260,310,360
3959,4380,4200,4300,1460,380,360,420,478
3156,3580,3320,3410,1470,520,480,570,641
2405,2760,2520,2640,1480,720,660,780,864
1718,2010,1820,1920,1490,1010,920,1080,1184
1160,1390,1240,1320,1500,1410,1300,1500,1622
734,890,790,870,1510,1950,1800,2050,2206
440,550,490,540,1520,2630,2490,2740,2908
260,330,290,330,1530,3390,3230,3540,3748
146,200,165,195,1540,4270,4100,4380,4608
Time,Price,%,SD
12/03 13:15,"1,498.86",0.29,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5040,5190,1450,290,260,310,360
3959,4380,4200,4300,1460,380,360,420,478
3156,3580,3320,3410,1470,520,480,570,641
2405,2760,2520,2620,1480,720,660,780,864
1718,2010,1820,1920,1490,1010,920,1080,1184
1160,1390,1240,1320,1500,1420,1300,1500,1622
734,890,790,860,1510,1950,1800,2050,2206
440,550,490,540,1520,2630,2490,2740,2908
260,330,290,330,1530,3410,3230,3540,3748
146,200,165,190,1540,4270,4100,4380,4608
Time,Price,%,SD
12/03 13:19,"1,498.86",0.29,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5040,5200,1450,290,260,310,360
3959,4380,4200,4300,1460,380,360,420,478
3156,3580,3320,3410,1470,520,480,570,641
2405,2760,2520,2620,1480,720,660,780,864
1718,2010,1820,1910,1490,1010,920,1080,1184
1160,1390,1240,1320,1500,1420,1300,1500,1622
734,890,790,860,1510,1960,1800,2050,2206
440,550,490,540,1520,2630,2490,2740,2908
260,330,290,330,1530,3420,3230,3540,3748
146,200,165,195,1540,4270,4100,4380,4608
Time,Price,%,SD
12/03 13:21,"1,498.68",0.28,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5040,5200,1450,290,260,310,360
3959,4380,4200,4300,1460,380,360,420,478
3156,3580,3320,3410,1470,520,480,570,641
2405,2760,2520,2620,1480,720,660,780,864
1718,2010,1820,1910,1490,1010,920,1080,1184
1160,1390,1240,1320,1500,1420,1300,1500,1622
734,890,790,860,1510,1960,1800,2050,2206
440,550,490,540,1520,2630,2490,2740,2908
260,330,290,330,1530,3420,3230,3540,3748
146,200,165,195,1540,4270,4100,4380,4608
Time,Price,%,SD
12/03 13:23,"1,498.68",0.28,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5040,5160,1450,300,260,310,360
3959,4380,4200,4300,1460,400,360,420,478
3156,3580,3320,3380,1470,540,480,570,641
2405,2760,2520,2600,1480,750,660,780,864
1718,2010,1820,1890,1490,1050,920,1080,1184
1160,1390,1240,1300,1500,1460,1300,1500,1622
734,890,790,840,1510,2010,1800,2050,2206
440,550,490,530,1520,2660,2490,2740,2908
260,330,290,330,1530,3480,3230,3540,3748
146,200,165,195,1540,4270,4100,4380,4608
Time,Price,%,SD
12/03 13:25,"1,498.68",0.28,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5040,5160,1450,300,260,310,360
3959,4380,4200,4300,1460,400,360,420,478
3156,3580,3320,3380,1470,540,480,570,641
2405,2760,2520,2600,1480,750,660,780,864
1718,2010,1820,1890,1490,1050,920,1080,1184
1160,1390,1240,1300,1500,1460,1300,1500,1622
734,890,790,840,1510,2010,1800,2050,2206
440,550,490,530,1520,2660,2490,2740,2908
260,330,290,330,1530,3480,3230,3540,3748
146,200,165,195,1540,4270,4100,4380,4608
Time,Price,%,SD
12/03 13:27,"1,499.01",0.30,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5040,5160,1450,300,260,310,360
3959,4380,4200,4300,1460,400,360,420,478
3156,3580,3320,3380,1470,540,480,570,641
2405,2760,2520,2600,1480,750,660,780,864
1718,2010,1820,1890,1490,1050,920,1080,1184
1160,1390,1240,1300,1500,1460,1300,1500,1622
734,890,790,840,1510,2010,1800,2050,2206
440,550,490,530,1520,2660,2490,2740,2908
260,330,290,330,1530,3480,3230,3540,3748
146,200,165,195,1540,4270,4100,4380,4608
Time,Price,%,SD
12/03 13:29,"1,499.01",0.30,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5040,5170,1450,300,260,310,360
3959,4380,4200,4300,1460,400,360,420,478
3156,3580,3320,3400,1470,540,480,570,641
2405,2760,2520,2610,1480,750,660,780,864
1718,2010,1820,1890,1490,1050,920,1080,1184
1160,1390,1240,1320,1500,1450,1300,1500,1622
734,890,790,860,1510,2000,1800,2050,2206
440,550,490,540,1520,2670,2490,2740,2908
260,330,290,330,1530,3480,3230,3540,3748
146,200,165,195,1540,4270,4100,4380,4608
Time,Price,%,SD
12/03 13:31,"1,498.82",0.29,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5040,5170,1450,300,260,310,360
3959,4380,4200,4300,1460,400,360,420,478
3156,3580,3320,3400,1470,540,480,570,641
2405,2760,2520,2610,1480,750,660,780,864
1718,2010,1820,1890,1490,1050,920,1080,1184
1160,1390,1240,1320,1500,1450,1300,1500,1622
734,890,790,860,1510,2000,1800,2050,2206
440,550,490,540,1520,2670,2490,2740,2908
260,330,290,330,1530,3480,3230,3540,3748
146,200,165,195,1540,4270,4100,4380,4608
Time,Price,%,SD
12/03 13:33,"1,498.82",0.29,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5040,5170,1450,300,260,310,360
3959,4380,4200,4300,1460,400,360,420,478
3156,3580,3320,3460,1470,540,480,570,641
2405,2760,2520,2620,1480,750,660,780,864
1718,2010,1820,1920,1490,1040,920,1080,1184
1160,1390,1240,1320,1500,1450,1300,1500,1622
734,900,790,860,1510,2000,1800,2050,2206
440,550,490,540,1520,2680,2490,2740,2908
260,340,290,330,1530,3470,3230,3540,3748
146,200,165,200,1540,4260,4100,4380,4608
Time,Price,%,SD
12/03 13:35,"1,498.82",0.29,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5040,5170,1450,300,260,310,360
3959,4380,4200,4300,1460,400,360,420,478
3156,3580,3320,3460,1470,540,480,570,641
2405,2760,2520,2620,1480,750,660,780,864
1718,2010,1820,1920,1490,1040,920,1080,1184
1160,1390,1240,1320,1500,1450,1300,1500,1622
734,900,790,860,1510,2000,1800,2050,2206
440,550,490,540,1520,2680,2490,2740,2908
260,340,290,330,1530,3470,3230,3540,3748
146,200,165,200,1540,4260,4100,4380,4608
Time,Price,%,SD
12/03 13:37,"1,497.83",0.22,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5040,5160,1450,300,260,310,360
3959,4380,4200,4230,1460,410,360,420,478
3156,3580,3320,3370,1470,560,480,570,641
2405,2760,2520,2590,1480,770,660,780,864
1718,2010,1820,1890,1490,1070,920,1080,1184
1160,1390,1240,1310,1500,1470,1300,1500,1622
734,900,790,850,1510,2030,1800,2050,2206
440,550,490,540,1520,2760,2490,2740,2908
260,340,290,330,1530,3500,3230,3540,3748
146,200,165,195,1540,4260,4100,4380,4608
Time,Price,%,SD
12/03 13:41,"1,498.30",0.25,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
4875,5300,5040,5160,1450,300,260,310,360
3959,4380,4200,4230,1460,410,360,420,478
3156,0,0,3370,1470,560,480,580,641
2405,2760,2520,2590,1480,770,660,790,864
1718,2010,1820,1890,1490,1070,920,1100,1184
1160,1390,1240,1310,1500,1470,1300,1520,1622
734,900,790,850,1510,2030,1800,2070,2206
440,550,490,540,1520,2760,2490,2760,2908
260,340,290,330,1530,3500,3230,3560,3748
146,200,165,195,1540,4260,4100,4380,4608
Time,Price,%,SD
12/03 13:43,"1,498.30",0.25,10.57
Base,High,Low,CALL,,PUT,Low,High,Base
