Time,Price,%,SD
22/03 09:25,"1,257.63",-15.22,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
1969,1610,1430,1450,1470,960,730,980,604
1286,1110,840,860,1480,1380,990,1390,870
725,600,430,450,1490,1970,1500,2000,1315
380,310,220,230,1500,2730,2200,2760,1969
195,130,110,115,1510,3630,3100,3600,2868
100,72,60,66,1520,4480,4450,4530,3832
Time,Price,%,SD
22/03 10:05,"1,474.61",-0.59,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
6307,5000,4740,4740,1430,260,200,260,165
4514,0,0,4514,1440,360,250,360,230
3575,3150,2980,2980,1450,500,350,500,302
2788,2440,2170,2170,1460,690,390,690,422
1969,1610,1430,1450,1470,960,730,980,604
1286,1110,840,860,1480,1380,990,1390,870
725,600,430,450,1490,1970,1500,2000,1315
380,310,220,230,1500,2730,2200,2760,1969
195,130,110,115,1510,3600,3100,3600,2868
100,72,60,66,1520,4480,4450,4530,3832
Time,Price,%,SD
22/03 10:07,"1,474.61",-0.59,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
6307,5000,4740,4750,1430,250,200,260,165
4514,0,0,3740,1440,350,250,360,230
3575,3150,2980,2880,1450,480,350,500,302
2788,2440,2170,2100,1460,680,390,690,422
1969,1610,1430,1400,1470,970,730,980,604
1286,1110,840,820,1480,1390,990,1390,870
725,600,400,440,1490,1990,1500,2100,1315
380,310,200,210,1500,2780,2200,2880,1969
195,130,105,115,1510,3630,3100,3750,2868
100,72,58,60,1520,4660,4450,4740,3832
Time,Price,%,SD
22/03 10:15,"1,477.58",-0.39,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
6307,5000,4740,4790,1430,200,190,280,165
4514,3860,3700,3860,1440,280,250,380,230
3575,3150,2870,2970,1450,400,350,530,302
2788,2440,2050,2220,1460,580,390,730,422
1969,1610,1340,1470,1470,840,730,1030,604
1286,1110,790,870,1480,1250,990,1480,870
725,600,400,450,1490,1830,1500,2100,1315
380,310,200,230,1500,2600,2200,2880,1969
195,130,105,115,1510,3510,3100,3750,2868
100,72,58,60,1520,4450,4450,4740,3832
Time,Price,%,SD
22/03 10:17,"1,477.58",-0.39,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
6307,5000,4740,4790,1430,200,190,280,165
4514,3860,3700,3860,1440,280,250,380,230
3575,3150,2870,2970,1450,400,350,530,302
2788,2440,2050,2220,1460,580,390,730,422
1969,1610,1340,1470,1470,840,730,1030,604
1286,1110,790,870,1480,1250,990,1480,870
725,600,400,450,1490,1830,1500,2100,1315
380,310,200,230,1500,2600,2200,2880,1969
195,130,105,115,1510,3510,3100,3750,2868
100,72,58,60,1520,4450,4380,4740,3832
Time,Price,%,SD
22/03 10:19,"1,477.58",-0.39,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
6307,5000,4740,4860,1430,190,190,280,165
4514,3860,3700,3860,1440,260,250,380,230
3575,3150,2870,3070,1450,380,350,530,302
2788,2440,2050,2270,1460,560,390,730,422
1969,1610,1340,1510,1470,800,730,1030,604
1286,1110,790,900,1480,1190,990,1480,870
725,600,400,480,1490,1750,1500,2100,1315
380,310,200,240,1500,2540,2200,2880,1969
195,130,105,120,1510,3390,3100,3750,2868
100,72,58,62,1520,4380,4380,4740,3832
Time,Price,%,SD
22/03 10:21,"1,476.58",-0.46,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
6307,5000,4740,4860,1430,190,180,280,165
4514,4000,3700,3860,1440,260,250,380,230
3575,3150,2870,3070,1450,380,350,530,302
2788,2440,2050,2270,1460,560,390,730,422
1969,1610,1340,1510,1470,800,730,1030,604
1286,1110,790,900,1480,1190,990,1480,870
725,600,400,480,1490,1750,1500,2100,1315
380,310,200,240,1500,2540,2200,2880,1969
195,130,105,120,1510,3390,3100,3750,2868
100,72,58,62,1520,4380,4340,4740,3832
Time,Price,%,SD
22/03 10:23,"1,476.58",-0.46,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
6307,5000,4740,4920,1430,200,180,280,165
4514,4000,3700,4000,1440,280,250,380,230
3575,3150,2870,3060,1450,400,350,530,302
2788,2440,2050,2220,1460,580,390,730,422
1969,1610,1340,1480,1470,840,730,1030,604
1286,1110,790,870,1480,1220,990,1480,870
725,600,400,460,1490,1810,1500,2100,1315
380,310,200,230,1500,2580,2200,2880,1969
195,130,105,120,1510,3450,3100,3750,2868
100,72,58,62,1520,4340,4340,4740,3832
Time,Price,%,SD
22/03 10:25,"1,477.30",-0.41,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
6307,5000,4740,4920,1430,200,180,280,165
4514,4000,3700,4000,1440,280,250,380,230
3575,3150,2870,3060,1450,400,350,530,302
2788,2440,2050,2220,1460,580,390,730,422
1969,1610,1340,1480,1470,840,730,1030,604
1286,1110,790,870,1480,1220,990,1480,870
725,600,400,460,1490,1810,1500,2100,1315
380,310,200,230,1500,2580,2200,2880,1969
195,130,105,120,1510,3450,3100,3750,2868
100,72,58,62,1520,4340,4340,4740,3832
Time,Price,%,SD
22/03 10:37,"1,477.16",-0.42,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
6307,5000,4740,4880,1430,200,180,280,165
4514,4000,3700,3900,1440,280,250,380,230
3575,3150,2870,3070,1450,400,350,530,302
2788,2440,2050,2240,1460,570,390,730,422
1969,1610,1340,1490,1470,830,730,1030,604
1286,1110,790,890,1480,1220,990,1480,870
725,600,400,470,1490,1800,1500,2100,1315
380,310,200,230,1500,2560,2200,2880,1969
195,130,105,120,1510,3450,3100,3750,2868
100,72,58,62,1520,4380,4340,4740,3832
Time,Price,%,SD
22/03 10:39,"1,477.16",-0.42,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
6307,5000,4740,4870,1430,195,180,280,165
4514,4000,3700,3930,1440,290,250,380,230
3575,3150,2870,3050,1450,400,350,530,302
2788,2440,2050,2230,1460,580,390,730,422
1969,1610,1340,1470,1470,830,730,1030,604
1286,1110,790,870,1480,1200,990,1480,870
725,600,400,460,1490,1810,1500,2100,1315
380,310,200,220,1500,2570,2200,2880,1969
195,130,105,115,1510,3460,3100,3750,2868
100,72,58,62,1520,4390,4340,4740,3832
Time,Price,%,SD
22/03 10:41,"1,478.02",-0.36,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
6307,5000,4740,4870,1430,195,180,280,165
4514,4000,3700,3930,1440,290,250,380,230
3575,3150,2870,3050,1450,400,350,530,302
2788,2440,2050,2230,1460,580,390,730,422
1969,1610,1340,1470,1470,830,730,1030,604
1286,1110,790,870,1480,1200,990,1480,870
725,600,400,460,1490,1810,1500,2100,1315
380,310,200,220,1500,2570,2200,2880,1969
195,130,105,115,1510,3460,3100,3750,2868
100,72,58,62,1520,4390,4340,4740,3832
Time,Price,%,SD
22/03 10:43,"1,478.02",-0.36,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
6307,5000,4740,4880,1430,190,180,280,165
4514,4000,3700,3960,1440,260,250,380,230
3575,3150,2870,3120,1450,380,350,530,302
2788,2440,2050,2250,1460,550,390,730,422
1969,1610,1340,1520,1470,790,730,1030,604
1286,1110,790,890,1480,1160,990,1480,870
725,600,400,470,1490,1740,1500,2100,1315
380,310,200,230,1500,2490,2200,2880,1969
195,130,105,115,1510,3390,3100,3750,2868
100,72,58,60,1520,4390,4340,4740,3832
Time,Price,%,SD
22/03 10:44,"1,477.92",-0.37,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
6307,5000,4740,4880,1430,190,180,280,165
4514,4000,3700,3960,1440,260,250,380,230
3575,3150,2870,3120,1450,380,350,530,302
2788,2440,2050,2250,1460,550,390,730,422
1969,1610,1340,1520,1470,790,730,1030,604
1286,1110,790,890,1480,1160,990,1480,870
725,600,400,470,1490,1740,1500,2100,1315
380,310,200,230,1500,2490,2200,2880,1969
195,130,105,115,1510,3390,3100,3750,2868
100,72,58,60,1520,4390,4340,4740,3832
Time,Price,%,SD
22/03 10:47,"1,477.92",-0.37,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
6307,5000,4740,4880,1430,190,180,280,165
4514,4000,3700,3960,1440,260,250,380,230
3575,3150,2870,3120,1450,380,350,530,302
2788,2440,2050,2250,1460,550,390,730,422
1969,1610,1340,1520,1470,790,730,1030,604
1286,1110,790,890,1480,1160,990,1480,870
725,600,400,470,1490,1740,1500,2100,1315
380,310,200,230,1500,2490,2200,2880,1969
195,130,105,115,1510,3390,3100,3750,2868
100,72,58,60,1520,4390,4340,4740,3832
Time,Price,%,SD
22/03 10:51,"1,477.69",-0.39,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
6307,5000,4740,4900,1430,185,180,280,165
4514,4000,3700,3960,1440,260,250,380,230
3575,3150,2870,3080,1450,380,350,530,302
2788,2440,2050,2250,1460,540,390,730,422
1969,1610,1340,1500,1470,780,730,1030,604
1286,1110,790,880,1480,1150,990,1480,870
725,600,400,460,1490,1740,1500,2100,1315
380,310,200,230,1500,2520,2200,2880,1969
195,130,105,115,1510,3400,3100,3750,2868
100,72,58,60,1520,4340,4340,4740,3832
Time,Price,%,SD
22/03 10:53,"1,477.69",-0.39,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
6307,5000,4740,4900,1430,190,180,280,165
4514,4000,3700,3960,1440,260,250,380,230
3575,3150,2870,3090,1450,380,350,530,302
2788,2440,2050,2260,1460,540,390,730,422
1969,1610,1340,1500,1470,780,730,1030,604
1286,1110,790,880,1480,1160,990,1480,870
725,600,400,460,1490,1740,1500,2100,1315
380,310,200,230,1500,2500,2200,2880,1969
195,130,105,115,1510,3400,3100,3750,2868
100,72,58,62,1520,4340,4340,4740,3832
Time,Price,%,SD
22/03 10:55,"1,477.96",-0.37,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
6307,5000,4740,4900,1430,190,180,280,165
4514,4000,3700,3960,1440,260,250,380,230
3575,3150,2870,3090,1450,380,350,530,302
2788,2440,2050,2260,1460,540,390,730,422
1969,1610,1340,1500,1470,780,730,1030,604
1286,1110,790,880,1480,1160,990,1480,870
725,600,400,460,1490,1740,1500,2100,1315
380,310,200,230,1500,2500,2200,2880,1969
195,130,105,115,1510,3400,3100,3750,2868
100,72,58,62,1520,4340,4340,4740,3832
Time,Price,%,SD
22/03 10:57,"1,477.96",-0.37,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
6307,5000,4740,4900,1430,190,180,280,165
4514,4000,3700,3960,1440,260,250,380,230
3575,3150,2870,3090,1450,380,350,530,302
2788,2440,2050,2260,1460,540,390,730,422
1969,1610,1340,1500,1470,780,730,1030,604
1286,1110,790,880,1480,1160,990,1480,870
725,600,400,460,1490,1740,1500,2100,1315
380,310,200,230,1500,2500,2200,2880,1969
195,130,105,115,1510,3400,3100,3750,2868
100,72,58,62,1520,4340,4340,4740,3832
Time,Price,%,SD
22/03 10:59,"1,477.96",-0.37,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
6307,5000,4740,4890,1430,195,180,280,165
4514,4000,3700,3940,1440,270,250,380,230
3575,3150,2870,3100,1450,390,350,530,302
2788,2440,2050,2240,1460,550,390,730,422
1969,1610,1340,1510,1470,800,730,1030,604
1286,1110,790,880,1480,1170,990,1480,870
725,600,400,460,1490,1740,1500,2100,1315
380,310,200,220,1500,2520,2200,2880,1969
195,130,105,115,1510,3400,3100,3750,2868
100,72,58,60,1520,4360,4340,4740,3832
Time,Price,%,SD
22/03 11:03,"1,477.57",-0.39,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
6307,5000,4740,4890,1430,200,180,280,165
4514,4000,3700,3940,1440,280,250,380,230
3575,3150,2870,3100,1450,400,350,530,302
2788,2440,2050,2240,1460,560,390,730,422
1969,1610,1340,1500,1470,810,730,1030,604
1286,1110,790,880,1480,1160,990,1480,870
725,600,400,450,1490,1740,1500,2100,1315
380,310,200,230,1500,2520,2200,2880,1969
195,130,105,115,1510,3450,3100,3750,2868
100,72,58,60,1520,4360,4340,4740,3832
Time,Price,%,SD
22/03 11:05,"1,477.09",-0.43,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
6307,5000,4740,4890,1430,200,180,280,165
4514,4000,3700,3940,1440,280,250,380,230
3575,3150,2870,3100,1450,400,350,530,302
2788,2440,2050,2240,1460,560,390,730,422
1969,1610,1340,1500,1470,810,730,1030,604
1286,1110,790,880,1480,1160,990,1480,870
725,600,400,450,1490,1740,1500,2100,1315
380,310,200,230,1500,2520,2200,2880,1969
195,130,105,115,1510,3450,3100,3750,2868
100,72,58,60,1520,4360,4340,4740,3832
Time,Price,%,SD
22/03 11:07,"1,477.09",-0.43,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
6307,5000,4740,4880,1430,210,180,280,165
4514,4000,3700,3940,1440,290,250,380,230
3575,3150,2870,3050,1450,410,350,530,302
2788,2440,2050,2230,1460,570,390,730,422
1969,1610,1340,1470,1470,820,730,1030,604
1286,1110,790,850,1480,1210,990,1480,870
725,600,400,440,1490,1790,1500,2100,1315
380,310,200,220,1500,2590,2200,2880,1969
195,130,105,110,1510,3450,3100,3750,2868
100,72,56,60,1520,4390,4340,4740,3832
Time,Price,%,SD
22/03 11:09,"1,477.09",-0.43,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
6307,5000,4740,4880,1430,210,180,280,165
4514,4000,3700,3940,1440,290,250,380,230
3575,3150,2870,3050,1450,410,350,530,302
2788,2440,2050,2230,1460,570,390,730,422
1969,1610,1340,1470,1470,820,730,1030,604
1286,1110,790,850,1480,1210,990,1480,870
725,600,400,440,1490,1790,1500,2100,1315
380,310,200,220,1500,2590,2200,2880,1969
195,130,105,110,1510,3450,3100,3750,2868
100,72,56,60,1520,4390,4340,4740,3832
Time,Price,%,SD
22/03 11:10,"1,477.11",-0.43,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
6307,5000,4740,4880,1430,200,180,280,165
4514,4000,3700,3920,1440,280,250,380,230
3575,3150,2870,3050,1450,400,350,530,302
2788,2440,2050,2200,1460,560,390,730,422
1969,1610,1340,1450,1470,810,730,1030,604
1286,1110,790,840,1480,1190,990,1480,870
725,600,400,430,1490,1780,1500,2100,1315
380,310,200,210,1500,2540,2200,2880,1969
195,130,105,105,1510,3460,3100,3750,2868
100,72,56,56,1520,4420,4340,4740,3832
Time,Price,%,SD
22/03 11:15,"1,477.11",-0.43,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
6307,5000,4740,4880,1430,200,180,280,165
4514,4000,3700,3920,1440,280,250,380,230
3575,3150,2870,3050,1450,400,350,530,302
2788,2440,2050,2200,1460,560,390,730,422
1969,1610,1340,1450,1470,810,730,1030,604
1286,1110,790,840,1480,1190,990,1480,870
725,600,400,430,1490,1780,1500,2100,1315
380,310,200,210,1500,2540,2200,2880,1969
195,130,100,105,1510,3460,3100,3750,2868
100,72,54,56,1520,4420,4340,4740,3832
Time,Price,%,SD
22/03 11:16,"1,476.89",-0.44,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
6307,5000,4740,4880,1430,195,180,280,165
4514,4000,3700,3900,1440,280,250,380,230
3575,3150,2870,3000,1450,390,350,530,302
2788,2440,2050,2150,1460,570,390,730,422
1969,1610,1340,1430,1470,820,730,1030,604
1286,1110,790,820,1480,1200,990,1480,870
725,600,400,410,1490,1800,1500,2100,1315
380,310,200,200,1500,2600,2200,2880,1969
195,130,100,100,1510,3500,3100,3750,2868
100,72,54,56,1520,4420,4340,4740,3832
Time,Price,%,SD
22/03 11:19,"1,476.89",-0.44,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
6307,5000,4740,4880,1430,195,180,280,165
4514,4000,3700,3900,1440,280,250,380,230
3575,3150,2870,3000,1450,390,350,530,302
2788,2440,2050,2150,1460,570,390,730,422
1969,1610,1340,1430,1470,820,730,1030,604
1286,1110,790,820,1480,1200,990,1480,870
725,600,400,410,1490,1800,1500,2100,1315
380,310,200,200,1500,2600,2200,2880,1969
195,130,100,100,1510,3500,3100,3750,2868
100,72,54,56,1520,4420,4340,4740,3832
Time,Price,%,SD
22/03 11:22,"1,476.39",-0.47,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
6307,5000,4740,4810,1430,200,180,280,165
4514,4000,3700,3890,1440,280,250,380,230
3575,3150,2870,2950,1450,410,350,530,302
2788,2440,2050,2150,1460,580,390,730,422
1969,1610,1340,1410,1470,830,730,1030,604
1286,1110,780,800,1480,1220,990,1480,870
725,600,400,400,1490,1830,1500,2100,1315
380,310,190,200,1500,2620,2200,2880,1969
195,130,100,100,1510,3540,3100,3750,2868
100,72,54,56,1520,4470,4340,4740,3832
Time,Price,%,SD
22/03 11:25,"1,476.24",-0.48,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
6307,5000,4740,4810,1430,200,180,280,165
4514,4000,3700,3890,1440,280,250,380,230
3575,3150,2870,2950,1450,410,350,530,302
2788,2440,2050,2150,1460,580,390,730,422
1969,1610,1340,1410,1470,830,730,1030,604
1286,1110,780,800,1480,1220,990,1480,870
725,600,400,400,1490,1830,1500,2100,1315
380,310,190,200,1500,2620,2200,2880,1969
195,130,100,100,1510,3540,3100,3750,2868
100,72,54,56,1520,4470,4340,4740,3832
Time,Price,%,SD
22/03 11:30,"1,474.71",-0.59,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
6307,5000,4740,4690,1430,210,180,280,165
4514,4000,3700,3770,1440,290,250,380,230
3575,3150,2870,2890,1450,410,350,530,302
2788,2440,2050,2070,1460,580,390,730,422
1969,1610,1340,1330,1470,850,730,1030,604
1286,1110,780,740,1480,1260,990,1480,870
725,600,400,360,1490,1870,1500,2100,1315
380,310,190,180,1500,2700,2200,2880,1969
195,130,100,100,1510,3610,3100,3750,2868
100,72,54,54,1520,4520,4340,4740,3832
Time,Price,%,SD
22/03 11:32,"1,474.71",-0.59,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
6307,5000,4740,4690,1430,210,180,280,165
4514,4000,3700,3770,1440,290,250,380,230
3575,3150,2870,2890,1450,410,350,530,302
2788,2440,2050,2070,1460,580,390,730,422
1969,1610,1310,1330,1470,850,730,1030,604
1286,1110,730,740,1480,1260,990,1480,870
725,600,360,360,1490,1870,1500,2100,1315
380,310,180,180,1500,2700,2200,2880,1969
195,130,98,100,1510,3610,3100,3750,2868
100,72,54,54,1520,4520,4340,4740,3832
Time,Price,%,SD
22/03 11:36,"1,475.67",-0.52,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
6307,5000,4690,4690,1430,210,180,280,165
4514,4000,3700,3770,1440,290,250,380,230
3575,3150,2870,2890,1450,410,350,530,302
2788,2440,2050,2070,1460,580,390,730,422
1969,1610,1310,1330,1470,850,730,1030,604
1286,1110,730,740,1480,1260,990,1480,870
725,600,360,360,1490,1870,1500,2100,1315
380,310,180,180,1500,2700,2200,2880,1969
195,130,98,100,1510,3610,3100,3750,2868
100,72,54,54,1520,4520,4340,4740,3832
Time,Price,%,SD
22/03 11:40,"1,475.57",-0.53,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
6307,5000,4690,4710,1430,210,180,280,165
4514,4000,3700,3790,1440,290,250,380,230
3575,3150,2870,2920,1450,410,350,530,302
2788,2440,2050,2080,1460,580,390,730,422
1969,1610,1310,1340,1470,830,730,1030,604
1286,1110,730,750,1480,1240,990,1480,870
725,600,360,370,1490,1870,1500,2100,1315
380,310,180,185,1500,2670,2200,2880,1969
195,130,98,98,1510,3600,3100,3750,2868
100,72,54,56,1520,4550,4340,4740,3832
Time,Price,%,SD
22/03 11:42,"1,475.57",-0.53,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
6307,5000,4690,4720,1430,200,180,280,165
4514,4000,3700,3790,1440,280,250,380,230
3575,3150,2870,2920,1450,400,350,530,302
2788,2440,2050,2090,1460,570,390,730,422
1969,1610,1310,1340,1470,820,730,1030,604
1286,1110,730,750,1480,1230,990,1480,870
725,600,360,370,1490,1850,1500,2100,1315
380,310,180,185,1500,2670,2200,2880,1969
195,130,98,98,1510,3590,3100,3750,2868
100,72,54,56,1520,4550,4340,4740,3832
Time,Price,%,SD
22/03 11:44,"1,476.45",-0.47,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
6307,5000,4690,4720,1430,200,180,280,165
4514,4000,3700,3790,1440,280,250,380,230
3575,3150,2870,2920,1450,400,350,530,302
2788,2440,2050,2090,1460,570,390,730,422
1969,1610,1310,1340,1470,820,730,1030,604
1286,1110,730,750,1480,1230,990,1480,870
725,600,360,370,1490,1850,1500,2100,1315
380,310,180,185,1500,2670,2200,2880,1969
195,130,98,98,1510,3590,3100,3750,2868
100,72,54,56,1520,4550,4340,4740,3832
Time,Price,%,SD
22/03 11:46,"1,476.45",-0.47,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
6307,5000,4690,4720,1430,200,180,280,165
4514,4000,3700,3790,1440,280,250,380,230
3575,3150,2870,2920,1450,400,350,530,302
2788,2440,2050,2090,1460,570,390,730,422
1969,1610,1310,1340,1470,820,730,1030,604
1286,1110,730,750,1480,1230,990,1480,870
725,600,360,370,1490,1850,1500,2100,1315
380,310,180,185,1500,2670,2200,2880,1969
195,130,98,98,1510,3590,3100,3750,2868
100,72,54,56,1520,4550,4340,4740,3832
Time,Price,%,SD
22/03 11:48,"1,476.45",-0.47,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
6307,5000,4690,4720,1430,200,180,280,165
4514,4000,3700,3790,1440,270,250,380,230
3575,3150,2870,2940,1450,390,350,530,302
2788,2440,2050,2120,1460,550,390,730,422
1969,1610,1310,1370,1470,800,730,1030,604
1286,1110,780,770,1480,1190,990,1480,870
725,600,360,370,1490,1820,1500,2100,1315
380,310,180,190,1500,2620,2200,2880,1969
195,130,98,100,1510,3590,3100,3750,2868
100,72,54,56,1520,4550,4340,4740,3832
Time,Price,%,SD
22/03 11:50,"1,476.12",-0.49,10.01
Base,High,Low,CALL,,PUT,Low,High,Base
6307,5000,4690,4720,1430,200,180,280,165
