Time,Price,%,SD
03/04 09:25,"1,431.61",0.04,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
Base,High,Low,CALL,,PUT,Low,High,Base
7605,0,0,7605,1370,580,580,680,503
5650,0,0,5650,1380,750,750,840,657
4825,0,0,4825,1390,980,980,1170,844
4036,3400,3250,3400,1400,1220,1210,1400,1058
3302,2740,2720,2740,1410,1580,1540,1900,1356
2577,2140,2000,2120,1420,1920,1870,2070,1680
1953,1620,1500,1580,1430,2400,2400,2530,2070
1434,1180,960,1140,1440,2940,2780,3120,2564
1005,870,710,760,1450,3730,3640,3760,3104
650,480,450,480,1460,4190,4190,4190,3696
Time,Price,%,SD
03/04 09:43,"1,420.95",-0.71,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
5650,0,0,5650,1380,750,750,840,657
4825,0,0,4825,1390,980,980,1170,844
4036,3400,3250,3400,1400,1220,1210,1400,1058
3302,2740,2720,2740,1410,1580,1540,1900,1356
2577,2140,2000,2120,1420,1920,1870,2070,1680
1953,1620,1500,1580,1430,2400,2400,2530,2070
1434,1180,960,1140,1440,2940,2780,3120,2564
1005,870,710,760,1450,3730,3640,3760,3104
650,480,450,480,1460,4190,4190,4190,3696
396,290,250,270,1470,5080,4980,5130,4386
Time,Price,%,SD
03/04 09:47,"1,420.95",-0.71,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
5650,5020,4920,5000,1380,750,690,840,657
4825,4220,4140,4220,1390,960,730,1170,844
4036,3500,3250,3490,1400,1220,1120,1400,1058
3302,2810,2720,2810,1410,1540,1470,1900,1356
2577,2210,2000,2180,1420,1920,1800,2070,1680
1953,1660,1500,1640,1430,2400,2300,2530,2070
1434,1190,960,1170,1440,2900,2780,3120,2564
1005,870,710,790,1450,3550,3470,3760,3104
650,510,450,490,1460,4210,4160,4350,3696
396,290,250,270,1470,5050,4980,5130,4386
Time,Price,%,SD
03/04 09:48,"1,420.95",-0.71,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
5650,5020,4920,5000,1380,750,690,840,657
4825,4220,4140,4220,1390,960,730,1170,844
4036,3500,3250,3490,1400,1220,1120,1400,1058
3302,2810,2720,2810,1410,1540,1470,1900,1356
2577,2210,2000,2180,1420,1920,1800,2070,1680
1953,1660,1500,1640,1430,2400,2300,2530,2070
1434,1190,960,1170,1440,2900,2780,3120,2564
1005,870,710,790,1450,3550,3470,3760,3104
650,510,450,490,1460,4210,4160,4350,3696
396,290,250,270,1470,5050,4980,5130,4386
Time,Price,%,SD
03/04 09:51,"1,420.95",-0.71,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
5650,5020,4920,5000,1380,750,690,840,657
4825,4220,4140,4220,1390,960,730,1170,844
4036,3500,3250,3490,1400,1220,1120,1400,1058
3302,2810,2720,2810,1410,1540,1470,1900,1356
2577,2210,2000,2180,1420,1920,1800,2070,1680
1953,1660,1500,1640,1430,2400,2300,2530,2070
1434,1190,960,1170,1440,2900,2780,3120,2564
1005,870,710,790,1450,3550,3470,3760,3104
650,510,450,490,1460,4210,4160,4350,3696
396,290,250,270,1470,5050,4980,5130,4386
Time,Price,%,SD
03/04 09:53,"1,420.95",-0.71,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
5650,5020,4920,5000,1380,750,690,840,657
4825,4220,4140,4220,1390,960,730,1170,844
4036,3500,3250,3490,1400,1220,1120,1400,1058
3302,2810,2720,2810,1410,1540,1470,1900,1356
2577,2210,2000,2180,1420,1920,1800,2070,1680
1953,1660,1500,1640,1430,2400,2300,2530,2070
1434,1190,960,1170,1440,2900,2780,3120,2564
1005,870,710,790,1450,3550,3470,3760,3104
650,510,450,490,1460,4210,4160,4350,3696
396,290,250,270,1470,5050,4980,5130,4386
Time,Price,%,SD
03/04 09:55,"1,420.95",-0.71,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
5650,5020,4920,5000,1380,750,690,840,657
4825,4220,4140,4220,1390,960,730,1170,844
4036,3500,3250,3490,1400,1220,1120,1400,1058
3302,2810,2720,2810,1410,1540,1470,1900,1356
2577,2210,2000,2180,1420,1920,1800,2070,1680
1953,1660,1500,1640,1430,2400,2300,2530,2070
1434,1190,960,1170,1440,2900,2780,3120,2564
1005,870,710,790,1450,3550,3470,3760,3104
650,510,450,490,1460,4210,4160,4350,3696
396,290,250,270,1470,5050,4980,5130,4386
Time,Price,%,SD
03/04 09:56,"1,420.95",-0.71,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
5650,5020,4920,5000,1380,750,690,840,657
4825,4220,4140,4220,1390,960,730,1170,844
4036,3500,3250,3490,1400,1220,1120,1400,1058
3302,2810,2720,2810,1410,1540,1470,1900,1356
2577,2210,2000,2180,1420,1920,1800,2070,1680
1953,1660,1500,1640,1430,2400,2300,2530,2070
1434,1190,960,1170,1440,2900,2780,3120,2564
1005,870,710,790,1450,3550,3470,3760,3104
650,510,450,490,1460,4210,4160,4350,3696
396,290,250,270,1470,5050,4980,5130,4386
Time,Price,%,SD
03/04 09:59,"1,420.95",-0.71,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
5650,5020,4920,5000,1380,750,690,840,657
4825,4220,4140,4220,1390,960,730,1170,844
4036,3500,3250,3490,1400,1220,1120,1400,1058
3302,2810,2720,2810,1410,1540,1470,1900,1356
2577,2210,2000,2180,1420,1920,1800,2070,1680
1953,1660,1500,1640,1430,2400,2300,2530,2070
1434,1190,960,1170,1440,2900,2780,3120,2564
1005,870,710,790,1450,3550,3470,3760,3104
650,510,450,490,1460,4210,4160,4350,3696
396,290,250,270,1470,5050,4980,5130,4386
Time,Price,%,SD
03/04 10:01,"1,420.95",-0.71,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
5650,5020,4920,5000,1380,750,690,840,657
4825,4220,4140,4220,1390,960,730,1170,844
4036,3500,3250,3490,1400,1220,1120,1400,1058
3302,2810,2720,2810,1410,1540,1470,1900,1356
2577,2210,2000,2180,1420,1920,1800,2070,1680
1953,1660,1500,1640,1430,2400,2300,2530,2070
1434,1190,960,1170,1440,2900,2780,3120,2564
1005,870,710,790,1450,3550,3470,3760,3104
650,510,450,490,1460,4210,4160,4350,3696
396,290,250,270,1470,5050,4980,5130,4386
Time,Price,%,SD
03/04 10:03,"1,420.95",-0.71,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
5650,5020,4920,5000,1380,750,690,840,657
4825,4220,4140,4220,1390,960,730,1170,844
4036,3500,3250,3490,1400,1220,1120,1400,1058
3302,2810,2720,2810,1410,1550,1470,1900,1356
2577,2210,2000,2180,1420,1930,1800,2070,1680
1953,1660,1500,1640,1430,2400,2300,2530,2070
1434,1190,960,1170,1440,2910,2780,3120,2564
1005,870,710,790,1450,3550,3470,3760,3104
650,510,450,490,1460,4210,4160,4350,3696
396,290,250,270,1470,5050,4980,5130,4386
Time,Price,%,SD
03/04 10:04,"1,420.95",-0.71,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
5650,5020,4920,5000,1380,750,690,840,657
4825,4220,4140,4220,1390,960,730,1170,844
4036,3500,3250,3490,1400,1220,1120,1400,1058
3302,2810,2720,2810,1410,1550,1470,1900,1356
2577,2210,2000,2180,1420,1930,1800,2070,1680
1953,1660,1500,1640,1430,2400,2300,2530,2070
1434,1190,960,1170,1440,2910,2780,3120,2564
1005,870,710,790,1450,3550,3470,3760,3104
650,510,450,490,1460,4210,4160,4350,3696
396,290,250,270,1470,5050,4980,5130,4386
Time,Price,%,SD
03/04 10:07,"1,422.24",-0.62,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
5650,5020,4920,5000,1380,750,690,840,657
4825,4220,4140,4220,1390,960,730,1170,844
4036,3500,3250,3490,1400,1220,1120,1400,1058
3302,2810,2720,2810,1410,1550,1470,1900,1356
2577,2210,2000,2180,1420,1930,1800,2070,1680
1953,1660,1500,1640,1430,2400,2300,2530,2070
1434,1190,960,1170,1440,2910,2780,3120,2564
1005,870,710,790,1450,3550,3470,3760,3104
650,510,450,490,1460,4210,4160,4350,3696
396,290,250,270,1470,5050,4980,5130,4386
Time,Price,%,SD
03/04 10:09,"1,422.24",-0.62,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
5650,5060,4920,5050,1380,730,690,840,657
4825,4280,4140,4270,1390,940,730,1170,844
4036,3520,3250,3500,1400,1190,1120,1400,1058
3302,2830,2720,2820,1410,1510,1470,1900,1356
2577,2240,2000,2200,1420,1880,1800,2070,1680
1953,1670,1500,1650,1430,2330,2300,2530,2070
1434,1190,960,1180,1440,2850,2780,3120,2564
1005,870,710,790,1450,3460,3460,3760,3104
650,510,450,490,1460,4160,4160,4350,3696
396,290,250,280,1470,4960,4960,5130,4386
Time,Price,%,SD
03/04 10:11,"1,422.71",-0.58,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
5650,5060,4920,5050,1380,730,690,840,657
4825,4280,4140,4270,1390,940,730,1170,844
4036,3520,3250,3500,1400,1190,1120,1400,1058
3302,2830,2720,2820,1410,1510,1470,1900,1356
2577,2240,2000,2200,1420,1880,1800,2070,1680
1953,1670,1500,1650,1430,2330,2300,2530,2070
1434,1190,960,1180,1440,2850,2780,3120,2564
1005,870,710,790,1450,3460,3460,3760,3104
650,510,450,490,1460,4160,4160,4350,3696
396,290,250,280,1470,4960,4960,5130,4386
Time,Price,%,SD
03/04 10:13,"1,422.71",-0.58,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
5650,5080,4920,5050,1380,730,690,840,657
4825,4290,4140,4270,1390,940,730,1170,844
4036,3540,3250,3500,1400,1190,1120,1400,1058
3302,2850,2720,2820,1410,1510,1470,1900,1356
2577,2240,2000,2200,1420,1880,1800,2070,1680
1953,1680,1500,1650,1430,2330,2300,2530,2070
1434,1210,960,1180,1440,2850,2780,3120,2564
1005,870,710,790,1450,3460,3460,3760,3104
650,510,450,490,1460,4160,4150,4350,3696
396,290,250,280,1470,4960,4940,5130,4386
Time,Price,%,SD
03/04 10:15,"1,422.71",-0.58,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
5650,5080,4920,5060,1380,750,690,840,657
4825,4290,4140,4270,1390,950,730,1170,844
4036,3540,3250,3520,1400,1210,1120,1400,1058
3302,2850,2720,2840,1410,1520,1470,1900,1356
2577,2240,2000,2210,1420,1900,1800,2070,1680
1953,1680,1500,1660,1430,2350,2300,2530,2070
1434,1210,960,1190,1440,2880,2780,3120,2564
1005,870,710,800,1450,3490,3460,3760,3104
650,510,450,500,1460,4190,4150,4350,3696
396,290,250,290,1470,4970,4940,5130,4386
Time,Price,%,SD
03/04 10:17,"1,422.03",-0.63,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
5650,5080,4920,5020,1380,780,690,840,657
4825,4290,4140,4230,1390,980,730,1170,844
4036,3540,3250,3500,1400,1250,1120,1400,1058
3302,2850,2720,2790,1410,1580,1470,1900,1356
2577,2240,2000,2170,1420,1970,1800,2070,1680
1953,1680,1500,1630,1430,2430,2300,2530,2070
1434,1210,960,1160,1440,2960,2780,3120,2564
1005,870,710,780,1450,3570,3460,3760,3104
650,510,450,490,1460,4270,4150,4350,3696
396,290,250,280,1470,5040,4940,5130,4386
Time,Price,%,SD
03/04 10:21,"1,422.04",-0.63,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
5650,5080,4920,5020,1380,780,690,840,657
4825,4290,4140,4230,1390,980,730,1170,844
4036,3540,3250,3500,1400,1250,1120,1400,1058
3302,2850,2720,2790,1410,1580,1470,1900,1356
2577,2240,2000,2170,1420,1970,1800,2070,1680
1953,1680,1500,1630,1430,2430,2300,2530,2070
1434,1210,960,1160,1440,2960,2780,3120,2564
1005,870,710,780,1450,3570,3460,3760,3104
650,510,450,490,1460,4270,4150,4350,3696
396,290,250,280,1470,5040,4940,5130,4386
Time,Price,%,SD
03/04 10:24,"1,422.04",-0.63,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
5650,5080,4920,5020,1380,790,690,840,657
4825,4290,4140,4200,1390,990,730,1170,844
4036,3540,3250,3460,1400,1260,1120,1400,1058
3302,2850,2720,2780,1410,1590,1470,1900,1356
2577,2240,2000,2180,1420,1970,1800,2070,1680
1953,1680,1500,1630,1430,2440,2300,2530,2070
1434,1210,960,1160,1440,2960,2780,3120,2564
1005,870,710,780,1450,3570,3460,3760,3104
650,510,450,490,1460,4270,4150,4350,3696
396,290,250,280,1470,5080,4940,5130,4386
Time,Price,%,SD
03/04 10:27,"1,422.63",-0.59,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
5650,5080,4920,5000,1380,790,690,840,657
4825,4290,4140,4180,1390,1000,730,1170,844
4036,3540,3250,3450,1400,1260,1120,1400,1058
3302,2850,2720,2770,1410,1580,1470,1900,1356
2577,2240,2000,2160,1420,1990,1800,2070,1680
1953,1680,1500,1620,1430,2420,2300,2530,2070
1434,1210,960,1160,1440,2970,2780,3120,2564
1005,870,710,790,1450,3580,3460,3760,3104
650,510,450,490,1460,4270,4150,4350,3696
396,290,250,280,1470,5060,4940,5130,4386
Time,Price,%,SD
03/04 10:28,"1,422.63",-0.59,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
5650,5080,4920,5000,1380,790,690,840,657
4825,4290,4140,4180,1390,1000,730,1170,844
4036,3540,3250,3450,1400,1260,1120,1400,1058
3302,2850,2720,2770,1410,1580,1470,1900,1356
2577,2240,2000,2160,1420,1990,1800,2070,1680
1953,1680,1500,1620,1430,2420,2300,2530,2070
1434,1210,960,1160,1440,2970,2780,3120,2564
1005,870,710,790,1450,3580,3460,3760,3104
650,510,450,490,1460,4270,4150,4350,3696
396,290,250,280,1470,5060,4940,5130,4386
Time,Price,%,SD
03/04 10:33,"1,422.61",-0.59,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
5650,5080,4920,5000,1380,790,690,840,657
4825,4290,4140,4180,1390,1000,730,1170,844
4036,3540,3250,3450,1400,1260,1120,1400,1058
3302,2850,2720,2770,1410,1580,1470,1900,1356
2577,2240,2000,2160,1420,1990,1800,2070,1680
1953,1680,1500,1620,1430,2420,2300,2530,2070
1434,1210,960,1160,1440,2970,2780,3120,2564
1005,870,710,790,1450,3580,3460,3760,3104
650,510,450,490,1460,4270,4150,4350,3696
396,290,250,280,1470,5060,4940,5130,4386
Time,Price,%,SD
03/04 10:34,"1,421.94",-0.64,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
5650,5080,4920,4990,1380,790,690,840,657
4825,4290,4140,4220,1390,1010,730,1170,844
4036,3540,3250,3480,1400,1270,1120,1400,1058
3302,2850,2720,2800,1410,1580,1470,1900,1356
2577,2240,2000,2180,1420,1950,1800,2070,1680
1953,1680,1500,1630,1430,2420,2300,2530,2070
1434,1210,960,1160,1440,2950,2780,3120,2564
1005,870,710,790,1450,3600,3460,3760,3104
650,510,450,490,1460,4290,4150,4350,3696
396,290,250,280,1470,5060,4940,5130,4386
Time,Price,%,SD
03/04 10:37,"1,421.94",-0.64,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
5650,5080,4920,4960,1380,820,690,840,657
4825,4290,4130,4130,1390,1040,730,1170,844
4036,3540,3250,3450,1400,1300,1120,1400,1058
3302,2850,2720,2770,1410,1640,1470,1900,1356
2577,2240,2000,2140,1420,2030,1800,2070,1680
1953,1680,1500,1610,1430,2460,2300,2530,2070
1434,1210,960,1140,1440,3030,2780,3120,2564
1005,870,710,770,1450,3650,3460,3760,3104
650,510,450,480,1460,4360,4150,4360,3696
396,290,250,280,1470,5120,4940,5130,4386
Time,Price,%,SD
03/04 10:41,"1,419.76",-0.79,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
7605,5920,5630,5790,1370,640,550,680,503
5650,5080,4840,4960,1380,820,690,870,657
4825,4290,4070,4130,1390,1040,730,1170,844
4036,3540,3250,3450,1400,1300,1120,1400,1058
3302,2850,2680,2770,1410,1640,1470,1900,1356
2577,2240,2000,2140,1420,2030,1800,2130,1680
1953,1680,1500,1610,1430,2460,2300,2590,2070
1434,1210,960,1140,1440,3030,2780,3140,2564
1005,870,710,770,1450,3650,3460,3760,3104
650,510,450,480,1460,4360,4150,4530,3696
Time,Price,%,SD
03/04 10:43,"1,419.76",-0.79,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
7605,5920,5630,5630,1370,680,550,680,503
5650,5080,4840,4840,1380,870,690,870,657
4825,4290,4070,4070,1390,1090,730,1170,844
4036,3540,3250,3300,1400,1390,1120,1400,1058
3302,2850,2680,2680,1410,1720,1470,1900,1356
2577,2240,2000,2050,1420,2130,1800,2130,1680
1953,1680,1500,1530,1430,2590,2300,2590,2070
1434,1210,960,1080,1440,3140,2780,3140,2564
1005,870,710,740,1450,3760,3460,3760,3104
650,510,450,460,1460,4530,4150,4530,3696
Time,Price,%,SD
03/04 10:47,"1,419.84",-0.78,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
7605,5920,5600,5600,1370,680,550,690,503
5650,5080,4810,4810,1380,870,690,890,657
4825,4290,4020,4040,1390,1100,730,1170,844
4036,3540,3250,3300,1400,1370,1120,1410,1058
3302,2850,2620,2650,1410,1710,1470,1900,1356
2577,2240,2000,2060,1420,2120,1800,2160,1680
1953,1680,1500,1540,1430,2590,2300,2640,2070
1434,1210,960,1090,1440,3150,2780,3210,2564
1005,870,710,730,1450,3780,3460,3850,3104
650,510,450,460,1460,4520,4150,4550,3696
Time,Price,%,SD
03/04 10:49,"1,419.84",-0.78,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
7605,5920,5600,5600,1370,680,550,690,503
5650,5080,4810,4810,1380,870,690,890,657
4825,4290,4020,4040,1390,1100,730,1170,844
4036,3540,3250,3300,1400,1370,1120,1410,1058
3302,2850,2620,2650,1410,1710,1470,1900,1356
2577,2240,2000,2060,1420,2120,1800,2160,1680
1953,1680,1500,1540,1430,2590,2300,2640,2070
1434,1210,960,1090,1440,3150,2780,3210,2564
1005,870,710,730,1450,3780,3460,3850,3104
650,510,450,460,1460,4520,4150,4550,3696
Time,Price,%,SD
03/04 10:55,"1,419.31",-0.82,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
7605,5920,5580,5580,1370,700,550,710,503
5650,5080,4750,4750,1380,910,690,910,657
4825,4290,3990,3990,1390,1130,730,1170,844
4036,3540,3250,3290,1400,1410,1120,1430,1058
3302,2850,2620,2640,1410,1750,1470,1900,1356
2577,2240,2000,2050,1420,2150,1800,2190,1680
1953,1680,1500,1530,1430,2640,2300,2660,2070
1434,1210,960,1090,1440,3200,2780,3230,2564
1005,870,710,730,1450,3830,3460,3860,3104
650,510,450,450,1460,4570,4150,4590,3696
Time,Price,%,SD
03/04 10:56,"1,419.31",-0.82,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
7605,5920,5580,5580,1370,700,550,710,503
5650,5080,4750,4750,1380,910,690,910,657
4825,4290,3990,3990,1390,1130,730,1170,844
4036,3540,3250,3290,1400,1410,1120,1430,1058
3302,2850,2620,2640,1410,1750,1470,1900,1356
2577,2240,2000,2050,1420,2150,1800,2190,1680
1953,1680,1500,1530,1430,2640,2300,2660,2070
1434,1210,960,1090,1440,3200,2780,3230,2564
1005,870,710,730,1450,3830,3460,3860,3104
650,510,450,450,1460,4570,4150,4590,3696
Time,Price,%,SD
03/04 10:59,"1,419.31",-0.82,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
7605,5920,5580,5580,1370,670,550,710,503
5650,5080,4750,4850,1380,850,690,910,657
4825,4290,3990,4040,1390,1090,730,1170,844
4036,3540,3250,3320,1400,1360,1120,1430,1058
3302,2850,2620,2670,1410,1690,1470,1900,1356
2577,2240,2000,2070,1420,2080,1800,2190,1680
1953,1680,1500,1540,1430,2570,2300,2660,2070
1434,1210,960,1090,1440,3150,2780,3230,2564
1005,870,710,730,1450,3790,3460,3860,3104
650,510,450,460,1460,4510,4150,4590,3696
Time,Price,%,SD
03/04 11:04,"1,419.19",-0.83,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
7605,5920,5580,5590,1370,690,550,710,503
5650,5080,4750,4750,1380,880,690,910,657
4825,4290,3990,4000,1390,1110,730,1170,844
4036,3540,3250,3310,1400,1390,1120,1430,1058
3302,2850,2600,2610,1410,1740,1470,1900,1356
2577,2240,2000,2010,1420,2120,1800,2190,1680
1953,1680,1490,1500,1430,2610,2300,2660,2070
1434,1210,960,1060,1440,3160,2780,3230,2564
1005,870,700,710,1450,3820,3460,3860,3104
650,510,440,440,1460,4530,4150,4590,3696
Time,Price,%,SD
03/04 11:07,"1,418.84",-0.85,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
7605,5920,5580,5530,1370,730,550,710,503
5650,5080,4750,4740,1380,890,690,910,657
4825,4290,3990,4000,1390,1150,730,1170,844
4036,3540,3250,3220,1400,1430,1120,1430,1058
3302,2850,2600,2580,1410,1780,1470,1900,1356
2577,2240,2000,1980,1420,2190,1800,2190,1680
1953,1680,1490,1480,1430,2680,2300,2660,2070
1434,1210,960,1040,1440,3240,2780,3240,2564
1005,870,700,700,1450,3840,3460,3860,3104
650,510,430,430,1460,4580,4150,4590,3696
Time,Price,%,SD
03/04 11:13,"1,418.52",-0.88,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
7605,5920,5530,5530,1370,730,550,740,503
5650,5080,4730,4740,1380,890,690,930,657
4825,4290,3980,4000,1390,1150,730,1170,844
4036,3540,3220,3220,1400,1430,1120,1450,1058
3302,2850,2570,2580,1410,1780,1470,1900,1356
2577,2240,1980,1980,1420,2190,1800,2200,1680
1953,1680,1470,1480,1430,2680,2300,2680,2070
1434,1210,960,1040,1440,3240,2780,3250,2564
1005,870,700,700,1450,3840,3460,3870,3104
650,510,430,430,1460,4580,4150,4630,3696
Time,Price,%,SD
03/04 11:15,"1,418.52",-0.88,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
7605,5920,5530,5530,1370,740,550,740,503
5650,5080,4730,4730,1380,930,690,930,657
4825,4290,3980,3980,1390,1160,730,1170,844
4036,3540,3220,3260,1400,1450,1120,1450,1058
3302,2850,2570,2600,1410,1780,1470,1900,1356
2577,2240,1980,2000,1420,2190,1800,2200,1680
1953,1680,1470,1480,1430,2670,2300,2680,2070
1434,1210,960,1050,1440,3250,2780,3250,2564
1005,870,700,700,1450,3870,3460,3870,3104
650,510,430,430,1460,4610,4150,4630,3696
Time,Price,%,SD
03/04 11:17,"1,418.59",-0.87,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
7605,5920,5530,5560,1370,740,550,750,503
5650,5080,4730,4740,1380,940,690,930,657
4825,4290,3980,3980,1390,1170,730,1170,844
4036,3540,3220,3250,1400,1440,1120,1450,1058
3302,2850,2570,2610,1410,1780,1470,1900,1356
2577,2240,1980,2010,1420,2180,1800,2200,1680
1953,1680,1470,1490,1430,2670,2300,2680,2070
1434,1210,960,1050,1440,3230,2780,3250,2564
1005,870,700,700,1450,3900,3460,3870,3104
650,510,430,430,1460,4580,4150,4630,3696
Time,Price,%,SD
03/04 11:19,"1,418.59",-0.87,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
7605,5920,5530,5560,1370,740,550,750,503
5650,5080,4730,4740,1380,940,690,940,657
4825,4290,3980,3980,1390,1170,730,1170,844
4036,3540,3220,3250,1400,1440,1120,1450,1058
3302,2850,2570,2610,1410,1780,1470,1900,1356
2577,2240,1980,2010,1420,2180,1800,2200,1680
1953,1680,1470,1490,1430,2670,2300,2680,2070
1434,1210,960,1050,1440,3230,2780,3250,2564
1005,870,700,700,1450,3900,3460,3900,3104
650,510,430,430,1460,4580,4150,4630,3696
Time,Price,%,SD
03/04 11:28,"1,418.53",-0.88,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
7605,5920,5530,5550,1370,750,550,760,503
5650,5080,4730,4730,1380,940,690,950,657
4825,4290,3970,3970,1390,1180,730,1190,844
4036,3540,3220,3240,1400,1460,1120,1470,1058
3302,2850,2570,2590,1410,1810,1470,1900,1356
2577,2240,1980,2000,1420,2210,1800,2220,1680
1953,1680,1470,1500,1430,2700,2300,2710,2070
1434,1210,960,1050,1440,3260,2780,3280,2564
1005,870,700,710,1450,3920,3460,3930,3104
650,510,430,440,1460,4630,4150,4660,3696
Time,Price,%,SD
03/04 11:30,"1,419.45",-0.81,11.84
Base,High,Low,CALL,,PUT,Low,High,Base
7605,5920,5530,5550,1370,750,550,760,503
