Time,Price,%,SD
15/03 09:25,"1,791.16",19.48,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
1398,1690,1400,1500,1500,1100,1020,1190,1272
950,1150,920,960,1510,1620,1490,1720,1798
616,770,590,630,1520,2240,2100,2380,2456
389,490,360,380,1530,2970,2820,3120,3262
236,290,210,220,1540,3900,3690,3930,4161
145,175,125,130,1550,4780,4780,4860,4978
Time,Price,%,SD
15/03 11:13,"1,504.51",0.36,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4657,4700,4490,4640,1460,240,210,260,290
3488,3910,3620,3640,1470,350,310,380,415
2724,3060,2770,2840,1480,510,450,550,596
1997,2350,2020,2140,1490,750,680,830,867
1398,1690,1400,1500,1500,1100,1020,1190,1272
950,1150,920,960,1510,1620,1490,1720,1798
616,770,590,630,1520,2240,2100,2380,2456
389,490,360,380,1530,2970,2820,3120,3262
236,290,210,220,1540,3900,3690,3930,4161
145,175,125,130,1550,4780,4730,4860,4978
Time,Price,%,SD
15/03 11:23,"1,504.68",0.37,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4657,4700,4490,4650,1460,230,210,260,290
3488,3910,3620,3780,1470,340,310,380,415
2724,3060,2770,2920,1480,490,450,550,596
1997,2350,2020,2160,1490,730,680,830,867
1398,1690,1400,1510,1500,1080,1020,1190,1272
950,1150,920,1010,1510,1570,1490,1720,1798
616,770,590,640,1520,2220,2100,2380,2456
389,490,360,400,1530,2960,2820,3120,3262
236,290,210,240,1540,3810,3690,3930,4161
145,175,125,140,1550,4690,4710,4860,4978
Time,Price,%,SD
15/03 11:25,"1,504.86",0.38,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4657,4700,4490,4650,1460,230,210,260,290
3488,3910,3620,3780,1470,340,310,380,415
2724,3060,2770,2920,1480,490,450,550,596
1997,2350,2020,2160,1490,730,680,830,867
1398,1690,1400,1510,1500,1080,1020,1190,1272
950,1150,920,1010,1510,1570,1490,1720,1798
616,770,590,640,1520,2220,2100,2380,2456
389,490,360,400,1530,2960,2820,3120,3262
236,290,210,240,1540,3810,3690,3930,4161
145,175,125,140,1550,4690,4690,4860,4978
Time,Price,%,SD
15/03 11:27,"1,504.86",0.38,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4657,4700,4490,4650,1460,240,210,260,290
3488,3910,3620,3780,1470,340,310,380,415
2724,3060,2770,2920,1480,490,450,550,596
1997,2350,2020,2170,1490,730,680,830,867
1398,1690,1400,1510,1500,1080,1020,1190,1272
950,1150,920,1000,1510,1580,1490,1720,1798
616,770,590,640,1520,2210,2100,2380,2456
389,490,360,400,1530,2960,2820,3120,3262
236,290,210,240,1540,3800,3690,3930,4161
145,175,125,140,1550,4690,4690,4860,4978
Time,Price,%,SD
15/03 11:29,"1,504.86",0.38,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4657,4700,4490,4650,1460,240,210,260,290
3488,3910,3620,3780,1470,340,310,380,415
2724,3060,2770,2920,1480,490,450,550,596
1997,2350,2020,2170,1490,730,680,830,867
1398,1690,1400,1510,1500,1080,1020,1190,1272
950,1150,920,1000,1510,1580,1490,1720,1798
616,770,590,640,1520,2210,2100,2380,2456
389,490,360,400,1530,2960,2820,3120,3262
236,290,210,240,1540,3800,3690,3930,4161
145,175,125,140,1550,4690,4690,4860,4978
Time,Price,%,SD
15/03 11:34,"1,504.84",0.38,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4657,4730,4490,4730,1460,230,210,260,290
3488,3910,3620,3780,1470,330,310,380,415
2724,3060,2770,2980,1480,470,450,550,596
1997,2350,2020,2190,1490,720,680,830,867
1398,1690,1400,1550,1500,1060,1020,1190,1272
950,1150,920,1030,1510,1550,1490,1720,1798
616,770,590,670,1520,2180,2100,2380,2456
389,490,360,420,1530,2940,2820,3120,3262
236,290,210,250,1540,3710,3690,3930,4161
145,175,125,145,1550,4670,4670,4860,4978
Time,Price,%,SD
15/03 11:37,"1,504.84",0.38,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4657,4730,4490,4730,1460,220,210,260,290
3488,3910,3620,3800,1470,330,310,380,415
2724,3060,2770,2960,1480,480,450,550,596
1997,2350,2020,2190,1490,710,680,830,867
1398,1690,1400,1530,1500,1070,1020,1190,1272
950,1150,920,1020,1510,1550,1490,1720,1798
616,770,590,660,1520,2190,2100,2380,2456
389,490,360,410,1530,2950,2820,3120,3262
236,290,210,250,1540,3770,3690,3930,4161
145,175,125,145,1550,4670,4670,4860,4978
Time,Price,%,SD
15/03 11:39,"1,504.84",0.38,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4657,4730,4490,4730,1460,220,210,260,290
3488,3910,3620,3800,1470,330,310,380,415
2724,3060,2770,2960,1480,480,450,550,596
1997,2350,2020,2190,1490,710,680,830,867
1398,1690,1400,1530,1500,1070,1020,1190,1272
950,1150,920,1020,1510,1550,1490,1720,1798
616,770,590,660,1520,2190,2100,2380,2456
389,490,360,410,1530,2950,2820,3120,3262
236,290,210,250,1540,3770,3690,3930,4161
145,175,125,145,1550,4670,4670,4860,4978
Time,Price,%,SD
15/03 11:41,"1,504.85",0.38,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4657,4730,4490,4730,1460,220,210,260,290
3488,3910,3620,3800,1470,330,310,380,415
2724,3060,2770,2960,1480,480,450,550,596
1997,2350,2020,2190,1490,710,680,830,867
1398,1690,1400,1530,1500,1070,1020,1190,1272
950,1150,920,1020,1510,1550,1490,1720,1798
616,770,590,660,1520,2190,2100,2380,2456
389,490,360,410,1530,2950,2820,3120,3262
236,290,210,250,1540,3770,3690,3930,4161
145,175,125,145,1550,4670,4670,4860,4978
Time,Price,%,SD
15/03 11:43,"1,504.85",0.38,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4657,4730,4490,4730,1460,220,210,260,290
3488,3910,3620,3800,1470,330,310,380,415
2724,3060,2770,2960,1480,480,450,550,596
1997,2350,2020,2190,1490,710,680,830,867
1398,1690,1400,1530,1500,1070,1020,1190,1272
950,1150,920,1020,1510,1550,1490,1720,1798
616,770,590,660,1520,2190,2100,2380,2456
389,490,360,410,1530,2950,2820,3120,3262
236,290,210,250,1540,3770,3690,3930,4161
145,175,125,145,1550,4670,4670,4860,4978
Time,Price,%,SD
15/03 11:45,"1,503.13",0.27,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4657,4730,4490,4730,1460,220,210,260,290
3488,3910,3620,3780,1470,330,310,380,415
2724,3060,2770,2960,1480,480,450,550,596
1997,2350,2020,2160,1490,710,680,830,867
1398,1690,1400,1520,1500,1070,1020,1190,1272
950,1150,920,1010,1510,1560,1490,1720,1798
616,770,590,650,1520,2200,2100,2380,2456
389,490,360,400,1530,2940,2820,3120,3262
236,290,210,240,1540,3770,3690,3930,4161
145,175,125,140,1550,4670,4670,4860,4978
Time,Price,%,SD
15/03 11:47,"1,503.13",0.27,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4657,4730,4490,4540,1460,230,210,260,290
3488,3910,3620,3660,1470,340,310,380,415
2724,3060,2770,2830,1480,500,450,550,596
1997,2350,2020,2100,1490,740,680,830,867
1398,1690,1400,1460,1500,1100,1020,1190,1272
950,1150,920,960,1510,1610,1490,1720,1798
616,770,590,610,1520,2260,2100,2380,2456
389,490,360,370,1530,3020,2820,3120,3262
236,290,210,220,1540,3860,3690,3940,4161
145,175,125,130,1550,4810,4670,4860,4978
Time,Price,%,SD
15/03 11:49,"1,503.13",0.27,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4657,4730,4490,4540,1460,230,210,260,290
3488,3910,3620,3660,1470,340,310,380,415
2724,3060,2770,2830,1480,500,450,550,596
1997,2350,2020,2100,1490,740,680,830,867
1398,1690,1400,1460,1500,1100,1020,1190,1272
950,1150,920,960,1510,1610,1490,1720,1798
616,770,590,610,1520,2260,2100,2380,2456
389,490,360,370,1530,3020,2820,3120,3262
236,290,210,220,1540,3860,3690,3940,4161
145,175,125,130,1550,4810,4670,4860,4978
Time,Price,%,SD
15/03 11:51,"1,503.28",0.28,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4657,4730,4490,4540,1460,230,210,260,290
3488,3910,3620,3660,1470,340,310,380,415
2724,3060,2770,2830,1480,500,450,550,596
1997,2350,2020,2100,1490,740,680,830,867
1398,1690,1400,1460,1500,1100,1020,1190,1272
950,1150,920,960,1510,1610,1490,1720,1798
616,770,590,610,1520,2260,2100,2380,2456
389,490,360,370,1530,3020,2820,3120,3262
236,290,210,220,1540,3860,3690,3940,4161
145,175,125,130,1550,4810,4670,4860,4978
Time,Price,%,SD
15/03 11:55,"1,503.77",0.31,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4657,4730,4490,4550,1460,230,210,260,290
3488,3910,3620,3660,1470,340,310,380,415
2724,3060,2770,2820,1480,490,450,550,596
1997,2350,2020,2080,1490,740,680,830,867
1398,1690,1400,1460,1500,1090,1020,1190,1272
950,1150,920,950,1510,1600,1490,1720,1798
616,770,590,610,1520,2250,2100,2380,2456
389,490,360,380,1530,3050,2820,3120,3262
236,290,210,220,1540,3860,3690,3940,4161
145,175,125,130,1550,4810,4670,4860,4978
Time,Price,%,SD
15/03 11:57,"1,503.77",0.31,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4657,4730,4490,4570,1460,230,210,260,290
3488,3910,3620,3670,1470,330,310,380,415
2724,3060,2770,2810,1480,490,450,550,596
1997,2350,2020,2080,1490,730,680,830,867
1398,1690,1400,1460,1500,1100,1020,1190,1272
950,1150,920,950,1510,1600,1490,1720,1798
616,770,590,610,1520,2260,2100,2380,2456
389,490,360,380,1530,3030,2820,3120,3262
236,290,210,220,1540,3870,3690,3940,4161
145,175,125,125,1550,4780,4670,4860,4978
Time,Price,%,SD
15/03 11:59,"1,503.77",0.31,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4657,4730,4490,4570,1460,230,210,260,290
3488,3910,3620,3670,1470,330,310,380,415
2724,3060,2770,2810,1480,490,450,550,596
1997,2350,2020,2080,1490,730,680,830,867
1398,1690,1400,1460,1500,1100,1020,1190,1272
950,1150,920,950,1510,1600,1490,1720,1798
616,770,590,610,1520,2260,2100,2380,2456
389,490,360,380,1530,3030,2820,3120,3262
236,290,210,220,1540,3870,3690,3940,4161
145,175,125,125,1550,4780,4670,4860,4978
Time,Price,%,SD
15/03 12:01,"1,503.81",0.31,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4657,4730,4490,4570,1460,230,210,260,290
3488,3910,3620,3670,1470,330,310,380,415
2724,3060,2770,2810,1480,490,450,550,596
1997,2350,2020,2080,1490,730,680,830,867
1398,1690,1400,1460,1500,1100,1020,1190,1272
950,1150,920,950,1510,1600,1490,1720,1798
616,770,590,610,1520,2260,2100,2380,2456
389,490,360,380,1530,3030,2820,3120,3262
236,290,210,220,1540,3870,3690,3940,4161
145,175,125,125,1550,4780,4670,4860,4978
Time,Price,%,SD
15/03 12:03,"1,503.81",0.31,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4657,4730,4490,4560,1460,230,210,260,290
3488,3910,3620,3670,1470,330,310,380,415
2724,3060,2770,2830,1480,490,450,550,596
1997,2350,2020,2070,1490,740,680,830,867
1398,1690,1400,1450,1500,1110,1020,1190,1272
950,1150,920,940,1510,1610,1490,1720,1798
616,770,590,600,1520,2260,2100,2380,2456
389,490,360,380,1530,3030,2820,3120,3262
236,290,210,220,1540,3880,3690,3940,4161
145,175,125,125,1550,4780,4670,4860,4978
Time,Price,%,SD
15/03 12:05,"1,503.02",0.26,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4657,4730,4490,4560,1460,230,210,260,290
3488,3910,3620,3670,1470,330,310,380,415
2724,3060,2770,2830,1480,490,450,550,596
1997,2350,2020,2070,1490,740,680,830,867
1398,1690,1400,1450,1500,1110,1020,1190,1272
950,1150,920,940,1510,1610,1490,1720,1798
616,770,590,600,1520,2260,2100,2380,2456
389,490,360,380,1530,3030,2820,3120,3262
236,290,210,220,1540,3880,3690,3940,4161
145,175,125,125,1550,4780,4670,4860,4978
Time,Price,%,SD
15/03 12:06,"1,503.02",0.26,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4657,4730,4490,4510,1460,240,210,260,290
3488,3910,3600,3600,1470,340,310,380,415
2724,3060,2750,2760,1480,500,450,550,596
1997,2350,2010,2020,1490,750,680,830,867
1398,1690,1370,1400,1500,1130,1020,1190,1272
950,1150,920,910,1510,1640,1490,1720,1798
616,770,570,580,1520,2300,2100,2380,2456
389,490,350,350,1530,3100,2820,3120,3262
236,290,210,210,1540,3940,3690,3940,4161
145,175,120,125,1550,4850,4670,4860,4978
Time,Price,%,SD
15/03 12:11,"1,502.54",0.23,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4657,4730,4490,4510,1460,240,210,260,290
3488,3910,3600,3600,1470,340,310,380,415
2724,3060,2750,2760,1480,500,450,550,596
1997,2350,2010,2020,1490,750,680,830,867
1398,1690,1370,1400,1500,1130,1020,1190,1272
950,1150,910,910,1510,1640,1490,1720,1798
616,770,570,580,1520,2300,2100,2380,2456
389,490,350,350,1530,3100,2820,3120,3262
236,290,210,210,1540,3940,3690,3990,4161
145,175,120,125,1550,4850,4670,4880,4978
Time,Price,%,SD
15/03 12:13,"1,502.54",0.23,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4657,4730,4470,4510,1460,240,210,260,290
3488,3910,3580,3600,1470,340,310,380,415
2724,3060,2750,2760,1480,500,450,550,596
1997,2350,2000,2020,1490,750,680,830,867
1398,1690,1370,1400,1500,1130,1020,1190,1272
950,1150,900,910,1510,1640,1490,1720,1798
616,770,570,580,1520,2300,2100,2380,2456
389,490,340,350,1530,3100,2820,3120,3262
236,290,210,210,1540,3940,3690,3990,4161
145,175,120,125,1550,4850,4670,4880,4978
Time,Price,%,SD
15/03 12:17,"1,502.09",0.20,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4657,4730,4470,4490,1460,230,210,260,290
3488,3910,3580,3600,1470,340,310,380,415
2724,3060,2750,2760,1480,500,450,550,596
1997,2350,1950,2040,1490,760,680,830,867
1398,1690,1340,1400,1500,1130,1020,1190,1272
950,1150,870,920,1510,1640,1490,1720,1798
616,770,560,590,1520,2300,2100,2400,2456
389,490,340,360,1530,3100,2820,3170,3262
236,290,200,210,1540,3950,3690,4030,4161
145,175,115,125,1550,4870,4670,4950,4978
Time,Price,%,SD
15/03 12:19,"1,502.09",0.20,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4657,4730,4410,4490,1460,230,210,260,290
3488,3910,3530,3600,1470,340,310,380,415
2724,3060,2700,2760,1480,500,450,550,596
1997,2350,1950,2040,1490,760,680,830,867
1398,1690,1340,1400,1500,1130,1020,1190,1272
950,1150,870,920,1510,1640,1490,1720,1798
616,770,560,590,1520,2300,2100,2400,2456
389,490,340,360,1530,3100,2820,3170,3262
236,290,200,210,1540,3950,3690,4030,4161
145,175,115,125,1550,4870,4670,4950,4978
Time,Price,%,SD
15/03 12:21,"1,501.51",0.16,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4657,4730,4410,4410,1460,240,210,260,290
3488,3910,3530,3530,1470,350,310,380,415
2724,3060,2700,2700,1480,520,450,550,596
1997,2350,1950,1970,1490,780,680,830,867
1398,1690,1340,1350,1500,1160,1020,1190,1272
950,1150,870,880,1510,1700,1490,1720,1798
616,770,560,560,1520,2380,2100,2400,2456
389,490,340,340,1530,3170,2820,3170,3262
236,290,200,200,1540,4030,3690,4030,4161
145,175,115,115,1550,4950,4670,4950,4978
Time,Price,%,SD
15/03 12:25,"1,500.85",0.12,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4657,4730,4410,4410,1460,240,210,260,290
3488,3910,3520,3550,1470,350,310,380,415
2724,3060,2700,2710,1480,510,450,550,596
1997,2350,1950,1980,1490,770,680,830,867
1398,1690,1340,1360,1500,1150,1020,1190,1272
