Time,Price,%,SD
14/03 09:25,"1,499.12",-0.19,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
3594,3700,3450,3700,1470,430,430,540,487
2819,2980,2660,2980,1480,600,600,770,685
2104,2220,1910,2220,1490,860,860,1100,957
1492,0,0,1630,1500,1220,1220,1540,1354
1014,1110,800,1110,1510,1700,1700,2020,1866
660,740,560,740,1520,2320,2320,2700,2509
422,460,360,460,1530,3120,3120,3390,3248
256,290,220,290,1540,4000,3980,4160,4128
159,165,130,165,1550,5020,0,0,5020
Time,Price,%,SD
14/03 10:19,"1,502.15",0.01,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4470,4700,4410,4690,1460,310,310,400,354
3594,3810,3450,3800,1470,430,420,540,487
2819,2990,2660,2980,1480,610,600,770,685
2104,2260,1910,2250,1490,870,860,1100,957
1492,1630,1300,1600,1500,1240,1220,1540,1354
1014,1120,800,1090,1510,1730,1700,2020,1866
660,740,560,720,1520,2340,2320,2700,2509
422,470,360,450,1530,3060,3060,3390,3248
256,290,220,280,1540,3900,3880,4160,4128
159,170,130,165,1550,5020,0,0,5020
Time,Price,%,SD
14/03 10:21,"1,502.49",0.03,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4470,4700,4410,4690,1460,310,310,400,354
3594,3810,3450,3800,1470,430,420,540,487
2819,2990,2660,2980,1480,610,600,770,685
2104,2260,1910,2250,1490,870,860,1100,957
1492,1630,1300,1600,1500,1240,1220,1540,1354
1014,1120,800,1090,1510,1730,1700,2020,1866
660,740,560,720,1520,2340,2320,2700,2509
422,470,360,450,1530,3060,3060,3390,3248
256,290,220,280,1540,3900,3880,4160,4128
159,170,130,165,1550,5020,0,0,5020
Time,Price,%,SD
14/03 10:23,"1,502.49",0.03,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4470,4700,4410,4690,1460,310,310,400,354
3594,3810,3450,3800,1470,430,420,540,487
2819,2990,2660,2980,1480,610,600,770,685
2104,2260,1910,2250,1490,870,860,1100,957
1492,1630,1300,1600,1500,1240,1220,1540,1354
1014,1120,800,1090,1510,1730,1700,2020,1866
660,740,560,720,1520,2340,2320,2700,2509
422,470,360,450,1530,3060,3060,3390,3248
256,290,220,280,1540,3900,3880,4160,4128
159,170,130,165,1550,5020,0,0,5020
Time,Price,%,SD
14/03 10:25,"1,503.62",0.11,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4470,4700,4410,4680,1460,310,300,400,354
3594,3820,3450,3790,1470,420,420,540,487
2819,3020,2660,3020,1480,600,600,770,685
2104,2260,1910,2250,1490,860,860,1100,957
1492,1650,1300,1650,1500,1220,1220,1540,1354
1014,1140,800,1140,1510,1710,1700,2020,1866
660,740,560,740,1520,2330,2320,2700,2509
422,470,360,470,1530,3050,3050,3390,3248
256,290,220,280,1540,3860,3860,4160,4128
159,170,130,170,1550,4740,4740,4740,5020
Time,Price,%,SD
14/03 10:29,"1,503.62",0.11,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4470,4700,4410,4760,1460,310,300,400,354
3594,3820,3450,3890,1470,420,420,540,487
2819,3020,2660,3040,1480,590,600,770,685
2104,2260,1910,2310,1490,850,860,1100,957
1492,1650,1300,1670,1500,1200,1220,1540,1354
1014,1160,800,1140,1510,1680,1670,2020,1866
660,760,560,760,1520,2290,2280,2700,2509
422,490,360,480,1530,3010,3010,3390,3248
256,300,220,290,1540,3830,3830,4160,4128
159,180,130,180,1550,4710,4710,4740,5020
Time,Price,%,SD
14/03 10:31,"1,504.76",0.18,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4470,4760,4410,4760,1460,310,300,400,354
3594,3890,3450,3890,1470,420,410,540,487
2819,3060,2660,3040,1480,590,590,770,685
2104,2310,1910,2310,1490,850,840,1100,957
1492,1680,1300,1670,1500,1200,1190,1540,1354
1014,1160,800,1140,1510,1680,1670,2020,1866
660,760,560,760,1520,2290,2280,2700,2509
422,490,360,480,1530,3010,3010,3390,3248
256,300,220,290,1540,3830,3830,4160,4128
159,180,130,180,1550,4710,4710,4740,5020
Time,Price,%,SD
14/03 10:33,"1,504.76",0.18,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4470,4760,4410,4760,1460,310,300,400,354
3594,3900,3450,3890,1470,420,410,540,487
2819,3130,2660,3040,1480,590,580,770,685
2104,2400,1910,2310,1490,850,820,1100,957
1492,1750,1300,1670,1500,1200,1160,1540,1354
1014,1210,800,1140,1510,1680,1630,2020,1866
660,810,560,760,1520,2290,2240,2700,2509
422,520,360,480,1530,3010,2980,3390,3248
256,310,220,290,1540,3830,3760,4160,4128
159,190,130,180,1550,4710,4710,4740,5020
Time,Price,%,SD
14/03 10:35,"1,506.33",0.29,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4470,4760,4410,4760,1460,300,300,400,354
3594,3900,3450,3900,1470,410,410,540,487
2819,3130,2660,3130,1480,580,580,770,685
2104,2400,1910,2400,1490,820,820,1100,957
1492,1750,1300,1750,1500,1160,1160,1540,1354
1014,1210,800,1210,1510,1630,1630,2020,1866
660,810,560,810,1520,2240,2240,2700,2509
422,520,360,520,1530,2990,2980,3390,3248
256,310,220,310,1540,3760,3760,4160,4128
159,190,130,190,1550,4710,4710,4740,5020
Time,Price,%,SD
14/03 10:37,"1,506.33",0.29,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4470,4760,4410,4940,1460,280,300,400,354
3594,3900,3450,4050,1470,390,410,540,487
2819,3130,2660,3250,1480,550,580,770,685
2104,2400,1910,2460,1490,780,820,1100,957
1492,1750,1300,1810,1500,1110,1160,1540,1354
1014,1210,800,1260,1510,1570,1630,2020,1866
660,810,560,850,1520,2150,2240,2700,2509
422,520,360,560,1530,2850,2980,3390,3248
256,310,220,350,1540,3650,3760,4160,4128
159,190,130,210,1550,4530,4710,4740,5020
Time,Price,%,SD
14/03 10:41,"1,506.59",0.30,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4470,4940,4410,4940,1460,280,280,400,354
3594,4050,3450,4050,1470,390,390,540,487
2819,3250,2660,3250,1480,550,550,770,685
2104,2470,1910,2460,1490,780,780,1100,957
1492,1820,1300,1810,1500,1110,1100,1540,1354
1014,1270,800,1260,1510,1570,1540,2020,1866
660,850,560,850,1520,2150,2150,2700,2509
422,560,360,560,1530,2850,2850,3390,3248
256,350,220,350,1540,3650,3650,4160,4128
159,210,130,210,1550,4530,4530,4740,5020
Time,Price,%,SD
14/03 10:43,"1,506.59",0.30,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4470,5030,4410,4940,1460,280,270,400,354
3594,4130,3450,4050,1470,390,380,540,487
2819,3290,2660,3250,1480,550,530,770,685
2104,2530,1910,2460,1490,780,750,1100,957
1492,1850,1300,1810,1500,1110,1070,1540,1354
1014,1300,800,1260,1510,1570,1530,2020,1866
660,870,560,850,1520,2150,2100,2700,2509
422,570,360,560,1530,2850,2820,3390,3248
256,360,220,350,1540,3650,3580,4160,4128
159,220,130,210,1550,4530,4460,4740,5020
Time,Price,%,SD
14/03 10:45,"1,506.54",0.30,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4470,5030,4410,5030,1460,270,270,400,354
3594,4130,3450,4130,1470,380,380,540,487
2819,3290,2660,3290,1480,530,530,770,685
2104,2530,1910,2530,1490,760,750,1100,957
1492,1850,1300,1850,1500,1080,1070,1540,1354
1014,1300,800,1290,1510,1530,1530,2020,1866
660,870,560,860,1520,2110,2100,2700,2509
422,570,360,570,1530,2820,2820,3390,3248
256,360,220,360,1540,3580,3580,4160,4128
159,220,130,220,1550,4460,4460,4740,5020
Time,Price,%,SD
14/03 10:47,"1,506.54",0.30,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4470,5030,4410,5030,1460,270,270,400,354
3594,4130,3450,4130,1470,380,380,540,487
2819,3290,2660,3290,1480,530,530,770,685
2104,2530,1910,2530,1490,760,750,1100,957
1492,1850,1300,1850,1500,1080,1070,1540,1354
1014,1300,800,1290,1510,1530,1530,2020,1866
660,870,560,860,1520,2110,2100,2700,2509
422,570,360,570,1530,2820,2820,3390,3248
256,360,220,360,1540,3580,3580,4160,4128
159,220,130,220,1550,4460,4460,4740,5020
Time,Price,%,SD
14/03 10:49,"1,506.54",0.30,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4470,5030,4410,4950,1460,290,270,400,354
3594,4130,3450,4060,1470,390,380,540,487
2819,3290,2660,3210,1480,550,530,770,685
2104,2530,1910,2450,1490,790,750,1100,957
1492,1850,1300,1790,1500,1120,1070,1540,1354
1014,1300,800,1240,1510,1580,1530,2020,1866
660,870,560,830,1520,2170,2100,2700,2509
422,570,360,550,1530,2860,2820,3390,3248
256,360,220,340,1540,3650,3580,4160,4128
159,220,130,200,1550,4540,4460,4740,5020
Time,Price,%,SD
14/03 10:51,"1,505.86",0.26,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4470,5030,4410,4950,1460,290,270,400,354
3594,4130,3450,4060,1470,390,370,540,487
2819,3290,2660,3210,1480,550,530,770,685
2104,2530,1910,2450,1490,790,750,1100,957
1492,1850,1300,1790,1500,1120,1070,1540,1354
1014,1300,800,1240,1510,1580,1530,2020,1866
660,870,560,830,1520,2170,2100,2700,2509
422,570,360,550,1530,2860,2810,3390,3248
256,360,220,340,1540,3650,3580,4160,4128
159,220,130,200,1550,4540,4460,4740,5020
Time,Price,%,SD
14/03 10:53,"1,505.86",0.26,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4470,5030,4410,4940,1460,280,270,400,354
3594,4130,3450,4070,1470,390,370,540,487
2819,3290,2660,3240,1480,550,530,770,685
2104,2530,1910,2470,1490,780,750,1100,957
1492,1850,1300,1790,1500,1110,1070,1540,1354
1014,1300,800,1250,1510,1570,1530,2020,1866
660,870,560,840,1520,2150,2100,2700,2509
422,570,360,540,1530,2850,2810,3390,3248
256,360,220,340,1540,3660,3580,4160,4128
159,220,130,200,1550,4520,4460,4740,5020
Time,Price,%,SD
14/03 10:55,"1,507.50",0.36,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4470,5030,4410,4940,1460,280,270,400,354
3594,4130,3450,4070,1470,390,370,540,487
2819,3290,2660,3240,1480,550,530,770,685
2104,2530,1910,2470,1490,780,750,1100,957
1492,1850,1300,1790,1500,1110,1070,1540,1354
1014,1300,800,1250,1510,1570,1530,2020,1866
660,870,560,840,1520,2150,2100,2700,2509
422,570,360,540,1530,2850,2810,3390,3248
256,360,220,340,1540,3660,3580,4160,4128
159,220,130,200,1550,4520,4460,4740,5020
Time,Price,%,SD
14/03 10:57,"1,507.50",0.36,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4470,5030,4410,5060,1460,260,270,400,354
3594,4130,3450,4160,1470,370,370,540,487
2819,3290,2660,3340,1480,520,530,770,685
2104,2530,1910,2560,1490,740,750,1100,957
1492,1850,1300,1860,1500,1050,1070,1540,1354
1014,1300,800,1320,1510,1490,1530,2020,1866
660,870,560,890,1520,2050,2100,2700,2509
422,570,360,580,1530,2730,2810,3390,3248
256,360,220,360,1540,3520,3580,4160,4128
159,220,130,220,1550,4430,4460,4740,5020
Time,Price,%,SD
14/03 10:59,"1,507.50",0.36,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4470,5060,4410,5060,1460,260,260,400,354
3594,4160,3450,4160,1470,370,360,540,487
2819,3340,2660,3340,1480,520,510,770,685
2104,2560,1910,2560,1490,740,740,1100,957
1492,1880,1300,1860,1500,1050,1050,1540,1354
1014,1320,800,1320,1510,1490,1480,2020,1866
660,900,560,890,1520,2050,2050,2700,2509
422,590,360,580,1530,2730,2730,3390,3248
256,370,220,360,1540,3520,3520,4160,4128
159,220,130,220,1550,4430,4430,4740,5020
Time,Price,%,SD
14/03 11:01,"1,507.66",0.38,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4470,5060,4410,5060,1460,260,260,400,354
3594,4160,3450,4160,1470,370,360,540,487
2819,3340,2660,3340,1480,520,510,770,685
2104,2560,1910,2560,1490,740,740,1100,957
1492,1880,1300,1860,1500,1050,1050,1540,1354
1014,1320,800,1320,1510,1490,1480,2020,1866
660,900,560,890,1520,2050,2050,2700,2509
422,590,360,580,1530,2730,2730,3390,3248
256,370,220,360,1540,3520,3520,4160,4128
159,220,130,220,1550,4430,4430,4740,5020
Time,Price,%,SD
14/03 11:07,"1,507.39",0.36,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4470,5100,4410,5060,1460,270,260,400,354
3594,4170,3450,4170,1470,370,360,540,487
2819,3350,2660,3310,1480,520,510,770,685
2104,2570,1910,2520,1490,750,730,1100,957
1492,1880,1300,1860,1500,1070,1050,1540,1354
1014,1320,800,1300,1510,1500,1480,2020,1866
660,900,560,870,1520,2070,2050,2700,2509
422,590,360,560,1530,2780,2730,3390,3248
256,370,220,350,1540,3550,3520,4160,4128
159,220,130,220,1550,4410,4410,4740,5020
Time,Price,%,SD
14/03 11:15,"1,506.30",0.28,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4470,5100,4410,4970,1460,270,260,400,354
3594,4170,3450,4080,1470,380,360,540,487
2819,3350,2660,3230,1480,540,510,770,685
2104,2570,1910,2450,1490,770,730,1100,957
1492,1880,1300,1760,1500,1100,1050,1540,1354
1014,1320,800,1220,1510,1540,1480,2020,1866
660,900,560,800,1520,2140,2050,2700,2509
422,590,360,530,1530,2850,2730,3390,3248
256,370,220,330,1540,3610,3520,4160,4128
159,220,130,200,1550,4420,4410,4740,5020
Time,Price,%,SD
14/03 11:19,"1,506.30",0.28,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4470,5100,4410,5030,1460,270,260,400,354
3594,4170,3450,4130,1470,380,360,540,487
2819,3350,2660,3270,1480,530,510,770,685
2104,2570,1910,2510,1490,750,730,1100,957
1492,1880,1300,1820,1500,1070,1050,1540,1354
1014,1320,800,1260,1510,1510,1480,2020,1866
660,900,560,850,1520,2100,2050,2700,2509
422,590,360,550,1530,2810,2730,3390,3248
256,370,220,340,1540,3590,3520,4160,4128
159,220,130,210,1550,4450,4410,4740,5020
Time,Price,%,SD
14/03 11:21,"1,506.94",0.33,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4470,5100,4410,5030,1460,270,260,400,354
3594,4170,3450,4130,1470,380,360,540,487
2819,3350,2660,3270,1480,530,0,0,685
2104,2570,1910,2510,1490,750,730,1100,957
1492,1880,1300,1820,1500,1070,1050,1540,1354
1014,1320,800,1260,1510,1510,1480,2020,1866
660,900,560,850,1520,2100,2050,2700,2509
422,590,360,550,1530,2810,2730,3390,3248
256,370,220,340,1540,3590,3520,4160,4128
159,220,130,210,1550,4450,4410,4740,5020
Time,Price,%,SD
14/03 11:23,"1,506.94",0.33,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4470,5100,4410,5040,1460,270,260,400,354
3594,4170,3450,4140,1470,370,360,540,487
2819,3350,2660,3310,1480,520,510,770,685
2104,2570,1910,2530,1490,740,730,1100,957
1492,1880,1300,1830,1500,1040,1050,1540,1354
1014,1320,800,1260,1510,1480,1480,2020,1866
660,900,560,850,1520,2040,2050,2700,2509
422,590,360,540,1530,2760,2730,3390,3248
256,370,220,340,1540,3540,3520,4160,4128
159,220,130,200,1550,4450,4410,4740,5020
Time,Price,%,SD
14/03 11:27,"1,507.34",0.35,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4470,5100,4410,5030,1460,270,260,400,354
3594,4170,3450,4140,1470,370,360,540,487
2819,3350,2660,3310,1480,520,510,770,685
2104,2570,1910,2520,1490,740,730,1100,957
1492,1880,1300,1830,1500,1060,1040,1540,1354
1014,1320,800,1270,1510,1490,1480,2020,1866
660,900,560,850,1520,2070,2040,2700,2509
422,590,360,540,1530,2770,2730,3390,3248
256,370,220,340,1540,3550,3520,4160,4128
159,220,130,210,1550,4410,4410,4740,5020
Time,Price,%,SD
14/03 11:29,"1,507.34",0.35,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4470,5100,4410,5030,1460,270,260,400,354
3594,4170,3450,4140,1470,370,360,540,487
2819,3350,2660,3310,1480,520,510,770,685
2104,2570,1910,2520,1490,740,730,1100,957
1492,1880,1300,1830,1500,1060,1040,1540,1354
1014,1320,800,1270,1510,1490,1480,2020,1866
660,900,560,850,1520,2070,2040,2700,2509
422,590,360,540,1530,2770,2730,3390,3248
256,370,220,340,1540,3550,3520,4160,4128
159,220,130,210,1550,4410,4410,4740,5020
Time,Price,%,SD
14/03 11:31,"1,506.54",0.30,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4470,5100,4410,5030,1460,270,260,400,354
3594,4170,3450,4140,1470,370,360,540,487
2819,3350,2660,3310,1480,520,510,770,685
2104,2570,1910,2520,1490,740,730,1100,957
1492,1880,1300,1830,1500,1060,1040,1540,1354
1014,1320,800,1270,1510,1490,1480,2020,1866
660,900,560,850,1520,2070,2040,2700,2509
422,590,360,540,1530,2770,2730,3390,3248
256,370,220,340,1540,3550,3520,4160,4128
159,220,130,210,1550,4410,4410,4740,5020
Time,Price,%,SD
14/03 11:37,"1,506.22",0.28,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4470,5100,4410,4990,1460,260,260,400,354
3594,4170,3450,4090,1470,370,360,540,487
2819,3350,2660,3230,1480,520,510,770,685
2104,2570,1910,2450,1490,740,730,1100,957
1492,1880,1300,1770,1500,1060,1040,1540,1354
1014,1320,800,1220,1510,1510,1480,2020,1866
660,900,560,810,1520,2100,2040,2700,2509
422,590,360,520,1530,2810,2730,3390,3248
256,370,220,320,1540,3600,3520,4160,4128
159,220,130,195,1550,4510,4410,4740,5020
Time,Price,%,SD
14/03 11:39,"1,506.22",0.28,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4470,5100,4410,4990,1460,260,260,400,354
3594,4170,3450,4090,1470,370,360,540,487
2819,3350,2660,3230,1480,520,510,770,685
2104,2570,1910,2450,1490,740,730,1100,957
1492,1880,1300,1770,1500,1060,1040,1540,1354
1014,1320,800,1220,1510,1510,1480,2020,1866
660,900,560,810,1520,2100,2040,2700,2509
422,590,360,520,1530,2810,2730,3390,3248
256,370,220,320,1540,3600,3520,4160,4128
159,220,130,195,1550,4510,4410,4740,5020
Time,Price,%,SD
14/03 11:57,"1,505.32",0.22,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4470,5100,4410,4990,1460,270,260,400,354
3594,4170,3450,4070,1470,370,360,540,487
2819,3350,2660,3220,1480,530,510,770,685
2104,2570,1910,2420,1490,740,730,1100,957
1492,1880,1300,1750,1500,1070,1040,1540,1354
1014,1320,800,1200,1510,1510,1480,2020,1866
660,900,560,790,1520,2100,2040,2700,2509
422,590,360,500,1530,2820,2730,3390,3248
256,370,220,300,1540,3620,3520,4160,4128
159,220,130,185,1550,4500,4410,4740,5020
Time,Price,%,SD
14/03 12:00,"1,505.32",0.22,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4470,5100,4410,4990,1460,270,260,400,354
3594,4170,3450,4020,1470,370,360,540,487
2819,3350,2660,3150,1480,530,510,770,685
2104,2570,1910,2380,1490,740,730,1100,957
1492,1880,1300,1690,1500,1070,1040,1540,1354
1014,1320,800,1170,1510,1520,1480,2020,1866
660,900,560,760,1520,2110,2040,2700,2509
422,590,360,480,1530,2840,2730,3390,3248
256,370,220,290,1540,3650,3520,4160,4128
159,220,130,175,1550,4530,4410,4740,5020
Time,Price,%,SD
14/03 12:01,"1,504.98",0.20,10.58
Base,High,Low,CALL,,PUT,Low,High,Base
4470,5100,4410,4990,1460,270,260,400,354
3594,4170,3450,4020,1470,370,360,540,487
2819,3350,2660,3150,1480,530,510,770,685
