Time,Price,%,SD
09/04 10:09,"1,422.87",0.42,13.13
Base,High,Low,CALL,,PUT,Low,High,Base
172,0,0,200,1470,5200,0,0,7147
Time,Price,%,SD
09/04 10:34,"1,422.20",0.37,13.13
Base,High,Low,CALL,,PUT,Low,High,Base
4300,0,0,4920,1380,700,0,0,1048
3909,0,0,4080,1390,860,0,0,1278
2875,0,0,3260,1400,1110,0,0,1566
2228,0,0,2500,1410,1410,0,0,1912
1633,0,0,1870,1420,1770,0,0,2310
1137,0,0,1340,1430,2230,0,0,2807
778,0,0,900,1440,2810,0,0,3339
491,0,0,570,1450,3410,0,0,3913
293,0,0,350,1460,4140,0,0,4515
172,0,0,200,1470,5000,0,0,7147
Time,Price,%,SD
09/04 10:35,"1,419.95",0.21,13.13
Base,High,Low,CALL,,PUT,Low,High,Base
4493,0,0,5730,1370,570,0,0,864
4300,0,0,4920,1380,700,0,0,1048
3909,0,0,4080,1390,860,0,0,1278
2875,0,0,3260,1400,1110,0,0,1566
2228,0,0,2500,1410,1410,0,0,1912
1633,0,0,1870,1420,1770,0,0,2310
1137,0,0,1340,1430,2230,0,0,2807
778,0,0,900,1440,2810,0,0,3339
491,0,0,570,1450,3410,0,0,3913
293,0,0,350,1460,4140,0,0,4515
Time,Price,%,SD
09/04 10:36,"1,419.95",0.21,13.13
Base,High,Low,CALL,,PUT,Low,High,Base
4493,0,0,5730,1370,570,0,0,864
4300,0,0,4920,1380,700,0,0,1048
3909,0,0,4080,1390,860,0,0,1278
2875,0,0,3260,1400,1110,0,0,1566
2228,0,0,2500,1410,1410,0,0,1912
1633,0,0,1870,1420,1770,0,0,2310
1137,0,0,1340,1430,2230,0,0,2807
778,0,0,900,1440,2810,0,0,3339
491,0,0,570,1450,3410,0,0,3913
293,0,0,350,1460,4140,0,0,4515
Time,Price,%,SD
09/04 10:36,"1,419.95",0.21,13.13
Base,High,Low,CALL,,PUT,Low,High,Base
4493,0,0,5730,1370,570,0,0,864
4300,0,0,4920,1380,700,0,0,1048
3909,0,0,4080,1390,860,0,0,1278
2875,0,0,3260,1400,1110,0,0,1566
2228,0,0,2500,1410,1410,0,0,1912
1633,0,0,1870,1420,1770,0,0,2310
1137,0,0,1340,1430,2230,0,0,2807
778,0,0,900,1440,2810,0,0,3339
491,0,0,570,1450,3410,0,0,3913
293,0,0,350,1460,4140,0,0,4515
Time,Price,%,SD
09/04 10:38,"1,419.95",0.21,13.13
Base,High,Low,CALL,,PUT,Low,High,Base
4493,0,0,5610,1370,640,0,0,864
4300,0,0,4720,1380,790,0,0,1048
3909,0,0,3910,1390,980,0,0,1278
2875,0,0,3140,1400,1210,0,0,1566
2228,0,0,2430,1410,1500,0,0,1912
1633,0,0,1820,1420,1880,0,0,2310
1137,0,0,1250,1430,2330,0,0,2807
778,0,0,840,1440,2920,0,0,3339
491,0,0,530,1450,3550,0,0,3913
293,0,0,320,1460,4340,0,0,4515
Time,Price,%,SD
09/04 10:39,"1,419.95",0.21,13.13
Base,High,Low,CALL,,PUT,Low,High,Base
4493,0,0,5610,1370,640,0,0,864
4300,0,0,4720,1380,790,0,0,1048
3909,0,0,3910,1390,980,0,0,1278
2875,0,0,3140,1400,1210,0,0,1566
2228,0,0,2430,1410,1500,0,0,1912
1633,0,0,1820,1420,1880,0,0,2310
1137,0,0,1250,1430,2330,0,0,2807
778,0,0,840,1440,2920,0,0,3339
491,0,0,530,1450,3550,0,0,3913
293,0,0,320,1460,4340,0,0,4515
Time,Price,%,SD
09/04 10:40,"1,420.46",0.25,13.13
Base,High,Low,CALL,,PUT,Low,High,Base
4300,0,0,4720,1380,790,0,0,1048
3909,0,0,3910,1390,980,0,0,1278
2875,0,0,3140,1400,1210,0,0,1566
2228,0,0,2430,1410,1500,0,0,1912
1633,0,0,1820,1420,1880,0,0,2310
1137,0,0,1250,1430,2330,0,0,2807
778,0,0,840,1440,2920,0,0,3339
491,0,0,530,1450,3550,0,0,3913
293,0,0,320,1460,4340,0,0,4515
172,0,0,185,1470,5210,0,0,7147
Time,Price,%,SD
09/04 10:41,"1,420.46",0.25,13.13
Base,High,Low,CALL,,PUT,Low,High,Base
4300,0,0,4720,1380,790,0,0,1048
3909,0,0,3910,1390,980,0,0,1278
2875,0,0,3140,1400,1210,0,0,1566
2228,0,0,2430,1410,1500,0,0,1912
1633,0,0,1820,1420,1880,0,0,2310
1137,0,0,1250,1430,2330,0,0,2807
778,0,0,840,1440,2920,0,0,3339
491,0,0,530,1450,3550,0,0,3913
293,0,0,320,1460,4340,0,0,4515
172,0,0,185,1470,5210,0,0,7147
Time,Price,%,SD
09/04 10:41,"1,420.46",0.25,13.13
Base,High,Low,CALL,,PUT,Low,High,Base
4300,0,0,4750,1380,790,0,0,1048
3909,0,0,3960,1390,970,0,0,1278
2875,0,0,3150,1400,1200,0,0,1566
2228,0,0,2460,1410,1500,0,0,1912
1633,0,0,1840,1420,1880,0,0,2310
1137,0,0,1290,1430,2320,0,0,2807
778,0,0,860,1440,2890,0,0,3339
491,0,0,540,1450,3560,0,0,3913
293,0,0,320,1460,4370,0,0,4515
172,0,0,190,1470,5220,0,0,7147
Time,Price,%,SD
09/04 10:42,"1,420.46",0.25,13.13
Base,High,Low,CALL,,PUT,Low,High,Base
4300,0,0,4750,1380,790,0,0,1048
3909,0,0,3960,1390,970,0,0,1278
2875,0,0,3150,1400,1200,0,0,1566
2228,0,0,2460,1410,1500,0,0,1912
1633,0,0,1840,1420,1880,0,0,2310
1137,0,0,1290,1430,2320,0,0,2807
778,0,0,860,1440,2890,0,0,3339
491,0,0,540,1450,3560,0,0,3913
293,0,0,320,1460,4370,0,0,4515
172,0,0,190,1470,5220,0,0,7147
Time,Price,%,SD
09/04 10:43,"1,420.46",0.25,13.13
Base,High,Low,CALL,,PUT,Low,High,Base
4300,0,0,4750,1380,790,0,0,1048
3909,0,0,3960,1390,970,0,0,1278
2875,0,0,3150,1400,1200,0,0,1566
2228,0,0,2460,1410,1500,0,0,1912
1633,0,0,1840,1420,1880,0,0,2310
1137,0,0,1290,1430,2320,0,0,2807
778,0,0,860,1440,2890,0,0,3339
491,0,0,540,1450,3560,0,0,3913
293,0,0,320,1460,4370,0,0,4515
172,0,0,190,1470,5220,0,0,7147
Time,Price,%,SD
09/04 10:45,"1,419.46",0.18,13.13
Base,High,Low,CALL,,PUT,Low,High,Base
4493,0,0,5590,1370,640,0,0,864
4300,0,0,4750,1380,790,0,0,1048
3909,0,0,3960,1390,970,0,0,1278
2875,0,0,3150,1400,1200,0,0,1566
2228,0,0,2460,1410,1500,0,0,1912
1633,0,0,1840,1420,1880,0,0,2310
1137,0,0,1290,1430,2320,0,0,2807
778,0,0,860,1440,2890,0,0,3339
491,0,0,540,1450,3560,0,0,3913
293,0,0,320,1460,4370,0,0,4515
Time,Price,%,SD
09/04 10:46,"1,419.46",0.18,13.13
Base,High,Low,CALL,,PUT,Low,High,Base
4493,0,0,5590,1370,640,0,0,864
4300,0,0,4750,1380,790,0,0,1048
3909,0,0,3960,1390,970,0,0,1278
2875,0,0,3150,1400,1200,0,0,1566
2228,0,0,2460,1410,1500,0,0,1912
1633,0,0,1840,1420,1880,0,0,2310
1137,0,0,1290,1430,2320,0,0,2807
778,0,0,860,1440,2890,0,0,3339
491,0,0,540,1450,3560,0,0,3913
293,0,0,320,1460,4370,0,0,4515
Time,Price,%,SD
09/04 10:46,"1,419.46",0.18,13.13
Base,High,Low,CALL,,PUT,Low,High,Base
4493,0,0,5590,1370,640,0,0,864
4300,0,0,4750,1380,790,0,0,1048
3909,0,0,3960,1390,970,0,0,1278
2875,0,0,3150,1400,1200,0,0,1566
2228,0,0,2460,1410,1500,0,0,1912
1633,0,0,1840,1420,1880,0,0,2310
1137,0,0,1290,1430,2320,0,0,2807
778,0,0,860,1440,2890,0,0,3339
491,0,0,540,1450,3560,0,0,3913
293,0,0,320,1460,4370,0,0,4515
Time,Price,%,SD
09/04 10:48,"1,419.46",0.18,13.13
Base,High,Low,CALL,,PUT,Low,High,Base
4493,0,0,5570,1370,670,0,0,864
4300,0,0,4690,1380,840,0,0,1048
3909,0,0,3910,1390,1030,0,0,1278
2875,0,0,3140,1400,1260,0,0,1566
2228,0,0,2420,1410,1550,0,0,1912
1633,0,0,1800,1420,1930,0,0,2310
1137,0,0,1270,1430,2420,0,0,2807
778,0,0,850,1440,3000,0,0,3339
491,0,0,550,1450,3630,0,0,3913
293,0,0,340,1460,4410,0,0,4515
Time,Price,%,SD
09/04 10:50,"1,419.46",0.18,13.13
Base,High,Low,CALL,,PUT,Low,High,Base
4493,0,0,5570,1370,670,0,0,864
4300,0,0,4690,1380,840,0,0,1048
3909,0,0,3910,1390,1030,0,0,1278
2875,0,0,3140,1400,1260,0,0,1566
2228,0,0,2420,1410,1550,0,0,1912
1633,0,0,1800,1420,1930,0,0,2310
1137,0,0,1270,1430,2420,0,0,2807
778,0,0,850,1440,3000,0,0,3339
491,0,0,550,1450,3630,0,0,3913
293,0,0,340,1460,4410,0,0,4515
Time,Price,%,SD
09/04 10:50,"1,419.18",0.16,13.13
Base,High,Low,CALL,,PUT,Low,High,Base
4493,0,0,5570,1370,670,0,0,864
4300,0,0,4690,1380,840,0,0,1048
3909,0,0,3910,1390,1030,0,0,1278
2875,0,0,3140,1400,1260,0,0,1566
2228,0,0,2420,1410,1550,0,0,1912
1633,0,0,1800,1420,1930,0,0,2310
1137,0,0,1270,1430,2420,0,0,2807
778,0,0,850,1440,3000,0,0,3339
491,0,0,550,1450,3630,0,0,3913
293,0,0,340,1460,4410,0,0,4515
Time,Price,%,SD
09/04 10:51,"1,419.18",0.16,13.13
Base,High,Low,CALL,,PUT,Low,High,Base
4493,0,0,5570,1370,670,0,0,864
4300,0,0,4690,1380,840,0,0,1048
3909,0,0,3910,1390,1030,0,0,1278
2875,0,0,3140,1400,1260,0,0,1566
2228,0,0,2420,1410,1550,0,0,1912
1633,0,0,1800,1420,1930,0,0,2310
1137,0,0,1270,1430,2420,0,0,2807
778,0,0,850,1440,3000,0,0,3339
491,0,0,550,1450,3630,0,0,3913
293,0,0,340,1460,4410,0,0,4515
Time,Price,%,SD
09/04 10:51,"1,419.18",0.16,13.13
Base,High,Low,CALL,,PUT,Low,High,Base
4493,0,0,5570,1370,670,0,0,864
4300,0,0,4690,1380,840,0,0,1048
3909,0,0,3910,1390,1030,0,0,1278
2875,0,0,3140,1400,1260,0,0,1566
2228,0,0,2420,1410,1550,0,0,1912
1633,0,0,1800,1420,1930,0,0,2310
1137,0,0,1270,1430,2420,0,0,2807
778,0,0,850,1440,3000,0,0,3339
491,0,0,550,1450,3630,0,0,3913
293,0,0,340,1460,4410,0,0,4515
Time,Price,%,SD
09/04 10:52,"1,419.18",0.16,13.13
Base,High,Low,CALL,,PUT,Low,High,Base
4493,0,0,5540,1370,670,0,0,864
4300,0,0,4700,1380,800,0,0,1048
3909,0,0,3890,1390,990,0,0,1278
2875,0,0,3150,1400,1230,0,0,1566
2228,0,0,2440,1410,1530,0,0,1912
1633,0,0,1830,1420,1900,0,0,2310
1137,0,0,1300,1430,2370,0,0,2807
778,0,0,870,1440,2920,0,0,3339
491,0,0,560,1450,3680,0,0,3913
293,0,0,340,1460,4400,0,0,4515
Time,Price,%,SD
09/04 10:53,"1,419.18",0.16,13.13
Base,High,Low,CALL,,PUT,Low,High,Base
4493,0,0,5540,1370,670,0,0,864
4300,0,0,4700,1380,800,0,0,1048
3909,0,0,3890,1390,990,0,0,1278
2875,0,0,3150,1400,1230,0,0,1566
2228,0,0,2440,1410,1530,0,0,1912
1633,0,0,1830,1420,1900,0,0,2310
1137,0,0,1300,1430,2370,0,0,2807
778,0,0,870,1440,2920,0,0,3339
491,0,0,560,1450,3680,0,0,3913
293,0,0,340,1460,4400,0,0,4515
Time,Price,%,SD
09/04 10:55,"1,418.97",0.14,13.13
Base,High,Low,CALL,,PUT,Low,High,Base
4493,0,0,5540,1370,670,0,0,864
4300,0,0,4700,1380,800,0,0,1048
3909,0,0,3890,1390,990,0,0,1278
2875,0,0,3150,1400,1230,0,0,1566
2228,0,0,2440,1410,1530,0,0,1912
1633,0,0,1830,1420,1900,0,0,2310
1137,0,0,1300,1430,2370,0,0,2807
778,0,0,870,1440,2920,0,0,3339
491,0,0,560,1450,3680,0,0,3913
293,0,0,340,1460,4400,0,0,4515
Time,Price,%,SD
09/04 10:55,"1,418.97",0.14,13.13
Base,High,Low,CALL,,PUT,Low,High,Base
4493,0,0,5540,1370,670,0,0,864
4300,0,0,4700,1380,800,0,0,1048
3909,0,0,3890,1390,990,0,0,1278
2875,0,0,3150,1400,1230,0,0,1566
2228,0,0,2440,1410,1530,0,0,1912
1633,0,0,1830,1420,1900,0,0,2310
1137,0,0,1300,1430,2370,0,0,2807
778,0,0,870,1440,2920,0,0,3339
491,0,0,560,1450,3680,0,0,3913
293,0,0,340,1460,4400,0,0,4515
Time,Price,%,SD
09/04 10:56,"1,418.97",0.14,13.13
Base,High,Low,CALL,,PUT,Low,High,Base
4493,0,0,5550,1370,650,0,0,864
4300,0,0,4700,1380,810,0,0,1048
3909,0,0,3890,1390,1000,0,0,1278
2875,0,0,3130,1400,1240,0,0,1566
2228,0,0,2420,1410,1530,0,0,1912
1633,0,0,1810,1420,1900,0,0,2310
1137,0,0,1290,1430,2360,0,0,2807
778,0,0,860,1440,2950,0,0,3339
491,0,0,540,1450,3650,0,0,3913
293,0,0,340,1460,4440,0,0,4515
Time,Price,%,SD
09/04 10:58,"1,418.97",0.14,13.13
Base,High,Low,CALL,,PUT,Low,High,Base
4493,0,0,5550,1370,650,0,0,864
4300,0,0,4700,1380,810,0,0,1048
3909,0,0,3890,1390,1000,0,0,1278
2875,0,0,3130,1400,1240,0,0,1566
2228,0,0,2420,1410,1530,0,0,1912
1633,0,0,1810,1420,1900,0,0,2310
1137,0,0,1290,1430,2360,0,0,2807
778,0,0,860,1440,2950,0,0,3339
491,0,0,540,1450,3650,0,0,3913
293,0,0,340,1460,4440,0,0,4515
Time,Price,%,SD
09/04 10:59,"1,418.97",0.14,13.13
Base,High,Low,CALL,,PUT,Low,High,Base
4493,0,0,5550,1370,650,0,0,864
4300,0,0,4700,1380,810,0,0,1048
3909,0,0,3890,1390,1000,0,0,1278
2875,0,0,3130,1400,1240,0,0,1566
2228,0,0,2420,1410,1530,0,0,1912
1633,0,0,1810,1420,1900,0,0,2310
1137,0,0,1290,1430,2360,0,0,2807
778,0,0,860,1440,2950,0,0,3339
491,0,0,540,1450,3650,0,0,3913
293,0,0,340,1460,4440,0,0,4515
Time,Price,%,SD
09/04 11:00,"1,418.84",0.13,13.13
Base,High,Low,CALL,,PUT,Low,High,Base
4493,0,0,5550,1370,650,0,0,864
4300,0,0,4700,1380,810,0,0,1048
3909,0,0,3890,1390,1000,0,0,1278
2875,0,0,3130,1400,1240,0,0,1566
2228,0,0,2420,1410,1530,0,0,1912
1633,0,0,1810,1420,1900,0,0,2310
1137,0,0,1290,1430,2360,0,0,2807
778,0,0,860,1440,2950,0,0,3339
491,0,0,540,1450,3650,0,0,3913
293,0,0,340,1460,4440,0,0,4515
Time,Price,%,SD
09/04 11:01,"1,418.84",0.13,13.13
Base,High,Low,CALL,,PUT,Low,High,Base
4493,0,0,5550,1370,650,0,0,864
4300,0,0,4700,1380,810,0,0,1048
3909,0,0,3890,1390,1000,0,0,1278
2875,0,0,3130,1400,1240,0,0,1566
2228,0,0,2420,1410,1530,0,0,1912
1633,0,0,1810,1420,1900,0,0,2310
1137,0,0,1290,1430,2360,0,0,2807
778,0,0,860,1440,2950,0,0,3339
491,0,0,540,1450,3650,0,0,3913
293,0,0,340,1460,4440,0,0,4515
Time,Price,%,SD
09/04 11:03,"1,418.84",0.13,13.13
Base,High,Low,CALL,,PUT,Low,High,Base
4493,0,0,5550,1370,650,0,0,864
4300,0,0,4700,1380,810,0,0,1048
3909,0,0,3890,1390,1000,0,0,1278
2875,0,0,3130,1400,1240,0,0,1566
2228,0,0,2420,1410,1530,0,0,1912
1633,0,0,1810,1420,1900,0,0,2310
1137,0,0,1290,1430,2360,0,0,2807
778,0,0,860,1440,2950,0,0,3339
491,0,0,540,1450,3650,0,0,3913
293,0,0,340,1460,4440,0,0,4515
Time,Price,%,SD
09/04 11:03,"1,418.84",0.13,13.13
Base,High,Low,CALL,,PUT,Low,High,Base
4493,0,0,5500,1370,680,0,0,864
4300,0,0,4670,1380,820,0,0,1048
3909,0,0,3870,1390,1010,0,0,1278
2875,0,0,3110,1400,1250,0,0,1566
2228,0,0,2400,1410,1570,0,0,1912
1633,0,0,1780,1420,1940,0,0,2310
1137,0,0,1260,1430,2420,0,0,2807
778,0,0,840,1440,3030,0,0,3339
491,0,0,530,1450,3690,0,0,3913
293,0,0,330,1460,4450,0,0,4515
Time,Price,%,SD
09/04 11:04,"1,418.84",0.13,13.13
Base,High,Low,CALL,,PUT,Low,High,Base
4493,0,0,5500,1370,680,0,0,864
4300,0,0,4670,1380,820,0,0,1048
3909,0,0,3870,1390,1010,0,0,1278
2875,0,0,3110,1400,1250,0,0,1566
2228,0,0,2400,1410,1570,0,0,1912
1633,0,0,1780,1420,1940,0,0,2310
1137,0,0,1260,1430,2420,0,0,2807
778,0,0,840,1440,3030,0,0,3339
491,0,0,530,1450,3690,0,0,3913
293,0,0,330,1460,4450,0,0,4515
Time,Price,%,SD
09/04 11:05,"1,418.10",0.08,13.13
Base,High,Low,CALL,,PUT,Low,High,Base
4493,0,0,5500,1370,680,0,0,864
4300,0,0,4670,1380,820,0,0,1048
3909,0,0,3870,1390,1010,0,0,1278
2875,0,0,3110,1400,1250,0,0,1566
2228,0,0,2400,1410,1570,0,0,1912
1633,0,0,1780,1420,1940,0,0,2310
1137,0,0,1260,1430,2420,0,0,2807
778,0,0,840,1440,3030,0,0,3339
491,0,0,530,1450,3690,0,0,3913
293,0,0,330,1460,4450,0,0,4515
Time,Price,%,SD
09/04 11:05,"1,418.10",0.08,13.13
Base,High,Low,CALL,,PUT,Low,High,Base
4493,0,0,5500,1370,680,0,0,864
4300,0,0,4670,1380,820,0,0,1048
3909,0,0,3870,1390,1010,0,0,1278
2875,0,0,3110,1400,1250,0,0,1566
2228,0,0,2400,1410,1570,0,0,1912
1633,0,0,1780,1420,1940,0,0,2310
1137,0,0,1260,1430,2420,0,0,2807
778,0,0,840,1440,3030,0,0,3339
491,0,0,530,1450,3690,0,0,3913
293,0,0,330,1460,4450,0,0,4515
Time,Price,%,SD
09/04 11:07,"1,418.10",0.08,13.13
Base,High,Low,CALL,,PUT,Low,High,Base
4493,0,0,5480,1370,760,0,0,864
4300,0,0,4540,1380,920,0,0,1048
3909,0,0,3830,1390,1120,0,0,1278
2875,0,0,3090,1400,1360,0,0,1566
2228,0,0,2320,1410,1700,0,0,1912
1633,0,0,1730,1420,2090,0,0,2310
1137,0,0,1200,1430,2540,0,0,2807
778,0,0,810,1440,3170,0,0,3339
